
VASEmethod[EllipsometerType=4, CompleteEASE=5.08s-lr_limitTest, AcqTime=2.008, FixedPol=45.000, ZoneAve=1, OffsetMode=6, Offset1=0.2978732, Offset2=-0.02807905, Offset3=0.007438877, Offset4=-0.002038498, WinRet1=-0.1988116, WinDisp1=-0.01703955, WinDisp2=0.0006480574, RotDisp1=0.007137, RotDisp2=-0.0002976629, WinRet2=-0.1116321, WinDisp1_2=0.01289982, WinDisp2_2=-0.000194414, RotDisp1_2=0.01917104, RotDisp2_2=-0.001276081, Enabled=false, Acq. Parameters=DEFAULT.parms,WinCorrected=1]
Angstroms
E	2115.768799	50.000000	38.905575	146.245956	0.105645	0.247409
E	2131.645752	50.000000	38.727798	146.123657	0.088331	0.204209
E	2147.523193	50.000000	39.098282	146.728928	0.080522	0.181221
E	2163.401367	50.000000	39.152504	147.406921	0.070197	0.154345
E	2179.280518	50.000000	39.328072	147.709229	0.060346	0.128245
E	2195.160156	50.000000	39.214149	148.482620	0.059192	0.121699
E	2211.040527	50.000000	39.560825	149.119339	0.051175	0.101302
E	2226.921631	50.000000	39.638508	149.909760	0.047392	0.090780
E	2242.803467	50.000000	39.838310	150.592468	0.045750	0.084512
E	2258.685791	50.000000	40.079487	151.257187	0.042430	0.075620
E	2274.568848	50.000000	40.093002	152.235168	0.039651	0.068312
E	2290.452637	50.000000	39.975395	153.207718	0.040463	0.067454
E	2306.337158	50.000000	40.183880	154.162277	0.038757	0.062495
E	2322.222412	50.000000	40.074806	155.113663	0.038104	0.059539
E	2338.108154	50.000000	39.908569	156.151138	0.036955	0.056025
E	2353.994385	50.000000	39.823868	156.944092	0.037895	0.055883
E	2369.881592	50.000000	39.510784	157.796875	0.038214	0.054845
E	2385.769287	50.000000	39.288902	158.634796	0.039907	0.055836
E	2401.657471	50.000000	39.038593	159.147263	0.038811	0.053088
E	2417.546387	50.000000	38.788536	159.749725	0.039178	0.052475
E	2433.436035	50.000000	38.672215	160.278580	0.037431	0.049081
E	2449.326172	50.000000	38.323460	160.822952	0.038738	0.049925
E	2465.217041	50.000000	38.121933	161.113815	0.036616	0.046491
E	2481.108398	50.000000	37.925312	161.475845	0.039266	0.049118
E	2497.000244	50.000000	37.660793	161.823425	0.037800	0.046712
E	2512.892822	50.000000	37.503632	162.039261	0.035649	0.043588
E	2528.786133	50.000000	37.369511	162.285706	0.033974	0.041128
E	2544.679688	50.000000	37.152023	162.551956	0.035248	0.042326
E	2560.573975	50.000000	37.077785	162.837494	0.035377	0.042095
E	2576.468750	50.000000	37.005562	163.163391	0.034067	0.040219
E	2592.364258	50.000000	36.844700	163.393219	0.034854	0.040895
E	2608.260254	50.000000	36.689651	163.780121	0.033240	0.038796
E	2624.156738	50.000000	36.600670	164.124786	0.033137	0.038462
E	2640.053711	50.000000	36.290417	164.315842	0.031060	0.036040
E	2655.951416	50.000000	36.051552	164.489563	0.031538	0.036591
E	2671.849609	50.000000	35.930172	164.671036	0.031260	0.036273
E	2687.748047	50.000000	35.675686	164.789291	0.031401	0.036533
E	2703.647217	50.000000	35.520401	164.850311	0.030521	0.035641
E	2719.546875	50.000000	35.451687	164.878021	0.029924	0.035049
E	2735.447266	50.000000	35.245571	164.862839	0.030321	0.035743
E	2751.347900	50.000000	35.134605	164.971725	0.029002	0.034296
E	2767.249023	50.000000	35.080914	164.888306	0.029252	0.034816
E	2783.150635	50.000000	34.951530	164.739792	0.028348	0.034009
E	2799.052734	50.000000	34.813248	164.641068	0.027419	0.033172
E	2814.955566	50.000000	34.798370	164.682480	0.026173	0.031852
E	2830.858643	50.000000	34.715206	164.653488	0.026075	0.031949
E	2846.762207	50.000000	34.678066	164.666290	0.026490	0.032693
E	2862.666016	50.000000	34.638924	164.588394	0.025874	0.032168
E	2878.570557	50.000000	34.570820	164.576324	0.026160	0.032776
E	2894.475586	50.000000	34.478653	164.540405	0.025731	0.032554
E	2910.380859	50.000000	34.510437	164.449753	0.024190	0.030820
E	2926.286621	50.000000	34.452003	164.395447	0.025248	0.032489
E	2942.192871	50.000000	34.498837	164.337830	0.023216	0.030113
E	2958.099609	50.000000	34.390659	164.375610	0.023645	0.030918
E	2974.006592	50.000000	34.481281	164.389618	0.023884	0.031503
E	2989.914063	50.000000	34.451340	164.420822	0.024388	0.032424
E	3005.822021	50.000000	34.576332	164.350723	0.023446	0.031362
E	3021.730225	50.000000	34.517693	164.471222	0.023428	0.031682
E	3037.639160	50.000000	34.509846	164.453842	0.023401	0.031886
E	3053.548096	50.000000	34.555035	164.468292	0.023087	0.031708
E	3069.457520	50.000000	34.669533	164.442245	0.022983	0.031898
E	3085.367432	50.000000	34.601185	164.594208	0.023008	0.032131
E	3101.277588	50.000000	34.772190	164.626526	0.022366	0.031396
E	3117.188232	50.000000	34.835640	164.586548	0.021294	0.030251
E	3133.099121	50.000000	34.922913	164.640808	0.021848	0.031218
E	3149.010498	50.000000	34.988518	164.737518	0.019913	0.028578
E	3164.922119	50.000000	35.045135	164.825180	0.020161	0.029257
E	3180.834229	50.000000	35.139400	164.910507	0.021503	0.031433
E	3196.746582	50.000000	35.275471	165.026627	0.020379	0.029859
E	3212.659180	50.000000	35.376583	165.159729	0.019703	0.029092
E	3228.572021	50.000000	35.576431	165.260757	0.021144	0.031522
E	3244.485352	50.000000	35.664589	165.569214	0.020403	0.030536
E	3260.399170	50.000000	35.861759	165.811768	0.020912	0.031352
E	3276.312988	50.000000	36.005013	166.179382	0.019245	0.029099
E	3292.227295	50.000000	36.148167	166.632965	0.020719	0.031543
E	3308.141846	50.000000	36.288918	167.146057	0.019355	0.029474
E	3324.056641	50.000000	36.380310	167.613220	0.018895	0.028875
E	3339.971680	50.000000	36.410767	168.378754	0.018241	0.028141
E	3355.886963	50.000000	36.469643	168.988388	0.017840	0.027678
E	3371.802734	50.000000	36.482765	169.696640	0.017504	0.027189
E	3387.718750	50.000000	36.339935	170.392609	0.017531	0.027420
E	3403.634766	50.000000	36.242317	171.000671	0.017943	0.028417
E	3419.551270	50.000000	36.092777	171.539093	0.018494	0.029589
E	3435.468018	50.000000	35.946541	171.924728	0.017966	0.028816
E	3451.385010	50.000000	35.686722	172.407013	0.017865	0.028852
E	3467.302002	50.000000	35.580723	172.681778	0.018034	0.029489
E	3483.219482	50.000000	35.373859	172.972992	0.017969	0.029745
E	3499.137207	50.000000	35.200222	173.158813	0.018409	0.030604
E	3515.054932	50.000000	35.005405	173.403580	0.017478	0.029142
E	3530.973145	50.000000	34.897057	173.579193	0.018245	0.030725
E	3546.891357	50.000000	34.793465	173.761093	0.018231	0.031139
E	3562.809814	50.000000	34.645012	173.793777	0.018000	0.030982
E	3578.728516	50.000000	34.472019	173.961090	0.017582	0.030268
E	3594.647461	50.000000	34.395340	174.075287	0.018721	0.032335
E	3610.566406	50.000000	34.307705	174.193100	0.018586	0.032465
E	3626.485596	50.000000	34.211937	174.319473	0.018058	0.031922
E	3642.405029	50.000000	34.049210	174.354919	0.017259	0.030582
E	3658.324707	50.000000	34.036194	174.534241	0.018579	0.032756
E	3674.244385	50.000000	33.877277	174.627045	0.017831	0.031535
E	3690.164307	50.000000	33.839748	174.668076	0.017788	0.031796
E	3706.084229	50.000000	33.659084	174.795914	0.018197	0.032946
E	3722.004639	50.000000	33.590443	174.744995	0.018032	0.032745
E	3737.924805	50.000000	33.462170	174.848267	0.019018	0.034404
E	3753.845215	50.000000	33.373169	174.902786	0.019459	0.035266
E	3769.765869	50.000000	33.351582	175.067490	0.018415	0.033722
E	3785.686523	50.000000	33.254444	175.069565	0.018883	0.035050
E	3801.607422	50.000000	33.239841	175.139816	0.018268	0.034010
E	3817.528320	50.000000	33.161983	175.135071	0.019416	0.035948
E	3833.449463	50.000000	33.066349	175.220581	0.018880	0.034809
E	3849.370605	50.000000	33.032082	175.322128	0.019809	0.036652
E	3865.291748	50.000000	33.043987	175.327972	0.019148	0.035819
E	3881.213135	50.000000	32.963234	175.364670	0.020331	0.038353
E	3897.134521	50.000000	32.855507	175.393234	0.019135	0.036050
E	3913.056152	50.000000	32.765553	175.503708	0.019935	0.037236
E	3928.977539	50.000000	32.729801	175.591354	0.019753	0.036738
E	3944.899170	50.000000	32.657265	175.535751	0.019877	0.037286
E	3960.820801	50.000000	32.543289	175.604065	0.020167	0.038333
E	3976.742676	50.000000	32.493973	175.585846	0.019941	0.038153
E	3992.664307	50.000000	32.487095	175.504837	0.020384	0.038810
E	4008.586182	50.000000	32.506317	175.607193	0.020246	0.038124
E	4024.508057	50.000000	32.458496	175.629929	0.020029	0.037536
