ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230626_CVD_2808_60s_20x20ptsdet_1_14_13 326624 7250  265 1022   198 20403 8956
20230626_CVD_2808_60s_20x20ptsdet_1_14_14 325589 7196  238 1136   360 20768 8738
20230626_CVD_2808_60s_20x20ptsdet_1_14_15 324875 7168  250 1133   496 20744 8773
20230626_CVD_2808_60s_20x20ptsdet_1_14_16 325108 7258  247 1036   228 20312 8688
20230626_CVD_2808_60s_20x20ptsdet_1_14_17 325383 7252  230 1078   356 20885 8643
20230626_CVD_2808_60s_20x20ptsdet_1_14_18 325653 7447  221 1097   371 20627 8568
20230626_CVD_2808_60s_20x20ptsdet_1_14_19 325414 7270  248 1007   252 20385 8714
20230626_CVD_2808_60s_20x20ptsdet_1_14_2  325606 7194  264  986   280 20770 8737
20230626_CVD_2808_60s_20x20ptsdet_1_14_3  327768 7319  226 1056   297 20555 8567
20230626_CVD_2808_60s_20x20ptsdet_1_14_4  326809 7242  233 1041   331 20922 9003
20230626_CVD_2808_60s_20x20ptsdet_1_14_5  325961 7413  232 1022   319 20670 8915
20230626_CVD_2808_60s_20x20ptsdet_1_14_6  328461 7250  288 1035   236 20886 8827
20230626_CVD_2808_60s_20x20ptsdet_1_14_7  325492 7333  259 1041   310 20499 8839
20230626_CVD_2808_60s_20x20ptsdet_1_14_8  325167 7361  220 1058   273 20404 8993
20230626_CVD_2808_60s_20x20ptsdet_1_14_9  325444 7271  253 1043   432 20455 8984
20230626_CVD_2808_60s_20x20ptsdet_1_15_0  324998 7211  264  996   218 20419 8849
20230626_CVD_2808_60s_20x20ptsdet_1_15_1  324148 7248  217 1037   286 20720 8878
20230626_CVD_2808_60s_20x20ptsdet_1_15_10 326733 7476  208 1068   365 20730 9006
20230626_CVD_2808_60s_20x20ptsdet_1_15_11 326506 7402  229 1061   301 20321 9062
20230626_CVD_2808_60s_20x20ptsdet_1_15_12 326805 7372  282 1014   381 20969 8824
20230626_CVD_2808_60s_20x20ptsdet_1_15_13 327074 7303  258 1124   303 20539 8912
20230626_CVD_2808_60s_20x20ptsdet_1_15_14 326211 7277  251 1047   370 20355 8893
20230626_CVD_2808_60s_20x20ptsdet_1_15_15 326605 7475  282 1073   404 20571 8796
20230626_CVD_2808_60s_20x20ptsdet_1_15_16 326581 7141  244 1102   401 20721 8810
20230626_CVD_2808_60s_20x20ptsdet_1_15_17 325663 7304  213 1135   370 20514 8735
20230626_CVD_2808_60s_20x20ptsdet_1_15_18 326672 7280  221  956   232 20702 8805
20230626_CVD_2808_60s_20x20ptsdet_1_15_19 326142 7208  222 1099   257 20709 9037
20230626_CVD_2808_60s_20x20ptsdet_1_15_2  324194 7295  266 1031   274 20469 8714
20230626_CVD_2808_60s_20x20ptsdet_1_15_3  324982 7334  205  985   336 20855 8647
20230626_CVD_2808_60s_20x20ptsdet_1_15_4  325147 7300  272 1046   363 20494 8732
20230626_CVD_2808_60s_20x20ptsdet_1_15_5  326098 7250  233 1096   254 20735 8636
20230626_CVD_2808_60s_20x20ptsdet_1_15_6  325666 7405  266 1040   428 20609 8956
20230626_CVD_2808_60s_20x20ptsdet_1_15_7  325703 7216  253 1017   265 20573 8929
20230626_CVD_2808_60s_20x20ptsdet_1_15_8  325837 7250  223 1043   380 20505 8746
20230626_CVD_2808_60s_20x20ptsdet_1_15_9  327507 7430  270 1148   337 20635 8796
20230626_CVD_2808_60s_20x20ptsdet_1_16_0  326158 7322  258 1118   328 20487 8767
20230626_CVD_2808_60s_20x20ptsdet_1_16_1  327435 7245  278  968   316 20506 8692
20230626_CVD_2808_60s_20x20ptsdet_1_16_10 327155 7307  254 1051   490 20995 8851
20230626_CVD_2808_60s_20x20ptsdet_1_16_11 325968 7438  250 1061   385 20586 8972
20230626_CVD_2808_60s_20x20ptsdet_1_16_12 326280 7398  297 1111   449 20322 8782
20230626_CVD_2808_60s_20x20ptsdet_1_16_13 326944 7240  237 1131   289 20505 8696
20230626_CVD_2808_60s_20x20ptsdet_1_16_14 326007 7298  291 1043   454 20449 8803
20230626_CVD_2808_60s_20x20ptsdet_1_16_15 325779 7252  230 1113   441 20456 8903
20230626_CVD_2808_60s_20x20ptsdet_1_16_16 325355 7373  275 1115   342 20308 8608
20230626_CVD_2808_60s_20x20ptsdet_1_16_17 326874 7211  260 1056   384 20469 9032
