ROI net sum

Spectrum                                    Si    P   Ar   Ni    Zn    Ga   Rh
20230613_CVD_2808_60s_10x10ptsdet_1_9_0 316325 7282  237 1097   313 19880 8847
20230613_CVD_2808_60s_10x10ptsdet_1_9_1 317066 7196  257 1004   261 19847 8479
20230613_CVD_2808_60s_10x10ptsdet_1_9_2 318390 7164  274 1066   414 20009 7824
20230613_CVD_2808_60s_10x10ptsdet_1_9_3 317351 7259  251  949   398 20001 7782
20230613_CVD_2808_60s_10x10ptsdet_1_9_4 317818 7214  244 1005   312 19908 7916
20230613_CVD_2808_60s_10x10ptsdet_1_9_5 316476 7205  278  965   314 19731 7965
20230613_CVD_2808_60s_10x10ptsdet_1_9_6 316722 7018  245  943   285 19640 7855
20230613_CVD_2808_60s_10x10ptsdet_1_9_7 318940 7279  303 1057   363 19836 7745
20230613_CVD_2808_60s_10x10ptsdet_1_9_8 317950 7039  270  976   274 19951 7947
20230613_CVD_2808_60s_10x10ptsdet_1_9_9 317726 7218  254 1040   325 19998 7786
20230613_CVD_2808_60s_10x10ptsdet_2_0_0 331012 7241  282 1009   358 20437 8529
20230613_CVD_2808_60s_10x10ptsdet_2_0_1 331601 7375  272 1010   267 20474 8668
20230613_CVD_2808_60s_10x10ptsdet_2_0_2 327628 7136  243 1034   217 20205 8945
20230613_CVD_2808_60s_10x10ptsdet_2_0_3 330050 7188  254  927   359 20359 8809
20230613_CVD_2808_60s_10x10ptsdet_2_0_4 329304 7109  258 1018   277 19962 8646
20230613_CVD_2808_60s_10x10ptsdet_2_0_5 329016 7112  255 1016   388 19911 8323
20230613_CVD_2808_60s_10x10ptsdet_2_0_6 329498 6923  246 1080   584 20140 8657
20230613_CVD_2808_60s_10x10ptsdet_2_0_7 328948 6963  241 1051   327 20267 8580
20230613_CVD_2808_60s_10x10ptsdet_2_0_8 328440 7142  229 1022   348 20125 8900
20230613_CVD_2808_60s_10x10ptsdet_2_0_9 329395 7147  260  994   341 20138 8534
20230613_CVD_2808_60s_10x10ptsdet_2_1_0 327777 7105  246 1069   329 20370 8548
20230613_CVD_2808_60s_10x10ptsdet_2_1_1 328724 7058  246 1060   359 20171 8336
20230613_CVD_2808_60s_10x10ptsdet_2_1_2 329026 7036  246 1135   474 20265 8099
20230613_CVD_2808_60s_10x10ptsdet_2_1_3 328180 7233  251 1013   388 20168 8087
20230613_CVD_2808_60s_10x10ptsdet_2_1_4 330085 7189  260  877   354 20379 8056
20230613_CVD_2808_60s_10x10ptsdet_2_1_5 327015 6898  242  930   344 19863 7780
20230613_CVD_2808_60s_10x10ptsdet_2_1_6 327784 7084  202 1003   383 20303 8015
20230613_CVD_2808_60s_10x10ptsdet_2_1_7 327564 7125  218  938   347 20097 7857
20230613_CVD_2808_60s_10x10ptsdet_2_1_8 330278 7301  207 1000   410 20452 8099
20230613_CVD_2808_60s_10x10ptsdet_2_1_9 330452 7230  220 1008   334 20167 8250
20230613_CVD_2808_60s_10x10ptsdet_2_2_0 328794 7181  278 1015   442 20326 8372
20230613_CVD_2808_60s_10x10ptsdet_2_2_1 329336 7039  213 1129   260 20216 8007
20230613_CVD_2808_60s_10x10ptsdet_2_2_2 331053 7194  231  973   235 20442 7827
20230613_CVD_2808_60s_10x10ptsdet_2_2_3 330638 7158  246 1022   363 20316 7687
20230613_CVD_2808_60s_10x10ptsdet_2_2_4 330804 7221  254 1048   375 20338 7890
20230613_CVD_2808_60s_10x10ptsdet_2_2_5 331355 7173  228 1013   284 20403 7823
20230613_CVD_2808_60s_10x10ptsdet_2_2_6 330932 7252  286 1017   347 20132 8015
20230613_CVD_2808_60s_10x10ptsdet_2_2_7 331500 7272  251  974   262 20420 7764
20230613_CVD_2808_60s_10x10ptsdet_2_2_8 331497 7149  210  951   252 20398 7638
20230613_CVD_2808_60s_10x10ptsdet_2_2_9 330752 7116  255 1031   451 20354 8019
20230613_CVD_2808_60s_10x10ptsdet_2_3_0 330237 7137  242 1055   327 20410 8467
20230613_CVD_2808_60s_10x10ptsdet_2_3_1 329270 7287  267  988   421 20286 7983
20230613_CVD_2808_60s_10x10ptsdet_2_3_2 330700 7262  274 1000   466 20828 7686
20230613_CVD_2808_60s_10x10ptsdet_2_3_3 330683 7086  265 1003   331 20454 7770
20230613_CVD_2808_60s_10x10ptsdet_2_3_4 330335 7384  260 1085   463 20517 7836
20230613_CVD_2808_60s_10x10ptsdet_2_3_5 330760 7126  238  992   296 20211 7835
20230613_CVD_2808_60s_10x10ptsdet_2_3_6 330463 7132  270 1035   271 19970 7801
20230613_CVD_2808_60s_10x10ptsdet_2_3_7 331680 7173  256 1078   323 20472 7607
20230613_CVD_2808_60s_10x10ptsdet_2_3_8 332184 7155  264 1025   212 20219 7912
20230613_CVD_2808_60s_10x10ptsdet_2_3_9 330995 7231  233 1101   429 20149 7682
20230613_CVD_2808_60s_10x10ptsdet_2_4_0 329263 6990  246  992   358 20291 8523
20230613_CVD_2808_60s_10x10ptsdet_2_4_1 329721 7419  254  970   289 20314 8374
20230613_CVD_2808_60s_10x10ptsdet_2_4_2 329023 7237  251 1113   457 20157 7671
20230613_CVD_2808_60s_10x10ptsdet_2_4_3 330317 7122  260  981   461 20629 7675
20230613_CVD_2808_60s_10x10ptsdet_2_4_4 330546 7157  252  949   411 20092 7665
20230613_CVD_2808_60s_10x10ptsdet_2_4_5 330967 7437  250  994   276 20232 7472
20230613_CVD_2808_60s_10x10ptsdet_2_4_6 331497 7297  241  891   449 20501 7695
20230613_CVD_2808_60s_10x10ptsdet_2_4_7 329556 7233  241  978   376 20345 7566
20230613_CVD_2808_60s_10x10ptsdet_2_4_8 329757 7169  221  900   324 20343 7768
20230613_CVD_2808_60s_10x10ptsdet_2_4_9 330569 7019  238 1007   288 20280 7875
20230613_CVD_2808_60s_10x10ptsdet_2_5_0 329468 7104  266  977   374 20467 8481
20230613_CVD_2808_60s_10x10ptsdet_2_5_1 330124 7289  284 1035   264 20119 7912
20230613_CVD_2808_60s_10x10ptsdet_2_5_2 330968 7157  292  999   301 20349 7848
20230613_CVD_2808_60s_10x10ptsdet_2_5_3 329965 7177  276 1004   315 20519 7889
20230613_CVD_2808_60s_10x10ptsdet_2_5_4 329380 7207  240  962   348 20211 7818
20230613_CVD_2808_60s_10x10ptsdet_2_5_5 329522 7245  247 1044   362 20508 7724
20230613_CVD_2808_60s_10x10ptsdet_2_5_6 332156 7088  271 1053   399 20676 7554
20230613_CVD_2808_60s_10x10ptsdet_2_5_7 329884 6963  248  956   327 20419 7339
20230613_CVD_2808_60s_10x10ptsdet_2_5_8 331130 7141  259  891   326 20397 7506
20230613_CVD_2808_60s_10x10ptsdet_2_5_9 330763 7282  233  986   337 20252 7780
20230613_CVD_2808_60s_10x10ptsdet_2_6_0 328733 7195  276 1058   455 20401 8603
20230613_CVD_2808_60s_10x10ptsdet_2_6_1 328156 7216  270 1101   381 20222 8051
20230613_CVD_2808_60s_10x10ptsdet_2_6_2 330259 7181  233  982   340 20084 7846
20230613_CVD_2808_60s_10x10ptsdet_2_6_3 329517 7301  296  985   286 20342 7763
20230613_CVD_2808_60s_10x10ptsdet_2_6_4 329696 7183  251  981   395 20539 7607
20230613_CVD_2808_60s_10x10ptsdet_2_6_5 330038 7216  234  951   270 20511 7728
20230613_CVD_2808_60s_10x10ptsdet_2_6_6 331294 7213  258 1084   338 20304 7590
20230613_CVD_2808_60s_10x10ptsdet_2_6_7 329936 7167  246 1138   502 20430 7543
20230613_CVD_2808_60s_10x10ptsdet_2_6_8 329995 7237  215 1048   282 20339 7889
20230613_CVD_2808_60s_10x10ptsdet_2_6_9 329547 6985  243 1012   466 20177 7705
20230613_CVD_2808_60s_10x10ptsdet_2_7_0 328464 7164  270 1090   298 20394 8646
20230613_CVD_2808_60s_10x10ptsdet_2_7_1 329609 7191  247 1008   337 20435 8303
20230613_CVD_2808_60s_10x10ptsdet_2_7_2 328319 6950  268 1082   294 20171 7878
20230613_CVD_2808_60s_10x10ptsdet_2_7_3 328377 7123  200 1004   382 20384 7706
20230613_CVD_2808_60s_10x10ptsdet_2_7_4 328834 7246  206 1004   442 20408 7767
20230613_CVD_2808_60s_10x10ptsdet_2_7_5 327621 7072  255 1005   349 20418 7813
20230613_CVD_2808_60s_10x10ptsdet_2_7_6 326363 6996  242  969   302 19851 7518
20230613_CVD_2808_60s_10x10ptsdet_2_7_7 326792 6977  253  889   304 20196 7136
20230613_CVD_2808_60s_10x10ptsdet_2_7_8 326561 7207  209 1052   400 20391 7474
20230613_CVD_2808_60s_10x10ptsdet_2_7_9 326042 7116  258 1077   466 19958 7679
20230613_CVD_2808_60s_10x10ptsdet_2_8_0 325221 7054  232 1057   366 19947 8533
20230613_CVD_2808_60s_10x10ptsdet_2_8_1 327706 7220  213  959   454 20517 8134
20230613_CVD_2808_60s_10x10ptsdet_2_8_2 329208 7274  229 1079   409 20228 7754
20230613_CVD_2808_60s_10x10ptsdet_2_8_3 328675 7215  202  989   323 20242 7902
20230613_CVD_2808_60s_10x10ptsdet_2_8_4 329194 7181  248 1008   382 20422 7700
20230613_CVD_2808_60s_10x10ptsdet_2_8_5 328006 7218  237  955   262 20150 7617
20230613_CVD_2808_60s_10x10ptsdet_2_8_6 328007 7148  211 1037   374 20029 7526
20230613_CVD_2808_60s_10x10ptsdet_2_8_7 330580 7212  237  982   373 20121 7512
20230613_CVD_2808_60s_10x10ptsdet_2_8_8 330287 7151  262 1025   416 20191 7569
20230613_CVD_2808_60s_10x10ptsdet_2_8_9 330503 7355  236 1098   344 20180 7702
20230613_CVD_2808_60s_10x10ptsdet_2_9_0 328176 7081  248 1049   389 20544 8773
20230613_CVD_2808_60s_10x10ptsdet_2_9_1 328048 7300  236  996   393 20407 8279
20230613_CVD_2808_60s_10x10ptsdet_2_9_2 330372 7160  229 1010   516 20329 7834
20230613_CVD_2808_60s_10x10ptsdet_2_9_3 330350 7129  252 1000   302 20312 7626
20230613_CVD_2808_60s_10x10ptsdet_2_9_4 329391 7151  233 1017   267 20462 7868
20230613_CVD_2808_60s_10x10ptsdet_2_9_5 329778 7283  314  989   335 20242 7501
20230613_CVD_2808_60s_10x10ptsdet_2_9_6 329497 7149  251 1031   339 20338 7781
20230613_CVD_2808_60s_10x10ptsdet_2_9_7 330736 7165  230 1039   351 20554 7540
20230613_CVD_2808_60s_10x10ptsdet_2_9_8 332286 7077  239 1009   280 20362 8017
20230613_CVD_2808_60s_10x10ptsdet_2_9_9 331386 7179  291 1013   359 20188 7958


Mean value:                             323495 7167  248 1007   351 20115 7913
Std. Abw.:                                6284   95   21   55    68   249  378
Std. Abw. rel. [%]:                       1.94 1.33 8.42 5.45 19.42  1.24 4.77
Conf. interval:                            444    7    1    4     5    18   27
