ROI net sum

Spectrum                                    Si     P   Ar   Ni    Zn    Ga   Rh
20230621_CVD_2566_60s_10x10ptsdet_2_3_8 239784 23667  253 1167   443 77530 7351
20230621_CVD_2566_60s_10x10ptsdet_2_3_9 240452 23634  207 1224   221 77381 7067
20230621_CVD_2566_60s_10x10ptsdet_2_4_0 239923 23618  234 1183   250 77186 7338
20230621_CVD_2566_60s_10x10ptsdet_2_4_1 240092 23736  218 1163   372 77265 7324
20230621_CVD_2566_60s_10x10ptsdet_2_4_2 239199 23372  232 1252   634 77692 7095
20230621_CVD_2566_60s_10x10ptsdet_2_4_3 240190 23785  301 1035   285 77214 7046
20230621_CVD_2566_60s_10x10ptsdet_2_4_4 241405 23804  221 1204   468 78000 6968
20230621_CVD_2566_60s_10x10ptsdet_2_4_5 239183 23551  258 1144   395 77224 7238
20230621_CVD_2566_60s_10x10ptsdet_2_4_6 239951 23675  255 1218   392 77654 7036
20230621_CVD_2566_60s_10x10ptsdet_2_4_7 239771 23230  266 1173   426 77476 7300
20230621_CVD_2566_60s_10x10ptsdet_2_4_8 238886 23455  245 1183   360 77089 7011
20230621_CVD_2566_60s_10x10ptsdet_2_4_9 238756 22987  238 1202   423 77639 7146
20230621_CVD_2566_60s_10x10ptsdet_2_5_0 238377 23384  231 1112   397 77859 7213
20230621_CVD_2566_60s_10x10ptsdet_2_5_1 239750 23610  254 1120   287 77163 7262
20230621_CVD_2566_60s_10x10ptsdet_2_5_2 238699 23374  230 1055   220 77186 7024
20230621_CVD_2566_60s_10x10ptsdet_2_5_3 239315 23233  203 1273   365 77328 7013
20230621_CVD_2566_60s_10x10ptsdet_2_5_4 239266 23422  261 1234   403 77917 7293
20230621_CVD_2566_60s_10x10ptsdet_2_5_5 240055 23414  222 1085   268 77218 7281
20230621_CVD_2566_60s_10x10ptsdet_2_5_6 240313 23497  242 1113   268 76785 7074
20230621_CVD_2566_60s_10x10ptsdet_2_5_7 238819 23400  257 1252   368 77579 7054
20230621_CVD_2566_60s_10x10ptsdet_2_5_8 239701 23213  246 1204   319 77318 7182
20230621_CVD_2566_60s_10x10ptsdet_2_5_9 239475 23473  277 1180   286 77239 7195
20230621_CVD_2566_60s_10x10ptsdet_2_6_0 239368 23420  275 1354   568 77484 7249
20230621_CVD_2566_60s_10x10ptsdet_2_6_1 238539 23659  268 1106   244 77336 7012
20230621_CVD_2566_60s_10x10ptsdet_2_6_2 239445 23205  272 1125   359 77053 6906
20230621_CVD_2566_60s_10x10ptsdet_2_6_3 235496 23224  179 1249   429 76098 7062
20230621_CVD_2566_60s_10x10ptsdet_2_6_4 236374 23065  253 1203   536 76035 7170
20230621_CVD_2566_60s_10x10ptsdet_2_6_5 237866 23282  201 1120   288 77312 7136
20230621_CVD_2566_60s_10x10ptsdet_2_6_6 239097 23316  258 1130   440 77437 6992
20230621_CVD_2566_60s_10x10ptsdet_2_6_7 240505 23430  240 1139   359 77957 7095
20230621_CVD_2566_60s_10x10ptsdet_2_6_8 241046 23273  237 1179   503 77673 7155
20230621_CVD_2566_60s_10x10ptsdet_2_6_9 240979 23723  258 1121   407 77374 6900
20230621_CVD_2566_60s_10x10ptsdet_2_7_0 241009 23642  268 1187   186 78204 7422
20230621_CVD_2566_60s_10x10ptsdet_2_7_1 240998 23558  215 1168   350 78063 7192
20230621_CVD_2566_60s_10x10ptsdet_2_7_2 241134 23477  255 1217   329 77499 6982
20230621_CVD_2566_60s_10x10ptsdet_2_7_3 240080 23834  230 1188   431 77168 7165
20230621_CVD_2566_60s_10x10ptsdet_2_7_4 240762 23481  245 1228   384 77443 7018
20230621_CVD_2566_60s_10x10ptsdet_2_7_5 241671 23569  269 1042   345 77616 7002
20230621_CVD_2566_60s_10x10ptsdet_2_7_6 240462 23402  270 1215   239 77802 7007
20230621_CVD_2566_60s_10x10ptsdet_2_7_7 240193 23638  216 1185   370 77801 7089
20230621_CVD_2566_60s_10x10ptsdet_2_7_8 240038 23556  221 1250   363 77681 6978
20230621_CVD_2566_60s_10x10ptsdet_2_7_9 240184 23487  241 1141   305 77402 7158
20230621_CVD_2566_60s_10x10ptsdet_2_8_0 241191 23616  257 1332   509 77377 7341
20230621_CVD_2566_60s_10x10ptsdet_2_8_1 240920 23641  269 1144   294 77881 7366
20230621_CVD_2566_60s_10x10ptsdet_2_8_2 241403 23489  232 1098   337 77889 7037
20230621_CVD_2566_60s_10x10ptsdet_2_8_3 242091 23665  236 1220   417 77732 7199
20230621_CVD_2566_60s_10x10ptsdet_2_8_4 242119 23507  251 1150   326 77192 7019
20230621_CVD_2566_60s_10x10ptsdet_2_8_5 241735 23712  262 1099   326 77211 7188
20230621_CVD_2566_60s_10x10ptsdet_2_8_6 241778 23453  267 1203   316 78123 6943
20230621_CVD_2566_60s_10x10ptsdet_2_8_7 242121 23579  242 1187   267 77691 7090
20230621_CVD_2566_60s_10x10ptsdet_2_8_8 241369 23353  240 1235   462 78014 7016
20230621_CVD_2566_60s_10x10ptsdet_2_8_9 241002 23399  223 1144   360 76934 7070
20230621_CVD_2566_60s_10x10ptsdet_2_9_0 238541 22988  260 1231   333 76561 7335
20230621_CVD_2566_60s_10x10ptsdet_2_9_1 239274 23183  236 1122   343 76944 7294
20230621_CVD_2566_60s_10x10ptsdet_2_9_2 238760 23130  250 1272   295 76303 6980
20230621_CVD_2566_60s_10x10ptsdet_2_9_3 238823 23280  234 1082   472 76175 7080
20230621_CVD_2566_60s_10x10ptsdet_2_9_4 238165 23434  235 1245   458 76434 7158
20230621_CVD_2566_60s_10x10ptsdet_2_9_5 238205 23291  232 1238   482 76653 7096
20230621_CVD_2566_60s_10x10ptsdet_2_9_6 238281 23380  261 1081   292 76775 7087
20230621_CVD_2566_60s_10x10ptsdet_2_9_7 238645 23151  242 1141   342 76718 7159
20230621_CVD_2566_60s_10x10ptsdet_2_9_8 239144 23096  278 1294   355 77086 6971
20230621_CVD_2566_60s_10x10ptsdet_2_9_9 239893 23067  224 1151   427 76476 6980


Mean value:                             233008 23235  245 1109   366 75869 7104
Std. Abw.:                                6099   342   22   87    73  1421  202
Std. Abw. rel. [%]:                       2.62  1.47 9.06 7.87 19.81  1.87 2.85
Conf. interval:                            431    24    2    6     5   101   14
