ROI net sum

Spectrum                                    Si    P   Ar   Ni    Zn    Ga   Rh
20230607_CVD_2802_60s_10x10ptsdet_1_4_0 322092 6016  242 1076   260 16396 9336
20230607_CVD_2802_60s_10x10ptsdet_1_4_1 321036 5955  241 1092   338 16404 8605
20230607_CVD_2802_60s_10x10ptsdet_1_4_2 321055 6156  215 1056   293 16543 8165
20230607_CVD_2802_60s_10x10ptsdet_1_4_3 321125 5936  215 1134   334 16627 8262
20230607_CVD_2802_60s_10x10ptsdet_1_4_4 324147 6139  245 1116   409 16412 8205
20230607_CVD_2802_60s_10x10ptsdet_1_4_5 324431 6092  210 1010   404 16647 8222
20230607_CVD_2802_60s_10x10ptsdet_1_4_6 326256 6186  236 1111   305 16606 8333
20230607_CVD_2802_60s_10x10ptsdet_1_4_7 326485 5987  264 1242   544 16640 8329
20230607_CVD_2802_60s_10x10ptsdet_1_4_8 328559 6160  277 1111   375 16813 8196
20230607_CVD_2802_60s_10x10ptsdet_1_4_9 326605 6080  232 1067   403 16700 8193
20230607_CVD_2802_60s_10x10ptsdet_1_5_0 324176 6023  265 1026   231 16485 8966
20230607_CVD_2802_60s_10x10ptsdet_1_5_1 325197 6141  235 1049   319 16618 8544
20230607_CVD_2802_60s_10x10ptsdet_1_5_2 324746 5985  218 1154   343 16560 8668
20230607_CVD_2802_60s_10x10ptsdet_1_5_3 325883 6032  260 1026   309 16337 8432
20230607_CVD_2802_60s_10x10ptsdet_1_5_4 325544 5922  205  964   281 16711 8579
20230607_CVD_2802_60s_10x10ptsdet_1_5_5 324755 6007  247  966   255 16465 8110
20230607_CVD_2802_60s_10x10ptsdet_1_5_6 324104 6201  253 1168   360 16302 8321
20230607_CVD_2802_60s_10x10ptsdet_1_5_7 323250 5995  246 1096   376 16477 8369
20230607_CVD_2802_60s_10x10ptsdet_1_5_8 326354 6086  245 1110   334 16418 8666
20230607_CVD_2802_60s_10x10ptsdet_1_5_9 326043 6149  227 1140   399 16749 8249
20230607_CVD_2802_60s_10x10ptsdet_1_6_0 325889 5993  211 1070   196 16513 9284
20230607_CVD_2802_60s_10x10ptsdet_1_6_1 326149 6077  221 1064   528 16835 8583
20230607_CVD_2802_60s_10x10ptsdet_1_6_2 325761 6101  237 1061   303 16172 8514
20230607_CVD_2802_60s_10x10ptsdet_1_6_3 326517 6057  265  985   205 16525 8643
20230607_CVD_2802_60s_10x10ptsdet_1_6_4 328079 6078  233 1141   354 16646 8269
20230607_CVD_2802_60s_10x10ptsdet_1_6_5 329027 6093  226 1062   318 16868 8408
20230607_CVD_2802_60s_10x10ptsdet_1_6_6 329762 6227  247  991   241 16627 8306
20230607_CVD_2802_60s_10x10ptsdet_1_6_7 328913 6233  309  963   259 16724 8512
20230607_CVD_2802_60s_10x10ptsdet_1_6_8 328277 6134  227 1076   314 16975 8533
20230607_CVD_2802_60s_10x10ptsdet_1_6_9 328065 6131  232 1237   398 16927 8530
20230607_CVD_2802_60s_10x10ptsdet_1_7_0 327612 6179  263 1125   357 16895 9004
20230607_CVD_2802_60s_10x10ptsdet_1_7_1 328489 6166  246 1184   480 16748 8691
20230607_CVD_2802_60s_10x10ptsdet_1_7_2 327277 5870  226 1101   294 16448 8755
20230607_CVD_2802_60s_10x10ptsdet_1_7_3 329819 6119  246 1182   397 16957 8757
20230607_CVD_2802_60s_10x10ptsdet_1_7_4 330126 6135  254 1074   254 16730 8489
20230607_CVD_2802_60s_10x10ptsdet_1_7_5 328751 6263  260  996   288 16730 8462
20230607_CVD_2802_60s_10x10ptsdet_1_7_6 327368 6200  261 1067   194 16464 8287
20230607_CVD_2802_60s_10x10ptsdet_1_7_7 328309 6102  244 1158   336 16937 8468
20230607_CVD_2802_60s_10x10ptsdet_1_7_8 329870 6248  262 1073   288 16436 8721
20230607_CVD_2802_60s_10x10ptsdet_1_7_9 328191 6092  254 1115   219 16702 8848
20230607_CVD_2802_60s_10x10ptsdet_1_8_0 327552 6066  250 1144   421 16527 9178
20230607_CVD_2802_60s_10x10ptsdet_1_8_1 323165 6058  257 1049   425 16781 8728
20230607_CVD_2802_60s_10x10ptsdet_1_8_2 324302 6021  238 1031   322 16611 8489
20230607_CVD_2802_60s_10x10ptsdet_1_8_3 324086 5998  266 1131   351 16353 8191
20230607_CVD_2802_60s_10x10ptsdet_1_8_4 324212 5936  257 1096   322 16092 8437
20230607_CVD_2802_60s_10x10ptsdet_1_8_5 323855 5967  242 1108   361 16684 8352
20230607_CVD_2802_60s_10x10ptsdet_1_8_6 323805 6081  255 1240   361 16428 8319
20230607_CVD_2802_60s_10x10ptsdet_1_8_7 324140 5949  262 1146   360 16438 8192
20230607_CVD_2802_60s_10x10ptsdet_1_8_8 322872 6064  257 1063   287 16087 8377
20230607_CVD_2802_60s_10x10ptsdet_1_8_9 325067 6017  235 1100   381 16347 8238
20230607_CVD_2802_60s_10x10ptsdet_1_9_0 323783 6110  242 1026   404 16679 8970
20230607_CVD_2802_60s_10x10ptsdet_1_9_1 323901 5936  278 1093   329 16471 8501
20230607_CVD_2802_60s_10x10ptsdet_1_9_2 324310 6075  237 1040   410 16549 8499
20230607_CVD_2802_60s_10x10ptsdet_1_9_3 323178 6113  241 1117   269 16296 8482
20230607_CVD_2802_60s_10x10ptsdet_1_9_4 323760 6184  200 1061   366 16415 8321
20230607_CVD_2802_60s_10x10ptsdet_1_9_5 322989 6011  239  997   190 16077 8386
20230607_CVD_2802_60s_10x10ptsdet_1_9_6 327898 6047  236 1148   207 16320 8446
20230607_CVD_2802_60s_10x10ptsdet_1_9_7 328892 6073  263  974   335 16707 8816
20230607_CVD_2802_60s_10x10ptsdet_1_9_8 328303 6073  236 1023   253 16567 8785
20230607_CVD_2802_60s_10x10ptsdet_1_9_9 329428 6193  235 1137   403 16677 8711
20230607_CVD_2802_60s_10x10ptsdet_2_0_0 331982 5899  256 1077   264 16416 8821
20230607_CVD_2802_60s_10x10ptsdet_2_0_1 332072 5880  233 1034   361 16455 8565
20230607_CVD_2802_60s_10x10ptsdet_2_0_2 333609 6099  217 1005   242 16672 8454
20230607_CVD_2802_60s_10x10ptsdet_2_0_3 333963 6023  253 1090   226 16852 8635
20230607_CVD_2802_60s_10x10ptsdet_2_0_4 336099 5924  207 1041   391 16826 8922
20230607_CVD_2802_60s_10x10ptsdet_2_0_5 335308 6102  209  985   420 16797 8660
20230607_CVD_2802_60s_10x10ptsdet_2_0_6 335531 6091  256 1008   235 16740 8461
20230607_CVD_2802_60s_10x10ptsdet_2_0_7 336757 6117  234 1039   241 16559 9015
20230607_CVD_2802_60s_10x10ptsdet_2_0_8 335338 6134  267 1046   250 16510 8717
20230607_CVD_2802_60s_10x10ptsdet_2_0_9 335317 6048  227 1039   322 16586 8772
20230607_CVD_2802_60s_10x10ptsdet_2_1_0 334610 6010  217 1080   410 16730 8588
20230607_CVD_2802_60s_10x10ptsdet_2_1_1 335543 5989  263 1092   232 16682 8399
20230607_CVD_2802_60s_10x10ptsdet_2_1_2 334532 6078  286 1076   332 16849 8141
20230607_CVD_2802_60s_10x10ptsdet_2_1_3 341568 6166  249 1099   348 16765 8414
20230607_CVD_2802_60s_10x10ptsdet_2_1_4 341904 6161  247 1068   253 16931 8311
20230607_CVD_2802_60s_10x10ptsdet_2_1_5 341240 6117  269 1027   301 17108 8415
20230607_CVD_2802_60s_10x10ptsdet_2_1_6 341509 6120  226 1004   375 16904 8355
20230607_CVD_2802_60s_10x10ptsdet_2_1_7 341918 6099  252 1059   413 16947 8403
20230607_CVD_2802_60s_10x10ptsdet_2_1_8 337973 5992  198 1053   478 17027 8398
20230607_CVD_2802_60s_10x10ptsdet_2_1_9 337949 6119  235 1120   286 17166 8295
20230607_CVD_2802_60s_10x10ptsdet_2_2_0 337973 6241  265  998   345 16752 8942
20230607_CVD_2802_60s_10x10ptsdet_2_2_1 338362 5984  236 1078   563 17066 8865
20230607_CVD_2802_60s_10x10ptsdet_2_2_2 338358 5988  258  985   398 17018 7886
20230607_CVD_2802_60s_10x10ptsdet_2_2_3 339574 6029  246 1028   388 16910 7919
20230607_CVD_2802_60s_10x10ptsdet_2_2_4 339516 6029  279 1013   272 16824 7947
20230607_CVD_2802_60s_10x10ptsdet_2_2_5 339011 6036  284  969   235 16613 8072
20230607_CVD_2802_60s_10x10ptsdet_2_2_6 338966 6181  222 1063   310 16835 8294
20230607_CVD_2802_60s_10x10ptsdet_2_2_7 338736 6027  286 1066   310 17275 8048
20230607_CVD_2802_60s_10x10ptsdet_2_2_8 337277 6098  255 1009   232 16663 7890
20230607_CVD_2802_60s_10x10ptsdet_2_2_9 338042 6199  266 1017   371 16711 7812
20230607_CVD_2802_60s_10x10ptsdet_2_3_0 335804 6023  257 1068   102 16516 8622
20230607_CVD_2802_60s_10x10ptsdet_2_3_1 337285 6096  227 1175   445 16933 8236
20230607_CVD_2802_60s_10x10ptsdet_2_3_2 337340 6012  257 1025   372 16954 8128
20230607_CVD_2802_60s_10x10ptsdet_2_3_3 335907 6153  263 1088   323 16807 7809
20230607_CVD_2802_60s_10x10ptsdet_2_3_4 336107 6156  252  985   274 16906 8021
20230607_CVD_2802_60s_10x10ptsdet_2_3_5 335744 6058  241 1083   282 16873 7807
20230607_CVD_2802_60s_10x10ptsdet_2_3_6 337572 6076  265 1166   379 17226 8050
20230607_CVD_2802_60s_10x10ptsdet_2_3_7 337356 6212  228 1050   356 16673 7864
20230607_CVD_2802_60s_10x10ptsdet_2_3_8 337689 6238  266 1039   233 16662 8365
20230607_CVD_2802_60s_10x10ptsdet_2_3_9 337138 6043  263  970   286 16868 7883
20230607_CVD_2802_60s_10x10ptsdet_2_4_0 333280 6048  224 1046   327 16775 8530
20230607_CVD_2802_60s_10x10ptsdet_2_4_1 333700 5940  222 1117   379 16562 8228
20230607_CVD_2802_60s_10x10ptsdet_2_4_2 336322 6132  223 1024   332 17074 7882
20230607_CVD_2802_60s_10x10ptsdet_2_4_3 336499 6104  249 1024   367 16755 7592
20230607_CVD_2802_60s_10x10ptsdet_2_4_4 337189 6019  239 1092   282 17036 8111
20230607_CVD_2802_60s_10x10ptsdet_2_4_5 339556 6189  253 1170   533 17236 7932
20230607_CVD_2802_60s_10x10ptsdet_2_4_6 339928 6138  272 1129   369 17045 7763
20230607_CVD_2802_60s_10x10ptsdet_2_4_7 342883 6164  281 1034   325 17120 7934
20230607_CVD_2802_60s_10x10ptsdet_2_4_8 342722 6168  252 1014   370 17350 8211
20230607_CVD_2802_60s_10x10ptsdet_2_4_9 338441 6108  277 1033   279 17004 7933
20230607_CVD_2802_60s_10x10ptsdet_2_5_0 338857 6068  190 1197   351 16782 8877
20230607_CVD_2802_60s_10x10ptsdet_2_5_1 338886 6097  225  914   306 16785 8253
20230607_CVD_2802_60s_10x10ptsdet_2_5_2 338165 6086  269 1053   226 16858 8045
20230607_CVD_2802_60s_10x10ptsdet_2_5_3 337971 6088  270 1132   379 17038 8059
20230607_CVD_2802_60s_10x10ptsdet_2_5_4 338599 6126  263 1101   257 17178 8014
20230607_CVD_2802_60s_10x10ptsdet_2_5_5 337102 6085  191 1085   307 16692 7978
20230607_CVD_2802_60s_10x10ptsdet_2_5_6 336643 6144  245  932   479 17010 7690
20230607_CVD_2802_60s_10x10ptsdet_2_5_7 339860 6116  263 1000   304 17065 8032
20230607_CVD_2802_60s_10x10ptsdet_2_5_8 339947 6053  255  983   242 16819 8105
20230607_CVD_2802_60s_10x10ptsdet_2_5_9 340380 6061  243 1093   424 16993 7926
20230607_CVD_2802_60s_10x10ptsdet_2_6_0 338587 6183  271 1103   251 17036 8806
20230607_CVD_2802_60s_10x10ptsdet_2_6_1 338723 5949  250 1122   307 16991 8583
20230607_CVD_2802_60s_10x10ptsdet_2_6_2 341167 6052  254 1072   406 17227 8135
20230607_CVD_2802_60s_10x10ptsdet_2_6_3 340841 6081  230  981   318 16857 7851
20230607_CVD_2802_60s_10x10ptsdet_2_6_4 340660 6266  228  998   328 16923 8083
20230607_CVD_2802_60s_10x10ptsdet_2_6_5 342599 6026  217  993   311 17210 8147
20230607_CVD_2802_60s_10x10ptsdet_2_6_6 342855 6314  263 1016   421 17153 7948
20230607_CVD_2802_60s_10x10ptsdet_2_6_7 343313 6226  268 1063   366 17421 8250
20230607_CVD_2802_60s_10x10ptsdet_2_6_8 341377 6235  254 1091   269 17196 8047
20230607_CVD_2802_60s_10x10ptsdet_2_6_9 341400 6131  234 1057   298 17106 8143
20230607_CVD_2802_60s_10x10ptsdet_2_7_0 341103 6181  271 1035   370 16842 8942
20230607_CVD_2802_60s_10x10ptsdet_2_7_1 341036 6099  273 1127   381 17247 8376
20230607_CVD_2802_60s_10x10ptsdet_2_7_2 342473 6252  278 1071   335 17048 8386
20230607_CVD_2802_60s_10x10ptsdet_2_7_3 342542 6155  250 1106   377 16995 8046
20230607_CVD_2802_60s_10x10ptsdet_2_7_4 342526 6337  228  947   470 17022 7993
20230607_CVD_2802_60s_10x10ptsdet_2_7_5 341667 6074  261 1100   438 17126 8346
20230607_CVD_2802_60s_10x10ptsdet_2_7_6 342116 6122  215 1149   243 17182 7928
20230607_CVD_2802_60s_10x10ptsdet_2_7_7 342162 6130  269 1025   308 17096 7843
20230607_CVD_2802_60s_10x10ptsdet_2_7_8 341932 5935  252 1027   317 17058 7999
20230607_CVD_2802_60s_10x10ptsdet_2_7_9 342885 6303  283 1111   282 17001 8079
20230607_CVD_2802_60s_10x10ptsdet_2_8_0 340388 6029  253 1085   251 16715 8558
20230607_CVD_2802_60s_10x10ptsdet_2_8_1 338018 6044  295 1013   246 16944 8356
20230607_CVD_2802_60s_10x10ptsdet_2_8_2 337367 5952  262 1076   392 16895 7952
20230607_CVD_2802_60s_10x10ptsdet_2_8_3 338268 6028  228 1033   233 16911 7964
20230607_CVD_2802_60s_10x10ptsdet_2_8_4 337210 6050  275 1121   317 16884 7797
20230607_CVD_2802_60s_10x10ptsdet_2_8_5 337093 6155  224  997   375 16875 7986
20230607_CVD_2802_60s_10x10ptsdet_2_8_6 335032 6075  239 1047   275 16611 7780
20230607_CVD_2802_60s_10x10ptsdet_2_8_7 338268 6181  237  953   243 16856 8085
20230607_CVD_2802_60s_10x10ptsdet_2_8_8 337811 6073  263 1093   358 16878 7847
20230607_CVD_2802_60s_10x10ptsdet_2_8_9 336279 6054  251 1075   297 16677 7929
20230607_CVD_2802_60s_10x10ptsdet_2_9_0 337468 5989  201 1114   342 16976 8706
20230607_CVD_2802_60s_10x10ptsdet_2_9_1 338935 5958  237 1057   252 16844 8442
20230607_CVD_2802_60s_10x10ptsdet_2_9_2 338422 6079  211  973   192 17071 8005
20230607_CVD_2802_60s_10x10ptsdet_2_9_3 337372 5940  241 1189   469 16900 7944
20230607_CVD_2802_60s_10x10ptsdet_2_9_4 337193 6025  268 1137   300 16908 8124
20230607_CVD_2802_60s_10x10ptsdet_2_9_5 337066 6212  254 1111   414 16878 7968
20230607_CVD_2802_60s_10x10ptsdet_2_9_6 342354 5952  247 1083   493 16977 7795
20230607_CVD_2802_60s_10x10ptsdet_2_9_7 341915 6018  249 1079   356 16793 8116
20230607_CVD_2802_60s_10x10ptsdet_2_9_8 342237 5951  220 1062   260 16801 7976
20230607_CVD_2802_60s_10x10ptsdet_2_9_9 342062 6082  277 1005   331 17170 8029


Mean value:                             331808 6076  245 1069   329 16725 8339
Std. Abw.:                                7290   89   21   59    76   278  341
Std. Abw. rel. [%]:                       2.20 1.47 8.75 5.56 23.11  1.66 4.09
Conf. interval:                            516    6    2    4     5    20   24
