ROI net sum

Spectrum                                      Si     P   Ar    Ni    Zn    Ga   Rh
20230628_CVD_2546_60s_20x20ptsdet_1_15_3  214171 26753  232   579   425 92820 9075
20230628_CVD_2546_60s_20x20ptsdet_1_15_4  213775 27100  236   581   472 92724 9434
20230628_CVD_2546_60s_20x20ptsdet_1_15_5  213894 27103  233   660   472 92094 9209
20230628_CVD_2546_60s_20x20ptsdet_1_15_6  214542 26977  216   623   558 92581 9316
20230628_CVD_2546_60s_20x20ptsdet_1_15_7  214251 26909  225   567   572 92564 9052
20230628_CVD_2546_60s_20x20ptsdet_1_15_8  214277 27007  241   643   562 93182 9515
20230628_CVD_2546_60s_20x20ptsdet_1_15_9  213544 27315  252   675   516 92373 9280
20230628_CVD_2546_60s_20x20ptsdet_1_16_0  214228 27523  268   764   444 92601 9336
20230628_CVD_2546_60s_20x20ptsdet_1_16_1  214133 27363  252   767   499 92852 9461
20230628_CVD_2546_60s_20x20ptsdet_1_16_10 215266 27092  278   534   402 93067 9474
20230628_CVD_2546_60s_20x20ptsdet_1_16_11 214355 27285  259   673   529 92612 9096
20230628_CVD_2546_60s_20x20ptsdet_1_16_12 213922 27427  197   574   472 92913 9355
20230628_CVD_2546_60s_20x20ptsdet_1_16_13 215319 27498  238   745   563 93121 9377
20230628_CVD_2546_60s_20x20ptsdet_1_16_14 214761 27278  278   621   507 93415 9090
20230628_CVD_2546_60s_20x20ptsdet_1_16_15 215195 27061  266   598   563 92972 9427
20230628_CVD_2546_60s_20x20ptsdet_1_16_16 215352 27250  221   668   518 92298 9146
20230628_CVD_2546_60s_20x20ptsdet_1_16_17 215052 27308  226   745   582 93009 9070
20230628_CVD_2546_60s_20x20ptsdet_1_16_18 214096 27164  247   660   536 92415 9203
20230628_CVD_2546_60s_20x20ptsdet_1_16_19 214912 27200  273   676   396 92348 9209
20230628_CVD_2546_60s_20x20ptsdet_1_16_2  215015 27478  236   609   399 92425 9364
20230628_CVD_2546_60s_20x20ptsdet_1_16_3  213868 27247  269   506   474 93152 9274
20230628_CVD_2546_60s_20x20ptsdet_1_16_4  214110 27300  232   610   476 92566 9433
20230628_CVD_2546_60s_20x20ptsdet_1_16_5  214296 27416  243   534   444 93013 9260
20230628_CVD_2546_60s_20x20ptsdet_1_16_6  214359 26944  232   620   482 93253 9525
20230628_CVD_2546_60s_20x20ptsdet_1_16_7  214504 26765  250   613   577 92837 8888
20230628_CVD_2546_60s_20x20ptsdet_1_16_8  214070 27121  237   610   449 93068 9350
20230628_CVD_2546_60s_20x20ptsdet_1_16_9  214476 27141  257   688   598 92671 9212
20230628_CVD_2546_60s_20x20ptsdet_1_17_0  213280 27232  262   639   559 92997 9239
20230628_CVD_2546_60s_20x20ptsdet_1_17_1  213940 27179  218   648   468 92719 9236
20230628_CVD_2546_60s_20x20ptsdet_1_17_10 215725 27301  298   600   414 92929 9792
20230628_CVD_2546_60s_20x20ptsdet_1_17_11 214806 27089  261   723   569 92949 9364
20230628_CVD_2546_60s_20x20ptsdet_1_17_12 214549 27393  281   629   466 92624 9200
20230628_CVD_2546_60s_20x20ptsdet_1_17_13 214388 27053  194   561   497 92782 9444
20230628_CVD_2546_60s_20x20ptsdet_1_17_14 215723 27196  277   694   479 93129 9247
20230628_CVD_2546_60s_20x20ptsdet_1_17_15 214472 27155  273   639   556 93158 9502
20230628_CVD_2546_60s_20x20ptsdet_1_17_16 214084 27298  214   641   600 93427 9345
20230628_CVD_2546_60s_20x20ptsdet_1_17_17 213908 26864  242   731   413 93718 9278
20230628_CVD_2546_60s_20x20ptsdet_1_17_18 214885 27164  230   681   583 91708 9173
20230628_CVD_2546_60s_20x20ptsdet_1_17_19 210964 26600  242   645   464 91189 9047
20230628_CVD_2546_60s_20x20ptsdet_1_17_2  215110 27263  227   638   447 93450 9460
20230628_CVD_2546_60s_20x20ptsdet_1_17_3  214104 27160  227   600   504 93167 9210
20230628_CVD_2546_60s_20x20ptsdet_1_17_4  214556 27141  272   593   526 93336 9438
20230628_CVD_2546_60s_20x20ptsdet_1_17_5  214515 27061  285   608   437 92881 9274
20230628_CVD_2546_60s_20x20ptsdet_1_17_6  213657 27111  222   577   381 92565 9112
20230628_CVD_2546_60s_20x20ptsdet_1_17_7  213608 27108  260   581   487 92336 9382
20230628_CVD_2546_60s_20x20ptsdet_1_17_8  214536 27359  266   624   435 93447 9260
20230628_CVD_2546_60s_20x20ptsdet_1_17_9  215215 27091  240   601   471 93568 9367
20230628_CVD_2546_60s_20x20ptsdet_1_18_0  209274 26808  214   651   489 91047 9204
20230628_CVD_2546_60s_20x20ptsdet_1_18_1  210651 26303  225   670   495 90989 9112
20230628_CVD_2546_60s_20x20ptsdet_1_18_10 215124 27436  292   565   577 92990 9290
20230628_CVD_2546_60s_20x20ptsdet_1_18_11 215156 27044  225   725   508 92853 9495
20230628_CVD_2546_60s_20x20ptsdet_1_18_12 215822 27552  236   524   486 93792 9190
20230628_CVD_2546_60s_20x20ptsdet_1_18_13 216030 27125  234   588   470 93621 9003
20230628_CVD_2546_60s_20x20ptsdet_1_18_14 215342 27205  271   595   464 93445 9215
20230628_CVD_2546_60s_20x20ptsdet_1_18_15 215351 27068  237   686   545 93066 9353
20230628_CVD_2546_60s_20x20ptsdet_1_18_16 215184 27092  259   570   551 92693 9410
20230628_CVD_2546_60s_20x20ptsdet_1_18_17 215232 27269  239   762   651 93160 9385
20230628_CVD_2546_60s_20x20ptsdet_1_18_18 214668 27130  204   696   387 93009 9185
20230628_CVD_2546_60s_20x20ptsdet_1_18_19 216153 27225  203   588   589 93639 9305
20230628_CVD_2546_60s_20x20ptsdet_1_18_2  210259 26687  272   567   562 91507 9226
20230628_CVD_2546_60s_20x20ptsdet_1_18_3  215240 27082  212   631   461 93187 9180
20230628_CVD_2546_60s_20x20ptsdet_1_18_4  214769 27204  259   648   396 92516 9282
20230628_CVD_2546_60s_20x20ptsdet_1_18_5  215185 27240  248   702   460 92343 9367
20230628_CVD_2546_60s_20x20ptsdet_1_18_6  214427 26941  250   772   523 92659 9245
20230628_CVD_2546_60s_20x20ptsdet_1_18_7  214586 27111  295   621   447 92134 9175
20230628_CVD_2546_60s_20x20ptsdet_1_18_8  214540 27187  220   753   475 92504 9206
20230628_CVD_2546_60s_20x20ptsdet_1_18_9  214525 27213  228   633   549 92953 9244
20230628_CVD_2546_60s_20x20ptsdet_1_19_0  215165 27668  263   591   732 93265 9288
20230628_CVD_2546_60s_20x20ptsdet_1_19_1  216102 27032  222   560   460 93866 9045
20230628_CVD_2546_60s_20x20ptsdet_1_19_10 215745 27260  249   626   517 92984 9447
20230628_CVD_2546_60s_20x20ptsdet_1_19_11 214563 27477  253   627   402 93208 9123
20230628_CVD_2546_60s_20x20ptsdet_1_19_12 215325 27191  262   595   558 93160 9395
20230628_CVD_2546_60s_20x20ptsdet_1_19_13 215591 27252  253   655   464 92812 9102
20230628_CVD_2546_60s_20x20ptsdet_1_19_14 215799 27341  234   656   618 93256 9434
20230628_CVD_2546_60s_20x20ptsdet_1_19_15 215542 27328  235   665   424 93289 9374
20230628_CVD_2546_60s_20x20ptsdet_1_19_16 213661 27525  252   551   454 92889 8922
20230628_CVD_2546_60s_20x20ptsdet_1_19_17 213923 27186  265   686   568 92042 9343
20230628_CVD_2546_60s_20x20ptsdet_1_19_18 214875 27179  250   535   428 92845 9158
20230628_CVD_2546_60s_20x20ptsdet_1_19_19 213054 27080  227   671   506 92206 8938
20230628_CVD_2546_60s_20x20ptsdet_1_19_2  215947 27255  254   668   554 92833 9328
20230628_CVD_2546_60s_20x20ptsdet_1_19_3  214869 26956  249   627   565 93565 8994
20230628_CVD_2546_60s_20x20ptsdet_1_19_4  214918 27324  268   698   545 92921 9359
20230628_CVD_2546_60s_20x20ptsdet_1_19_5  215610 27310  261   700   495 92909 9158
20230628_CVD_2546_60s_20x20ptsdet_1_19_6  215057 27142  250   623   476 92760 9340
20230628_CVD_2546_60s_20x20ptsdet_1_19_7  214413 27423  256   574   615 93181 9072
20230628_CVD_2546_60s_20x20ptsdet_1_19_8  215297 27208  265   562   541 93756 9111
20230628_CVD_2546_60s_20x20ptsdet_1_19_9  215563 27396  264   645   503 92971 9255
20230628_CVD_2546_60s_20x20ptsdet_1_1_0   215134 27424  245   568   568 92601 9264
20230628_CVD_2546_60s_20x20ptsdet_1_1_1   215945 27308  214   538   636 92848 9457
20230628_CVD_2546_60s_20x20ptsdet_1_1_10  214995 27303  239   671   540 92421 9302
20230628_CVD_2546_60s_20x20ptsdet_1_1_11  215047 27469  254   622   384 92045 9416
20230628_CVD_2546_60s_20x20ptsdet_1_1_12  215037 27411  215   533   511 92732 9263
20230628_CVD_2546_60s_20x20ptsdet_1_1_13  214703 27236  218   707   437 92913 9331
20230628_CVD_2546_60s_20x20ptsdet_1_1_14  214805 27115  225   700   498 92806 9142
20230628_CVD_2546_60s_20x20ptsdet_1_1_15  213698 27140  252   573   557 92236 9282
20230628_CVD_2546_60s_20x20ptsdet_1_1_16  214959 27333  245   564   595 91959 9590
20230628_CVD_2546_60s_20x20ptsdet_1_1_17  215038 27169  237   631   519 92359 9191
20230628_CVD_2546_60s_20x20ptsdet_1_1_18  215488 27296  232   654   559 92581 9291
20230628_CVD_2546_60s_20x20ptsdet_1_1_19  214845 27133  224   599   402 92540 9256
20230628_CVD_2546_60s_20x20ptsdet_1_1_2   215083 27083  216   658   485 93165 9309
20230628_CVD_2546_60s_20x20ptsdet_1_1_3   215973 27077  223   662   641 92509 9198
20230628_CVD_2546_60s_20x20ptsdet_1_1_4   214928 27406  283   601   469 93136 9214
20230628_CVD_2546_60s_20x20ptsdet_1_1_5   216400 26993  226   543   554 93747 9426
20230628_CVD_2546_60s_20x20ptsdet_1_1_6   215622 27313  233   620   398 92755 9234
20230628_CVD_2546_60s_20x20ptsdet_1_1_7   215568 27143  245   495   449 93225 9307
20230628_CVD_2546_60s_20x20ptsdet_1_1_8   214834 27209  246   609   574 92271 9570
20230628_CVD_2546_60s_20x20ptsdet_1_1_9   215085 27178  223   644   506 92780 9317
20230628_CVD_2546_60s_20x20ptsdet_1_2_0   215159 27100  262   484   350 92867 9336
20230628_CVD_2546_60s_20x20ptsdet_1_2_1   214260 27005  212   656   552 92112 9428
20230628_CVD_2546_60s_20x20ptsdet_1_2_10  214679 27197  266   579   507 92015 9258
20230628_CVD_2546_60s_20x20ptsdet_1_2_11  214918 27224  241   704   650 92261 9221
20230628_CVD_2546_60s_20x20ptsdet_1_2_12  214989 26835  251   649   760 92781 9304
20230628_CVD_2546_60s_20x20ptsdet_1_2_13  214842 26955  228   621   469 91778 9264
20230628_CVD_2546_60s_20x20ptsdet_1_2_14  214308 27399  260   618   581 92517 9212
20230628_CVD_2546_60s_20x20ptsdet_1_2_15  214714 27421  257   561   667 92478 9415
20230628_CVD_2546_60s_20x20ptsdet_1_2_16  213878 27012  210   555   488 92108 9271
20230628_CVD_2546_60s_20x20ptsdet_1_2_17  213930 27252  193   588   546 92327 9285
20230628_CVD_2546_60s_20x20ptsdet_1_2_18  213655 26999  215   576   544 92693 9300
20230628_CVD_2546_60s_20x20ptsdet_1_2_19  215478 27112  238   564   565 91829 9165
