Net counts

Spectrum                                      Si     P    Ar    Ni     Zn     Ga    Rh
20230628_CVD_2546_60s_20x20ptsdet_1_12_14 235991 29496    34   176      0 113182  9344
20230628_CVD_2546_60s_20x20ptsdet_1_12_15 234208 29462    74   195      0 112719  9334
20230628_CVD_2546_60s_20x20ptsdet_1_12_16 235175 29275   105   198      0 113210  9188
20230628_CVD_2546_60s_20x20ptsdet_1_12_17 234816 29858    78   131      0 112891  9293
20230628_CVD_2546_60s_20x20ptsdet_1_12_18 234333 29558   110   220      0 113237  9314
20230628_CVD_2546_60s_20x20ptsdet_1_12_19 235727 29544    93   211      0 112788  9329
20230628_CVD_2546_60s_20x20ptsdet_1_12_2  233992 29560    43   265      0 112573  9207
20230628_CVD_2546_60s_20x20ptsdet_1_12_3  234133 29829   121   222      0 113492  9305
20230628_CVD_2546_60s_20x20ptsdet_1_12_4  234501 29822    62   226      0 112858  9211
20230628_CVD_2546_60s_20x20ptsdet_1_12_5  235065 29619    90   192      0 112695  9063
20230628_CVD_2546_60s_20x20ptsdet_1_12_6  235293 29858   105   144      0 113117  9404
20230628_CVD_2546_60s_20x20ptsdet_1_12_7  234959 29596   134   155      0 112831  9191
20230628_CVD_2546_60s_20x20ptsdet_1_12_8  235245 29355    55    94      0 112503  9088
20230628_CVD_2546_60s_20x20ptsdet_1_12_9  235722 29610    98    93      0 112908  9546
20230628_CVD_2546_60s_20x20ptsdet_1_13_0  235566 29703    76   314      0 113654  9076
20230628_CVD_2546_60s_20x20ptsdet_1_13_1  235305 29609    47   176     36 113859  9429
20230628_CVD_2546_60s_20x20ptsdet_1_13_10 234941 29421    36   181      0 113108  9242
20230628_CVD_2546_60s_20x20ptsdet_1_13_11 235994 29620    89   240      0 113411  9406
20230628_CVD_2546_60s_20x20ptsdet_1_13_12 235631 29569    84    11      0 113734  9363
20230628_CVD_2546_60s_20x20ptsdet_1_13_13 236536 29835    50   154      0 112956  9558
20230628_CVD_2546_60s_20x20ptsdet_1_13_14 236409 29348    48   212      0 113620  9668
20230628_CVD_2546_60s_20x20ptsdet_1_13_15 235231 29705    71   254      0 112780  9305
20230628_CVD_2546_60s_20x20ptsdet_1_13_16 235982 29325    44   191      0 113134  9385
20230628_CVD_2546_60s_20x20ptsdet_1_13_17 236245 29603    49   269      0 113597  9179
20230628_CVD_2546_60s_20x20ptsdet_1_13_18 236004 29550    13   238      0 113398  9373
20230628_CVD_2546_60s_20x20ptsdet_1_13_19 235944 29316     5   114      0 113413  8947
20230628_CVD_2546_60s_20x20ptsdet_1_13_2  235770 29646    35   244      0 112825  8464
20230628_CVD_2546_60s_20x20ptsdet_1_13_3  235304 29401    85    88      0 112806  9299
20230628_CVD_2546_60s_20x20ptsdet_1_13_4  236467 29492    83   226      0 113010  9494
20230628_CVD_2546_60s_20x20ptsdet_1_13_5  235115 29636   108   242      0 112724  9385
20230628_CVD_2546_60s_20x20ptsdet_1_13_6  235423 29508   106    93      0 113070  9057
20230628_CVD_2546_60s_20x20ptsdet_1_13_7  235898 29467    44   298     30 112602  9354
20230628_CVD_2546_60s_20x20ptsdet_1_13_8  234893 29271    61   223      0 112914  8904
20230628_CVD_2546_60s_20x20ptsdet_1_13_9  235295 29524    50   167      0 113298  9024
20230628_CVD_2546_60s_20x20ptsdet_1_14_0  234919 29461    19   168      0 111926  9321
20230628_CVD_2546_60s_20x20ptsdet_1_14_1  235446 29352    88   172      0 112683  9292
20230628_CVD_2546_60s_20x20ptsdet_1_14_10 235801 29563    66   200      0 113036  8894
20230628_CVD_2546_60s_20x20ptsdet_1_14_11 234514 29354   102    74      0 112898  9172
20230628_CVD_2546_60s_20x20ptsdet_1_14_12 235249 29483    82   246      0 113686  9244
20230628_CVD_2546_60s_20x20ptsdet_1_14_13 235123 29477   122   190      0 112910  9400
20230628_CVD_2546_60s_20x20ptsdet_1_14_14 234581 29680    47   177      4 112969  9387
20230628_CVD_2546_60s_20x20ptsdet_1_14_15 235769 29810    38   102      0 113208  9219
20230628_CVD_2546_60s_20x20ptsdet_1_14_16 235477 29067    71   201      0 113299  9063
20230628_CVD_2546_60s_20x20ptsdet_1_14_17 234598 29500    36   166      0 113495  9024
20230628_CVD_2546_60s_20x20ptsdet_1_14_18 235225 29553    74   178      0 113368  9315
20230628_CVD_2546_60s_20x20ptsdet_1_14_19 234788 29441     0   146      0 111976  9126
20230628_CVD_2546_60s_20x20ptsdet_1_14_2  235201 29754    49   102      0 112743  9364
20230628_CVD_2546_60s_20x20ptsdet_1_14_3  234991 29658   109   180      0 112844  9130
20230628_CVD_2546_60s_20x20ptsdet_1_14_4  234300 29368    36   120      0 112602  9416
20230628_CVD_2546_60s_20x20ptsdet_1_14_5  235439 29724    86   112      0 112802  9566
20230628_CVD_2546_60s_20x20ptsdet_1_14_6  235298 29340    75   233      0 112512  9340
20230628_CVD_2546_60s_20x20ptsdet_1_14_7  234763 29555    75   128      0 113623  9500
20230628_CVD_2546_60s_20x20ptsdet_1_14_8  235141 29502    14   222      0 112746  9038
20230628_CVD_2546_60s_20x20ptsdet_1_14_9  235455 29739    39   143      0 112760  8926
20230628_CVD_2546_60s_20x20ptsdet_1_15_0  235863 29615    82    87     52 112373  9564
20230628_CVD_2546_60s_20x20ptsdet_1_15_1  234619 29571    46   130      0 113898  9190
20230628_CVD_2546_60s_20x20ptsdet_1_15_10 235048 29621   100   107      0 112784  9290
20230628_CVD_2546_60s_20x20ptsdet_1_15_11 235775 29888    23   307      0 113553  8822
20230628_CVD_2546_60s_20x20ptsdet_1_15_12 235363 29588    74   204      0 112914  9303
20230628_CVD_2546_60s_20x20ptsdet_1_15_13 236845 29759    78   213      0 113582  9162
20230628_CVD_2546_60s_20x20ptsdet_1_15_14 235627 29831   110   240      0 113566  9344
20230628_CVD_2546_60s_20x20ptsdet_1_15_15 236267 29745   100   159      0 113262  8932
20230628_CVD_2546_60s_20x20ptsdet_1_15_16 235235 29870   120   137      0 113604  9535
20230628_CVD_2546_60s_20x20ptsdet_1_15_17 236327 29906    65   215      0 113273  9335
20230628_CVD_2546_60s_20x20ptsdet_1_15_18 236084 29472    68   223     10 113238  9246
20230628_CVD_2546_60s_20x20ptsdet_1_15_19 235616 29768   121   202      0 112625  9483
20230628_CVD_2546_60s_20x20ptsdet_1_15_2  235046 29010     6   340      0 112747  8907
20230628_CVD_2546_60s_20x20ptsdet_1_15_3  235822 29210    23   215      0 113471  8969
20230628_CVD_2546_60s_20x20ptsdet_1_15_4  235263 29616    68   150      0 113694  9302
20230628_CVD_2546_60s_20x20ptsdet_1_15_5  235360 29736   100   240      0 112378  9018
20230628_CVD_2546_60s_20x20ptsdet_1_15_6  235860 29527    29   129      0 113308  9468
20230628_CVD_2546_60s_20x20ptsdet_1_15_7  235901 29417    44   132      0 113472  9061
20230628_CVD_2546_60s_20x20ptsdet_1_15_8  235846 29651    66   220      0 114045  9775
20230628_CVD_2546_60s_20x20ptsdet_1_15_9  235041 29857    40   227      0 113348  9385
20230628_CVD_2546_60s_20x20ptsdet_1_16_0  235886 30184    66   309      0 113752  9515
20230628_CVD_2546_60s_20x20ptsdet_1_16_1  235391 29915    76   373      0 113277  9553
20230628_CVD_2546_60s_20x20ptsdet_1_16_10 236893 29649   101   138      0 113588  9628
20230628_CVD_2546_60s_20x20ptsdet_1_16_11 236004 29894    51   198      0 113361  9180
20230628_CVD_2546_60s_20x20ptsdet_1_16_12 235547 30039    17   176      0 113418  9437
20230628_CVD_2546_60s_20x20ptsdet_1_16_13 236831 29990    71   206      0 113940  9391
20230628_CVD_2546_60s_20x20ptsdet_1_16_14 236693 29884    58   157      0 113925  9263
20230628_CVD_2546_60s_20x20ptsdet_1_16_15 236847 29584    89   131      0 113049  9579
20230628_CVD_2546_60s_20x20ptsdet_1_16_16 236828 29869    93   224      0 113191  9181
20230628_CVD_2546_60s_20x20ptsdet_1_16_17 236790 29846    31   293      0 113701  9052
20230628_CVD_2546_60s_20x20ptsdet_1_16_18 235981 29759    61   176     12 113031  9251
20230628_CVD_2546_60s_20x20ptsdet_1_16_19 236650 29716    63   219      0 113122  9248
20230628_CVD_2546_60s_20x20ptsdet_1_16_2  236578 29951    82   184      0 113033  9471
20230628_CVD_2546_60s_20x20ptsdet_1_16_3  235357 29813    92   148      0 113970  9074
20230628_CVD_2546_60s_20x20ptsdet_1_16_4  236021 29998    83   200      0 113331  9468
20230628_CVD_2546_60s_20x20ptsdet_1_16_5  236170 30075    10    83      0 114106  9264
20230628_CVD_2546_60s_20x20ptsdet_1_16_6  235884 29448    98   236      8 113729  9782
20230628_CVD_2546_60s_20x20ptsdet_1_16_7  236175 29310   144   110      0 113871  8988
20230628_CVD_2546_60s_20x20ptsdet_1_16_8  235619 29534    95   230      0 113692  9311
20230628_CVD_2546_60s_20x20ptsdet_1_16_9  236051 29677    77   245      0 113703  9235
20230628_CVD_2546_60s_20x20ptsdet_1_17_0  235025 29797   184   165      0 113652  9376
20230628_CVD_2546_60s_20x20ptsdet_1_17_1  235851 29802    61   212      0 113011  9322
20230628_CVD_2546_60s_20x20ptsdet_1_17_10 237535 29871   162   232      0 113930  9718
20230628_CVD_2546_60s_20x20ptsdet_1_17_11 236586 29611    64   245     65 113809  9527
20230628_CVD_2546_60s_20x20ptsdet_1_17_12 236099 29862    86   220      0 113046  9247
20230628_CVD_2546_60s_20x20ptsdet_1_17_13 236023 29625    20   135      0 113611  9574
20230628_CVD_2546_60s_20x20ptsdet_1_17_14 237337 29749    92   246      0 113809  8940
20230628_CVD_2546_60s_20x20ptsdet_1_17_15 236199 29725   118   183      0 113696  9690
20230628_CVD_2546_60s_20x20ptsdet_1_17_16 235398 29945    48   137      0 114194  9628
20230628_CVD_2546_60s_20x20ptsdet_1_17_17 235409 29314    87   274      0 114514  9175
20230628_CVD_2546_60s_20x20ptsdet_1_17_18 236266 29786    70   237      0 112405  9320
20230628_CVD_2546_60s_20x20ptsdet_1_17_19 232249 29100    55   210      0 111235  9186
20230628_CVD_2546_60s_20x20ptsdet_1_17_2  236950 29849    59   258      0 114065  9561
20230628_CVD_2546_60s_20x20ptsdet_1_17_3  235908 29752   128    99      0 113865  9402
20230628_CVD_2546_60s_20x20ptsdet_1_17_4  236480 29640    48   172      0 114014  9286
20230628_CVD_2546_60s_20x20ptsdet_1_17_5  235999 29569   141   186      0 113529  9314
20230628_CVD_2546_60s_20x20ptsdet_1_17_6  235393 29787    88   237      0 113283  8960
20230628_CVD_2546_60s_20x20ptsdet_1_17_7  235272 29628    99   158     22 112843  9121
20230628_CVD_2546_60s_20x20ptsdet_1_17_8  236093 30055    82   172      0 114452  9307
20230628_CVD_2546_60s_20x20ptsdet_1_17_9  236921 29674   121   205      0 114482  9343
20230628_CVD_2546_60s_20x20ptsdet_1_18_0  230484 29308    48   190     14 111301  9275
