ROI net sum

Spectrum                                    Si     P   Ar   Ni    Zn    Ga   Rh
20230623_CVD_2566_60s_10x10ptsdet_1_5_0 230655 23546  253 1049   372 75698 7110
20230623_CVD_2566_60s_10x10ptsdet_1_5_1 229591 23497  241 1104   351 75587 7274
20230623_CVD_2566_60s_10x10ptsdet_1_5_2 230356 23574  232 1073   332 75716 7045
20230623_CVD_2566_60s_10x10ptsdet_1_5_3 229877 23449  250 1029   254 76060 7036
20230623_CVD_2566_60s_10x10ptsdet_1_5_4 230132 23360  238 1038   375 75849 7190
20230623_CVD_2566_60s_10x10ptsdet_1_5_5 230783 23339  240 1171   403 75891 7164
20230623_CVD_2566_60s_10x10ptsdet_1_5_6 230343 23501  272 1073   341 75523 6928
20230623_CVD_2566_60s_10x10ptsdet_1_5_7 229686 23629  210  982  1044 75260 7052
20230623_CVD_2566_60s_10x10ptsdet_1_5_8 230402 23640  283 1040   350 75027 6972
20230623_CVD_2566_60s_10x10ptsdet_1_5_9 229355 23349  213 1024   347 75595 6858
20230623_CVD_2566_60s_10x10ptsdet_1_6_0 230405 23462  213 1024   277 75466 6994
20230623_CVD_2566_60s_10x10ptsdet_1_6_1 230440 23397  259 1112   368 75262 7076
20230623_CVD_2566_60s_10x10ptsdet_1_6_2 229988 23326  247 1064   409 75455 6974
20230623_CVD_2566_60s_10x10ptsdet_1_6_3 228357 23508  203 1092   434 75117 7157
20230623_CVD_2566_60s_10x10ptsdet_1_6_4 229585 23340  228 1061   345 75112 6868
20230623_CVD_2566_60s_10x10ptsdet_1_6_5 230592 23589  277 1094   477 75485 7048
20230623_CVD_2566_60s_10x10ptsdet_1_6_6 229235 23639  226  960   300 76233 6975
20230623_CVD_2566_60s_10x10ptsdet_1_6_7 230934 23246  261 1150   414 75320 6799
20230623_CVD_2566_60s_10x10ptsdet_1_6_8 230260 23159  282 1058   366 75340 6917
20230623_CVD_2566_60s_10x10ptsdet_1_6_9 230198 23301  254 1203   432 75576 7010
20230623_CVD_2566_60s_10x10ptsdet_1_7_0 229813 23578  244 1046   297 75494 7333
20230623_CVD_2566_60s_10x10ptsdet_1_7_1 229968 23548  236 1202   321 75599 7350
20230623_CVD_2566_60s_10x10ptsdet_1_7_2 230617 23306  266 1052   441 75636 7001
20230623_CVD_2566_60s_10x10ptsdet_1_7_3 230638 23445  263 1104   320 75755 7203
20230623_CVD_2566_60s_10x10ptsdet_1_7_4 230364 23452  186 1142   401 76166 7148
20230623_CVD_2566_60s_10x10ptsdet_1_7_5 230311 23205  320 1001   201 75592 7018
20230623_CVD_2566_60s_10x10ptsdet_1_7_6 231388 23381  288 1092   370 75432 7084
20230623_CVD_2566_60s_10x10ptsdet_1_7_7 232535 23291  251 1067   283 75794 7060
20230623_CVD_2566_60s_10x10ptsdet_1_7_8 232209 23541  274 1012   369 75184 7174
20230623_CVD_2566_60s_10x10ptsdet_1_7_9 232167 23531  251 1080   463 75733 7000
20230623_CVD_2566_60s_10x10ptsdet_1_8_0 229850 23540  213 1005   342 75623 7166
20230623_CVD_2566_60s_10x10ptsdet_1_8_1 231229 23425  262 1097   181 75615 7168
20230623_CVD_2566_60s_10x10ptsdet_1_8_2 230784 23525  260 1002   357 75492 6988
20230623_CVD_2566_60s_10x10ptsdet_1_8_3 231566 23528  266  955   278 76026 7105
20230623_CVD_2566_60s_10x10ptsdet_1_8_4 232606 23691  251 1121   378 75759 7236
20230623_CVD_2566_60s_10x10ptsdet_1_8_5 231721 23750  200 1102   368 76361 7218
20230623_CVD_2566_60s_10x10ptsdet_1_8_6 231857 23479  274 1093   448 75555 7352
20230623_CVD_2566_60s_10x10ptsdet_1_8_7 230369 23416  245 1126   346 75740 7104
20230623_CVD_2566_60s_10x10ptsdet_1_8_8 229476 23154  272  991   287 75428 7098
20230623_CVD_2566_60s_10x10ptsdet_1_8_9 230191 23295  249 1004   414 75389 7207
20230623_CVD_2566_60s_10x10ptsdet_1_9_0 230234 23495  275 1067   286 75329 7330
20230623_CVD_2566_60s_10x10ptsdet_1_9_1 230004 23369  221 1099   360 75090 7040
20230623_CVD_2566_60s_10x10ptsdet_1_9_2 230277 23646  264 1199   324 74956 7077
20230623_CVD_2566_60s_10x10ptsdet_1_9_3 230460 23217  258 1093   424 75877 7271
20230623_CVD_2566_60s_10x10ptsdet_1_9_4 230578 23707  275 1211   251 74901 6904
20230623_CVD_2566_60s_10x10ptsdet_1_9_5 231186 23272  280 1119   376 75922 7148
20230623_CVD_2566_60s_10x10ptsdet_1_9_6 231757 23522  248 1017   393 75477 6987
20230623_CVD_2566_60s_10x10ptsdet_1_9_7 231138 23427  263 1010   382 75202 7267
20230623_CVD_2566_60s_10x10ptsdet_1_9_8 230698 23404  232 1005   355 75105 7104
20230623_CVD_2566_60s_10x10ptsdet_1_9_9 230615 23350  256 1032   292 74889 6844
20230623_CVD_2566_60s_10x10ptsdet_2_0_0 241753 23443  256 1045   497 77752 7668
20230623_CVD_2566_60s_10x10ptsdet_2_0_1 241422 23551  253 1129   290 77716 8087
20230623_CVD_2566_60s_10x10ptsdet_2_0_2 241206 23549  250 1083   309 77984 7833
20230623_CVD_2566_60s_10x10ptsdet_2_0_3 240303 23137  227 1150   309 78000 7789
20230623_CVD_2566_60s_10x10ptsdet_2_0_4 239629 23691  280 1004   277 77082 7882
20230623_CVD_2566_60s_10x10ptsdet_2_0_5 240270 23567  260 1123   418 78169 7736
20230623_CVD_2566_60s_10x10ptsdet_2_0_6 238864 23313  241 1143   427 77631 7996
20230623_CVD_2566_60s_10x10ptsdet_2_0_7 239949 23312  225  974   384 77763 7731
20230623_CVD_2566_60s_10x10ptsdet_2_0_8 239995 23555  253 1087   351 78045 7617
20230623_CVD_2566_60s_10x10ptsdet_2_0_9 239675 23398  244 1071   381 77363 7521
20230623_CVD_2566_60s_10x10ptsdet_2_1_0 239766 23330  230 1166   464 76783 7281
20230623_CVD_2566_60s_10x10ptsdet_2_1_1 240027 23431  235 1121   306 77241 7179
20230623_CVD_2566_60s_10x10ptsdet_2_1_2 240352 23498  225 1044   398 77430 7181
20230623_CVD_2566_60s_10x10ptsdet_2_1_3 239551 23406  236 1009   355 77690 7300
20230623_CVD_2566_60s_10x10ptsdet_2_1_4 240591 23477  219 1097   394 77844 7178
20230623_CVD_2566_60s_10x10ptsdet_2_1_5 241042 23607  259 1043   351 78017 7122
20230623_CVD_2566_60s_10x10ptsdet_2_1_6 241116 23824  268 1011   351 77686 7286
20230623_CVD_2566_60s_10x10ptsdet_2_1_7 241032 23757  244 1151   257 77532 7326
20230623_CVD_2566_60s_10x10ptsdet_2_1_8 240111 23699  283 1020   369 77334 7201
20230623_CVD_2566_60s_10x10ptsdet_2_1_9 240149 23451  281 1106   382 77444 7175
20230623_CVD_2566_60s_10x10ptsdet_2_2_0 239849 23443  290 1258   428 77127 7121
20230623_CVD_2566_60s_10x10ptsdet_2_2_1 240505 23404  226  995   352 77446 7291
20230623_CVD_2566_60s_10x10ptsdet_2_2_2 240723 23365  252 1122   360 77764 7039
20230623_CVD_2566_60s_10x10ptsdet_2_2_3 240727 23890  254 1189   321 77611 7072
20230623_CVD_2566_60s_10x10ptsdet_2_2_4 240788 23497  241 1080   318 77390 7023
20230623_CVD_2566_60s_10x10ptsdet_2_2_5 240092 23606  273  997   270 77144 7277
20230623_CVD_2566_60s_10x10ptsdet_2_2_6 241075 23722  263 1031   392 77607 7191
20230623_CVD_2566_60s_10x10ptsdet_2_2_7 239148 23621  266 1071   432 77771 6841
20230623_CVD_2566_60s_10x10ptsdet_2_2_8 240195 23442  259 1068   290 77635 7060
20230623_CVD_2566_60s_10x10ptsdet_2_2_9 239833 23264  248 1029   317 77164 7046
20230623_CVD_2566_60s_10x10ptsdet_2_3_0 239918 23502  253 1090   330 77144 7047
20230623_CVD_2566_60s_10x10ptsdet_2_3_1 240488 23526  226 1043   236 77572 7194
20230623_CVD_2566_60s_10x10ptsdet_2_3_2 239564 23670  249 1123   398 77522 7118
20230623_CVD_2566_60s_10x10ptsdet_2_3_3 239998 23635  275 1039   346 77110 7019
20230623_CVD_2566_60s_10x10ptsdet_2_3_4 239499 23540  256 1026   284 77226 7187
20230623_CVD_2566_60s_10x10ptsdet_2_3_5 240028 23594  268 1075   499 77596 6839
20230623_CVD_2566_60s_10x10ptsdet_2_3_6 239766 23664  244 1069   354 77548 6918
20230623_CVD_2566_60s_10x10ptsdet_2_3_7 239795 23558  272 1064   366 76841 6983
20230623_CVD_2566_60s_10x10ptsdet_2_3_8 239896 23496  286 1075   318 77522 6955
20230623_CVD_2566_60s_10x10ptsdet_2_3_9 239424 23378  287 1074   550 77077 7098
20230623_CVD_2566_60s_10x10ptsdet_2_4_0 240211 23581  246 1121   538 77611 6973
20230623_CVD_2566_60s_10x10ptsdet_2_4_1 239509 23416  247 1025   242 76800 7133
20230623_CVD_2566_60s_10x10ptsdet_2_4_2 241474 23739  235 1158   499 77301 7046
20230623_CVD_2566_60s_10x10ptsdet_2_4_3 240336 23435  287 1195   538 77348 7217
20230623_CVD_2566_60s_10x10ptsdet_2_4_4 239210 23511  223  964   467 77500 7121
20230623_CVD_2566_60s_10x10ptsdet_2_4_5 240434 23399  211 1132   353 78025 7006
20230623_CVD_2566_60s_10x10ptsdet_2_4_6 239589 23515  263 1076   326 77242 6870
20230623_CVD_2566_60s_10x10ptsdet_2_4_7 240137 23630  237 1120   376 77449 6839
20230623_CVD_2566_60s_10x10ptsdet_2_4_8 240292 23502  244 1100   501 77712 7018
20230623_CVD_2566_60s_10x10ptsdet_2_4_9 240792 23758  270 1117   324 77274 7205
20230623_CVD_2566_60s_10x10ptsdet_2_5_0 240803 23510  273 1187   514 77413 6968
20230623_CVD_2566_60s_10x10ptsdet_2_5_1 241514 23658  283 1030   355 77547 7124
20230623_CVD_2566_60s_10x10ptsdet_2_5_2 239524 23729  268 1010   279 77343 7161
20230623_CVD_2566_60s_10x10ptsdet_2_5_3 240628 23667  252 1236   403 77941 7076
20230623_CVD_2566_60s_10x10ptsdet_2_5_4 241299 23892  248 1091   305 77515 7231
20230623_CVD_2566_60s_10x10ptsdet_2_5_5 240590 23375  252  983   348 77351 7225
20230623_CVD_2566_60s_10x10ptsdet_2_5_6 240573 23481  268  987   345 76351 7008
20230623_CVD_2566_60s_10x10ptsdet_2_5_7 238716 23807  295  953  1207 77196 7116
20230623_CVD_2566_60s_10x10ptsdet_2_5_8 239592 23269  209 1095   395 77488 7058
20230623_CVD_2566_60s_10x10ptsdet_2_5_9 240556 23434  227 1078   438 77640 7107
20230623_CVD_2566_60s_10x10ptsdet_2_6_0 240363 23524  244 1074   315 77155 7290
20230623_CVD_2566_60s_10x10ptsdet_2_6_1 240227 23443  275 1074   304 77385 7270
20230623_CVD_2566_60s_10x10ptsdet_2_6_2 240521 23650  283 1015   322 77592 6843
20230623_CVD_2566_60s_10x10ptsdet_2_6_3 240460 23442  283 1141   288 77315 7192
20230623_CVD_2566_60s_10x10ptsdet_2_6_4 240477 23452  230 1087   502 77588 7114
20230623_CVD_2566_60s_10x10ptsdet_2_6_5 239858 23727  246 1029   445 77743 7083
20230623_CVD_2566_60s_10x10ptsdet_2_6_6 241631 23468  268 1077   337 77806 7183
20230623_CVD_2566_60s_10x10ptsdet_2_6_7 240750 23854  282 1220   321 77763 7070
20230623_CVD_2566_60s_10x10ptsdet_2_6_8 240433 23225  245 1132   376 77980 7198
20230623_CVD_2566_60s_10x10ptsdet_2_6_9 240410 23704  251 1040   248 76707 6967
20230623_CVD_2566_60s_10x10ptsdet_2_7_0 240313 23323  239 1111   381 76968 6933
20230623_CVD_2566_60s_10x10ptsdet_2_7_1 241177 23455  266  989   317 77765 7047
20230623_CVD_2566_60s_10x10ptsdet_2_7_2 240573 23700  246 1054   454 77348 6964
20230623_CVD_2566_60s_10x10ptsdet_2_7_3 241975 23644  235 1162   378 77826 6929
20230623_CVD_2566_60s_10x10ptsdet_2_7_4 241220 23624  252 1058   448 77391 7253
20230623_CVD_2566_60s_10x10ptsdet_2_7_5 241784 23758  272  998   243 77507 7108
20230623_CVD_2566_60s_10x10ptsdet_2_7_6 241903 23828  259 1079   291 77696 7148
20230623_CVD_2566_60s_10x10ptsdet_2_7_7 241343 23744  231 1128   356 77838 7175
20230623_CVD_2566_60s_10x10ptsdet_2_7_8 241967 23461  264 1099   398 77931 7359
20230623_CVD_2566_60s_10x10ptsdet_2_7_9 241709 23518  274 1195   347 77462 6793
20230623_CVD_2566_60s_10x10ptsdet_2_8_0 240658 23439  267 1138   523 77759 7106
20230623_CVD_2566_60s_10x10ptsdet_2_8_1 241359 23513  239 1033   349 77843 6824
20230623_CVD_2566_60s_10x10ptsdet_2_8_2 240906 23734  307 1097   318 77574 7305
20230623_CVD_2566_60s_10x10ptsdet_2_8_3 242244 23929  227 1084   343 77600 7157
20230623_CVD_2566_60s_10x10ptsdet_2_8_4 241626 23719  278 1100   304 78176 7322
20230623_CVD_2566_60s_10x10ptsdet_2_8_5 242210 23880  215 1148   349 77826 7078
20230623_CVD_2566_60s_10x10ptsdet_2_8_6 242159 23460  248 1032   228 77580 7038
20230623_CVD_2566_60s_10x10ptsdet_2_8_7 241583 23286  273 1048   395 77161 7012
20230623_CVD_2566_60s_10x10ptsdet_2_8_8 240936 23418  235 1078   475 76835 6885
20230623_CVD_2566_60s_10x10ptsdet_2_8_9 240416 23226  294  998   354 77077 7237
20230623_CVD_2566_60s_10x10ptsdet_2_9_0 240966 23743  290 1102   259 77233 7096
20230623_CVD_2566_60s_10x10ptsdet_2_9_1 241440 23785  244 1035   289 77365 7112
20230623_CVD_2566_60s_10x10ptsdet_2_9_2 240635 23435  257 1161   288 77327 7028
20230623_CVD_2566_60s_10x10ptsdet_2_9_3 240658 23473  256 1094   296 77014 6886
20230623_CVD_2566_60s_10x10ptsdet_2_9_4 242199 23542  251 1070   368 78054 7085
20230623_CVD_2566_60s_10x10ptsdet_2_9_5 240664 23602  238 1036   319 77238 6989
20230623_CVD_2566_60s_10x10ptsdet_2_9_6 241938 23433  254 1004   316 77781 6948
20230623_CVD_2566_60s_10x10ptsdet_2_9_7 240758 23517  247 1064   384 77054 7078
20230623_CVD_2566_60s_10x10ptsdet_2_9_8 240663 23290  216 1039   360 76797 6853
20230623_CVD_2566_60s_10x10ptsdet_2_9_9 240863 23513  231 1057   273 76768 7135


Mean value:                             235379 23488  252 1075   362 76512 7122
Std. Abw.:                                5275   174   22   60   103  1023  204
Std. Abw. rel. [%]:                       2.24  0.74 8.62 5.58 28.50  1.34 2.87
Conf. interval:                            373    12    2    4     7    72   14
