ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230606_CVD_2555_60s_10x10ptsdet_1_5_9    -221    -163    -47    -960    -1620    -2072    -4317
20230606_CVD_2555_60s_10x10ptsdet_1_6_0    -248    -205    -77    -998    -1651    -2096    -4654
20230606_CVD_2555_60s_10x10ptsdet_1_6_1    -245    -191    -51    -976    -1721    -2237    -4416
20230606_CVD_2555_60s_10x10ptsdet_1_6_2    -235    -180    -68    -930    -1589    -2048    -4428
20230606_CVD_2555_60s_10x10ptsdet_1_6_3    -237    -192    -60    -946    -1690    -2120    -4470
20230606_CVD_2555_60s_10x10ptsdet_1_6_4    -243    -207    -75    -997    -1657    -2209    -4478
20230606_CVD_2555_60s_10x10ptsdet_1_6_5    -240    -190    -56   -1003    -1764    -2264    -4489
20230606_CVD_2555_60s_10x10ptsdet_1_6_6    -249    -190    -79   -1016    -1750    -2226    -4476
20230606_CVD_2555_60s_10x10ptsdet_1_6_7    -262    -211    -62    -931    -1501    -2042    -4507
20230606_CVD_2555_60s_10x10ptsdet_1_6_8    -244    -202    -49    -969    -1673    -2119    -4570
20230606_CVD_2555_60s_10x10ptsdet_1_6_9    -246    -195    -59   -1024    -1719    -2166    -4271
20230606_CVD_2555_60s_10x10ptsdet_1_7_0    -244    -188    -68    -968    -1669    -2164    -4724
20230606_CVD_2555_60s_10x10ptsdet_1_7_1    -249    -185    -54    -938    -1725    -2196    -4486
20230606_CVD_2555_60s_10x10ptsdet_1_7_2    -246    -193    -60    -985    -1717    -2256    -4560
20230606_CVD_2555_60s_10x10ptsdet_1_7_3    -234    -184    -45    -997    -1754    -2252    -4608
20230606_CVD_2555_60s_10x10ptsdet_1_7_4    -265    -224    -80    -947    -1595    -2102    -4514
20230606_CVD_2555_60s_10x10ptsdet_1_7_5    -234    -180    -63    -963    -1642    -2164    -4408
20230606_CVD_2555_60s_10x10ptsdet_1_7_6    -234    -184    -51    -990    -1693    -2145    -4490
20230606_CVD_2555_60s_10x10ptsdet_1_7_7    -260    -217    -68    -964    -1684    -2192    -4295
20230606_CVD_2555_60s_10x10ptsdet_1_7_8    -233    -190    -53    -981    -1602    -2113    -4559
20230606_CVD_2555_60s_10x10ptsdet_1_7_9    -228    -167    -67    -952    -1615    -2100    -4290
20230606_CVD_2555_60s_10x10ptsdet_1_8_0    -245    -196    -74   -1034    -1738    -2182    -4712
20230606_CVD_2555_60s_10x10ptsdet_1_8_1    -250    -211    -77    -966    -1701    -2172    -4447
20230606_CVD_2555_60s_10x10ptsdet_1_8_2    -249    -203    -78    -996    -1588    -2058    -4528
20230606_CVD_2555_60s_10x10ptsdet_1_8_3    -241    -182    -77    -986    -1552    -2112    -4397
20230606_CVD_2555_60s_10x10ptsdet_1_8_4    -242    -180    -57    -999    -1648    -2188    -4409
20230606_CVD_2555_60s_10x10ptsdet_1_8_5    -237    -193    -69    -969    -1782    -2259    -4463
20230606_CVD_2555_60s_10x10ptsdet_1_8_6    -254    -194    -77    -963    -1622    -2199    -4582
20230606_CVD_2555_60s_10x10ptsdet_1_8_7    -249    -201    -68    -920    -1545    -2145    -4522
20230606_CVD_2555_60s_10x10ptsdet_1_8_8    -251    -207    -63    -979    -1716    -2243    -4465
20230606_CVD_2555_60s_10x10ptsdet_1_8_9    -234    -173    -54    -994    -1673    -2139    -4372
20230606_CVD_2555_60s_10x10ptsdet_1_9_0    -264    -216    -76   -1004    -1606    -2089    -4583
20230606_CVD_2555_60s_10x10ptsdet_1_9_1    -226    -164    -58    -991    -1733    -2221    -4583
20230606_CVD_2555_60s_10x10ptsdet_1_9_2    -256    -206    -78    -980    -1728    -2186    -4559
20230606_CVD_2555_60s_10x10ptsdet_1_9_3    -257    -210    -64   -1016    -1750    -2228    -4507
20230606_CVD_2555_60s_10x10ptsdet_1_9_4    -254    -210    -81   -1020    -1745    -2174    -4483
20230606_CVD_2555_60s_10x10ptsdet_1_9_5    -242    -188    -73    -998    -1677    -2139    -4440
20230606_CVD_2555_60s_10x10ptsdet_1_9_6    -243    -197    -55    -949    -1699    -2207    -4493
20230606_CVD_2555_60s_10x10ptsdet_1_9_7    -233    -187    -77   -1013    -1791    -2277    -4470
20230606_CVD_2555_60s_10x10ptsdet_1_9_8    -242    -192    -72    -918    -1630    -2144    -4462
20230606_CVD_2555_60s_10x10ptsdet_1_9_9    -261    -210    -66    -949    -1690    -2205    -4270
20230606_CVD_2555_60s_10x10ptsdet_2_0_0    -283    -238    -77    -948    -1552    -1998    -5050
20230606_CVD_2555_60s_10x10ptsdet_2_0_1    -233    -183    -51   -1029    -1575    -2003    -4803
20230606_CVD_2555_60s_10x10ptsdet_2_0_2    -241    -195    -63    -970    -1585    -2074    -4778
20230606_CVD_2555_60s_10x10ptsdet_2_0_3    -273    -218    -65    -946    -1500    -1914    -4809
20230606_CVD_2555_60s_10x10ptsdet_2_0_4    -270    -222    -73    -999    -1664    -2043    -4828
20230606_CVD_2555_60s_10x10ptsdet_2_0_5    -256    -209    -71    -974    -1558    -1919    -4838
20230606_CVD_2555_60s_10x10ptsdet_2_0_6    -257    -199    -71    -958    -1591    -2082    -4801
20230606_CVD_2555_60s_10x10ptsdet_2_0_7    -281    -238    -90    -962    -1573    -2038    -4731
20230606_CVD_2555_60s_10x10ptsdet_2_0_8    -259    -211    -70    -926    -1517    -1976    -4706
20230606_CVD_2555_60s_10x10ptsdet_2_0_9    -247    -196    -74    -988    -1621    -2072    -4630
20230606_CVD_2555_60s_10x10ptsdet_2_1_0    -260    -213    -62    -996    -1601    -2028    -4850
20230606_CVD_2555_60s_10x10ptsdet_2_1_1    -258    -205    -47    -912    -1446    -1839    -4695
20230606_CVD_2555_60s_10x10ptsdet_2_1_2    -250    -191    -63    -941    -1517    -1928    -4570
20230606_CVD_2555_60s_10x10ptsdet_2_1_3    -284    -239    -79    -969    -1484    -2011    -4597
20230606_CVD_2555_60s_10x10ptsdet_2_1_4    -264    -215    -70    -975    -1608    -2007    -4557
20230606_CVD_2555_60s_10x10ptsdet_2_1_5    -275    -217    -68    -954    -1574    -2013    -4628
20230606_CVD_2555_60s_10x10ptsdet_2_1_6    -248    -195    -75    -983    -1620    -2099    -4519
20230606_CVD_2555_60s_10x10ptsdet_2_1_7    -259    -215    -71    -981    -1622    -2005    -4546
20230606_CVD_2555_60s_10x10ptsdet_2_1_8    -264    -212    -35    -942    -1465    -1932    -4538
20230606_CVD_2555_60s_10x10ptsdet_2_1_9    -256    -205    -49    -968    -1561    -1973    -4377
20230606_CVD_2555_60s_10x10ptsdet_2_2_0    -282    -223    -58    -936    -1477    -1940    -4847
20230606_CVD_2555_60s_10x10ptsdet_2_2_1    -265    -209    -69    -923    -1468    -1993    -4606
20230606_CVD_2555_60s_10x10ptsdet_2_2_2    -260    -213    -41    -941    -1584    -2040    -4453
20230606_CVD_2555_60s_10x10ptsdet_2_2_3    -254    -195    -45    -925    -1517    -2002    -4530
20230606_CVD_2555_60s_10x10ptsdet_2_2_4    -263    -217    -53   -1024    -1637    -1919    -4416
20230606_CVD_2555_60s_10x10ptsdet_2_2_5    -267    -221    -65    -954    -1502    -1917    -4456
20230606_CVD_2555_60s_10x10ptsdet_2_2_6    -259    -211    -77    -946    -1557    -1960    -4425
20230606_CVD_2555_60s_10x10ptsdet_2_2_7    -263    -214    -66    -983    -1535    -1962    -4486
20230606_CVD_2555_60s_10x10ptsdet_2_2_8    -263    -208    -50   -1009    -1641    -2090    -4518
20230606_CVD_2555_60s_10x10ptsdet_2_2_9    -258    -210    -57    -930    -1444    -1929    -4268
20230606_CVD_2555_60s_10x10ptsdet_2_3_0    -248    -182    -59    -940    -1460    -2010    -4710
20230606_CVD_2555_60s_10x10ptsdet_2_3_1    -260    -212    -62    -975    -1594    -1998    -4470
20230606_CVD_2555_60s_10x10ptsdet_2_3_2    -259    -211    -45    -995    -1608    -2021    -4442
20230606_CVD_2555_60s_10x10ptsdet_2_3_3    -261    -217    -65    -885    -1379    -1918    -4264
20230606_CVD_2555_60s_10x10ptsdet_2_3_4    -249    -197    -57    -905    -1485    -1957    -4412
20230606_CVD_2555_60s_10x10ptsdet_2_3_5    -240    -182    -57    -975    -1632    -2008    -4441
20230606_CVD_2555_60s_10x10ptsdet_2_3_6    -258    -203    -72    -941    -1535    -1989    -4442
20230606_CVD_2555_60s_10x10ptsdet_2_3_7    -260    -216    -70   -1009    -1582    -2038    -4393
20230606_CVD_2555_60s_10x10ptsdet_2_3_8    -261    -212    -95    -973    -1681    -2172    -4494
20230606_CVD_2555_60s_10x10ptsdet_2_3_9    -246    -191    -64    -980    -1670    -2132    -4430
20230606_CVD_2555_60s_10x10ptsdet_2_4_0    -249    -194    -59    -997    -1586    -2094    -4791
20230606_CVD_2555_60s_10x10ptsdet_2_4_1    -265    -216    -52    -969    -1611    -1981    -4571
20230606_CVD_2555_60s_10x10ptsdet_2_4_2    -222    -175    -49    -975    -1542    -2057    -4425
20230606_CVD_2555_60s_10x10ptsdet_2_4_3    -259    -206    -89   -1012    -1676    -2090    -4429
20230606_CVD_2555_60s_10x10ptsdet_2_4_4    -241    -190    -53    -946    -1526    -2010    -4418
20230606_CVD_2555_60s_10x10ptsdet_2_4_5    -256    -205    -51    -999    -1641    -2050    -4468
20230606_CVD_2555_60s_10x10ptsdet_2_4_6    -258    -215    -67    -966    -1518    -1940    -4471
20230606_CVD_2555_60s_10x10ptsdet_2_4_7    -270    -220    -54   -1000    -1602    -2087    -4362
20230606_CVD_2555_60s_10x10ptsdet_2_4_8    -242    -180    -54    -952    -1518    -1971    -4407
20230606_CVD_2555_60s_10x10ptsdet_2_4_9    -266    -224    -58    -992    -1609    -1982    -4341
20230606_CVD_2555_60s_10x10ptsdet_2_5_0    -254    -200    -51    -956    -1573    -2022    -4665
20230606_CVD_2555_60s_10x10ptsdet_2_5_1    -258    -209    -73    -958    -1604    -2018    -4562
20230606_CVD_2555_60s_10x10ptsdet_2_5_2    -233    -175    -35    -959    -1548    -1992    -4505
20230606_CVD_2555_60s_10x10ptsdet_2_5_3    -254    -203    -49    -971    -1560    -2010    -4366
20230606_CVD_2555_60s_10x10ptsdet_2_5_4    -234    -194    -67    -955    -1409    -1920    -4411
20230606_CVD_2555_60s_10x10ptsdet_2_5_5    -255    -206    -48    -933    -1520    -1999    -4453
20230606_CVD_2555_60s_10x10ptsdet_2_5_6    -251    -193    -85   -1010    -1681    -2085    -4467
20230606_CVD_2555_60s_10x10ptsdet_2_5_7    -228    -185    -58    -989    -1611    -2013    -4468
20230606_CVD_2555_60s_10x10ptsdet_2_5_8    -242    -189    -75    -944    -1460    -1935    -4509
20230606_CVD_2555_60s_10x10ptsdet_2_5_9    -246    -199    -73    -971    -1432    -1897    -4357
20230606_CVD_2555_60s_10x10ptsdet_2_6_0    -245    -194    -52    -995    -1602    -2037    -4669
20230606_CVD_2555_60s_10x10ptsdet_2_6_1    -274    -222    -75    -961    -1546    -1871    -4427
20230606_CVD_2555_60s_10x10ptsdet_2_6_2    -256    -198    -73    -929    -1540    -1904    -4599
20230606_CVD_2555_60s_10x10ptsdet_2_6_3    -270    -223    -72    -932    -1394    -1938    -4452
20230606_CVD_2555_60s_10x10ptsdet_2_6_4    -239    -179    -65    -982    -1677    -2122    -4414
20230606_CVD_2555_60s_10x10ptsdet_2_6_5    -243    -178    -63    -984    -1598    -2080    -4510
20230606_CVD_2555_60s_10x10ptsdet_2_6_6    -235    -180    -61    -987    -1635    -2035    -4416
20230606_CVD_2555_60s_10x10ptsdet_2_6_7    -255    -200    -60    -963    -1508    -1948    -4403
20230606_CVD_2555_60s_10x10ptsdet_2_6_8    -252    -205    -53   -1031    -1702    -2153    -4470
20230606_CVD_2555_60s_10x10ptsdet_2_6_9    -256    -207    -62    -958    -1458    -1919    -4435
20230606_CVD_2555_60s_10x10ptsdet_2_7_0    -268    -211    -62    -977    -1526    -1988    -4732
20230606_CVD_2555_60s_10x10ptsdet_2_7_1    -255    -198    -60    -953    -1478    -1937    -4497
20230606_CVD_2555_60s_10x10ptsdet_2_7_2    -267    -217    -63   -1015    -1681    -2053    -4563
20230606_CVD_2555_60s_10x10ptsdet_2_7_3    -260    -206    -68   -1005    -1608    -1968    -4610
20230606_CVD_2555_60s_10x10ptsdet_2_7_4    -281    -238    -65   -1005    -1589    -1999    -4512
20230606_CVD_2555_60s_10x10ptsdet_2_7_5    -254    -196    -71    -964    -1481    -1938    -4556
20230606_CVD_2555_60s_10x10ptsdet_2_7_6    -260    -214    -63   -1034    -1672    -2015    -4473
20230606_CVD_2555_60s_10x10ptsdet_2_7_7    -259    -197    -66    -955    -1507    -1999    -4497
20230606_CVD_2555_60s_10x10ptsdet_2_7_8    -266    -210    -59   -1005    -1704    -2139    -4436
20230606_CVD_2555_60s_10x10ptsdet_2_7_9    -246    -192    -61    -988    -1701    -2124    -4445
20230606_CVD_2555_60s_10x10ptsdet_2_8_0    -257    -195    -65   -1035    -1690    -2073    -4664
20230606_CVD_2555_60s_10x10ptsdet_2_8_1    -252    -206    -64    -986    -1554    -2004    -4580
20230606_CVD_2555_60s_10x10ptsdet_2_8_2    -272    -226    -76   -1007    -1709    -2111    -4566
20230606_CVD_2555_60s_10x10ptsdet_2_8_3    -250    -194    -70    -937    -1460    -1876    -4547
20230606_CVD_2555_60s_10x10ptsdet_2_8_4    -272    -218    -68    -955    -1551    -2044    -4491
20230606_CVD_2555_60s_10x10ptsdet_2_8_5    -257    -205    -59   -1020    -1640    -1979    -4557
20230606_CVD_2555_60s_10x10ptsdet_2_8_6    -258    -202    -39    -961    -1562    -2037    -4486
20230606_CVD_2555_60s_10x10ptsdet_2_8_7    -263    -205    -41    -987    -1637    -2030    -4516
20230606_CVD_2555_60s_10x10ptsdet_2_8_8    -272    -221    -70    -993    -1580    -2042    -4391
20230606_CVD_2555_60s_10x10ptsdet_2_8_9    -281    -232    -70    -914    -1445    -1970    -4445
20230606_CVD_2555_60s_10x10ptsdet_2_9_0    -234    -176    -62    -944    -1538    -2052    -4785
20230606_CVD_2555_60s_10x10ptsdet_2_9_1    -268    -221    -48    -909    -1507    -1978    -4536
20230606_CVD_2555_60s_10x10ptsdet_2_9_2    -244    -191    -78    -951    -1516    -2013    -4588
20230606_CVD_2555_60s_10x10ptsdet_2_9_3    -257    -212    -79    -953    -1549    -2030    -4455
20230606_CVD_2555_60s_10x10ptsdet_2_9_4    -245    -193    -64    -964    -1547    -2034    -4482
20230606_CVD_2555_60s_10x10ptsdet_2_9_5    -266    -219    -50   -1009    -1670    -2109    -4428
20230606_CVD_2555_60s_10x10ptsdet_2_9_6    -263    -214    -72    -929    -1470    -1885    -4538
20230606_CVD_2555_60s_10x10ptsdet_2_9_7    -227    -169    -47    -961    -1509    -2042    -4431
20230606_CVD_2555_60s_10x10ptsdet_2_9_8    -239    -191    -79    -973    -1458    -1840    -4474
20230606_CVD_2555_60s_10x10ptsdet_2_9_9    -252    -203    -58    -895    -1436    -1918    -4383


Mean value:                             -249.70 -199.17 -63.99 -967.05 -1608.85 -2074.57 -4499.48
Std. Abw.:                                13.34   15.34  11.43   32.50    88.53    99.74   131.99
Std. Abw. rel. [%]:                       -5.34   -7.70 -17.86   -3.36    -5.50    -4.81    -2.93
Conf. interval:                            0.94    1.08   0.81    2.30     6.26     7.05     9.33
