ROI backgr, sum

Spectrum                                     Si       P     Ar       Ni       Zn       Ga       Rh
20230531_CVD_3076_60s_10x10ptsdet_1_4_0    -281    -243    -95    -1017    -1703    -2246    -6375
20230531_CVD_3076_60s_10x10ptsdet_1_4_1    -261    -218    -93    -1047    -1792    -2332    -5831
20230531_CVD_3076_60s_10x10ptsdet_1_4_2    -256    -228    -95     -996    -1806    -2324    -5543
20230531_CVD_3076_60s_10x10ptsdet_1_4_3    -248    -216    -83    -1089    -1893    -2335    -5466
20230531_CVD_3076_60s_10x10ptsdet_1_4_4    -261    -227   -100    -1064    -1843    -2313    -5500
20230531_CVD_3076_60s_10x10ptsdet_1_4_5    -259    -223    -95    -1042    -1793    -2321    -5528
20230531_CVD_3076_60s_10x10ptsdet_1_4_6    -253    -213    -79     -990    -1724    -2261    -5488
20230531_CVD_3076_60s_10x10ptsdet_1_4_7    -274    -245    -89    -1078    -1827    -2294    -5555
20230531_CVD_3076_60s_10x10ptsdet_1_4_8    -248    -207    -84    -1091    -1905    -2391    -5509
20230531_CVD_3076_60s_10x10ptsdet_1_4_9    -263    -231   -117    -1011    -1858    -2362    -5551
20230531_CVD_3076_60s_10x10ptsdet_1_5_0    -286    -244    -59    -1058    -1782    -2247    -6224
20230531_CVD_3076_60s_10x10ptsdet_1_5_1    -268    -235    -81    -1028    -1745    -2286    -5729
20230531_CVD_3076_60s_10x10ptsdet_1_5_2    -246    -220   -101     -974    -1723    -2213    -5513
20230531_CVD_3076_60s_10x10ptsdet_1_5_3    -243    -210    -93    -1090    -1851    -2391    -5615
20230531_CVD_3076_60s_10x10ptsdet_1_5_4    -251    -209    -94    -1057    -1786    -2359    -5369
20230531_CVD_3076_60s_10x10ptsdet_1_5_5    -263    -238   -118    -1057    -1827    -2346    -5394
20230531_CVD_3076_60s_10x10ptsdet_1_5_6    -240    -207    -99    -1087    -1705    -2245    -5544
20230531_CVD_3076_60s_10x10ptsdet_1_5_7    -255    -224    -91     -980    -1678    -2304    -5577
20230531_CVD_3076_60s_10x10ptsdet_1_5_8    -251    -222   -113    -1005    -1755    -2315    -5515
20230531_CVD_3076_60s_10x10ptsdet_1_5_9    -246    -202    -93     -993    -1740    -2314    -5474
20230531_CVD_3076_60s_10x10ptsdet_1_6_0    -259    -224    -90    -1051    -1842    -2411    -6038
20230531_CVD_3076_60s_10x10ptsdet_1_6_1    -254    -209    -78    -1102    -1865    -2382    -5806
20230531_CVD_3076_60s_10x10ptsdet_1_6_2    -252    -215    -69    -1102    -1880    -2322    -5607
20230531_CVD_3076_60s_10x10ptsdet_1_6_3    -277    -238   -114    -1075    -1850    -2277    -5447
20230531_CVD_3076_60s_10x10ptsdet_1_6_4    -257    -222    -82    -1041    -1739    -2153    -5465
20230531_CVD_3076_60s_10x10ptsdet_1_6_5    -267    -235   -104    -1023    -1778    -2236    -5361
20230531_CVD_3076_60s_10x10ptsdet_1_6_6    -259    -216    -80    -1019    -1755    -2308    -5457
20230531_CVD_3076_60s_10x10ptsdet_1_6_7    -268    -245   -121    -1005    -1804    -2360    -5263
20230531_CVD_3076_60s_10x10ptsdet_1_6_8    -251    -221    -78    -1050    -1793    -2317    -5543
20230531_CVD_3076_60s_10x10ptsdet_1_6_9    -246    -205    -81    -1060    -1770    -2183    -5534
20230531_CVD_3076_60s_10x10ptsdet_1_7_0    -277    -249   -109    -1030    -1839    -2344    -6418
20230531_CVD_3076_60s_10x10ptsdet_1_7_1    -241    -199    -91    -1062    -1717    -2084    -5923
20230531_CVD_3076_60s_10x10ptsdet_1_7_2    -258    -227   -102    -1080    -1899    -2412    -5513
20230531_CVD_3076_60s_10x10ptsdet_1_7_3    -259    -223   -113    -1027    -1778    -2250    -5573
20230531_CVD_3076_60s_10x10ptsdet_1_7_4    -240    -193    -99    -1094    -1888    -2336    -5352
20230531_CVD_3076_60s_10x10ptsdet_1_7_5    -229    -190    -88    -1066    -1808    -2302    -5458
20230531_CVD_3076_60s_10x10ptsdet_1_7_6    -266    -239    -91    -1066    -1842    -2391    -5491
20230531_CVD_3076_60s_10x10ptsdet_1_7_7    -256    -216   -107    -1121    -1878    -2314    -5456
20230531_CVD_3076_60s_10x10ptsdet_1_7_8    -256    -229    -86    -1058    -1780    -2208    -5450
20230531_CVD_3076_60s_10x10ptsdet_1_7_9    -261    -220    -91    -1030    -1772    -2323    -5547
20230531_CVD_3076_60s_10x10ptsdet_1_8_0    -282    -247    -93    -1051    -1778    -2190    -6559
20230531_CVD_3076_60s_10x10ptsdet_1_8_1    -269    -234    -97     -992    -1685    -2361    -5805
20230531_CVD_3076_60s_10x10ptsdet_1_8_2    -261    -225    -76    -1048    -1770    -2250    -5555
20230531_CVD_3076_60s_10x10ptsdet_1_8_3    -244    -203    -83    -1091    -1875    -2360    -5458
20230531_CVD_3076_60s_10x10ptsdet_1_8_4    -269    -246   -127    -1104    -1838    -2339    -5434
20230531_CVD_3076_60s_10x10ptsdet_1_8_5    -256    -225    -98     -968    -1605    -2169    -5601
20230531_CVD_3076_60s_10x10ptsdet_1_8_6    -242    -214    -68    -1027    -1780    -2298    -5494
20230531_CVD_3076_60s_10x10ptsdet_1_8_7    -270    -239    -92    -1107    -1846    -2342    -5476
20230531_CVD_3076_60s_10x10ptsdet_1_8_8    -266    -235    -83    -1046    -1745    -2127    -5466
20230531_CVD_3076_60s_10x10ptsdet_1_8_9    -255    -219    -90    -1084    -1831    -2306    -5496
20230531_CVD_3076_60s_10x10ptsdet_1_9_0    -277    -245    -84    -1045    -1817    -2450    -6363
20230531_CVD_3076_60s_10x10ptsdet_1_9_1    -259    -221    -96    -1096    -1892    -2356    -5987
20230531_CVD_3076_60s_10x10ptsdet_1_9_2    -252    -219    -78    -1057    -1855    -2360    -5720
20230531_CVD_3076_60s_10x10ptsdet_1_9_3    -251    -218   -116    -1032    -1754    -2246    -5766
20230531_CVD_3076_60s_10x10ptsdet_1_9_4    -260    -225    -98    -1042    -1743    -2174    -5567
20230531_CVD_3076_60s_10x10ptsdet_1_9_5    -267    -236   -111    -1047    -1768    -2272    -5692
20230531_CVD_3076_60s_10x10ptsdet_1_9_6    -252    -216    -96    -1143    -1873    -2397    -5787
20230531_CVD_3076_60s_10x10ptsdet_1_9_7    -271    -235    -88    -1030    -1740    -2270    -5655
20230531_CVD_3076_60s_10x10ptsdet_1_9_8    -261    -225    -89     -965    -1603    -2079    -5691
20230531_CVD_3076_60s_10x10ptsdet_1_9_9    -254    -220    -91    -1097    -1822    -2369    -5875
20230531_CVD_3076_60s_10x10ptsdet_2_0_0    -308    -257   -122    -1089    -1821    -2459    -6655
20230531_CVD_3076_60s_10x10ptsdet_2_0_1    -301    -259   -115    -1041    -1702    -2360    -6681
20230531_CVD_3076_60s_10x10ptsdet_2_0_2    -255    -203    -73    -1095    -1794    -2405    -6305
20230531_CVD_3076_60s_10x10ptsdet_2_0_3    -277    -239    -81    -1098    -1845    -2521    -6264
20230531_CVD_3076_60s_10x10ptsdet_2_0_4    -282    -231    -97    -1086    -1817    -2286    -6305
20230531_CVD_3076_60s_10x10ptsdet_2_0_5    -288    -248   -103    -1114    -2022    -2631    -6365
20230531_CVD_3076_60s_10x10ptsdet_2_0_6    -276    -239    -83    -1070    -1700    -2408    -6212
20230531_CVD_3076_60s_10x10ptsdet_2_0_7    -285    -254   -117    -1075    -1902    -2568    -6336
20230531_CVD_3076_60s_10x10ptsdet_2_0_8    -285    -242   -104    -1111    -1849    -2432    -6313
20230531_CVD_3076_60s_10x10ptsdet_2_0_9    -295    -236   -108    -1099    -1872    -2366    -6154
20230531_CVD_3076_60s_10x10ptsdet_2_1_0    -254    -216    -94    -1103    -1871    -2509    -6073
20230531_CVD_3076_60s_10x10ptsdet_2_1_1    -261    -223    -84    -1128    -1880    -2470    -6036
20230531_CVD_3076_60s_10x10ptsdet_2_1_2    -286    -253   -103    -1046    -1772    -2329    -5745
20230531_CVD_3076_60s_10x10ptsdet_2_1_3    -275    -234    -90    -1075    -1847    -2406    -5893
20230531_CVD_3076_60s_10x10ptsdet_2_1_4    -271    -225    -84    -1049    -1885    -2453    -5734
20230531_CVD_3076_60s_10x10ptsdet_2_1_5    -296    -260    -99    -1061    -1867    -2469    -5791
20230531_CVD_3076_60s_10x10ptsdet_2_1_6    -288    -246    -86    -1100    -1865    -2485    -5792
20230531_CVD_3076_60s_10x10ptsdet_2_1_7    -265    -229    -84    -1077    -1853    -2433    -5794
20230531_CVD_3076_60s_10x10ptsdet_2_1_8    -291    -253   -100    -1083    -1850    -2435    -5716
20230531_CVD_3076_60s_10x10ptsdet_2_1_9    -261    -221    -77    -1077    -1876    -2454    -5800
20230531_CVD_3076_60s_10x10ptsdet_2_2_0    -287    -247    -95    -1120    -1893    -2458    -5929
20230531_CVD_3076_60s_10x10ptsdet_2_2_1    -281    -252    -93    -1147    -2017    -2489    -5653
20230531_CVD_3076_60s_10x10ptsdet_2_2_2    -269    -229    -84    -1146    -1993    -2487    -5590
20230531_CVD_3076_60s_10x10ptsdet_2_2_3    -276    -250   -106    -1081    -1834    -2411    -5648
20230531_CVD_3076_60s_10x10ptsdet_2_2_4    -265    -216    -90    -1084    -1783    -2301    -5650
20230531_CVD_3076_60s_10x10ptsdet_2_2_5    -281    -246    -75    -1085    -1738    -2289    -5531
20230531_CVD_3076_60s_10x10ptsdet_2_2_6    -265    -231    -91    -1088    -1964    -2565    -5719
20230531_CVD_3076_60s_10x10ptsdet_2_2_7    -281    -247    -99    -1072    -1873    -2444    -5646
20230531_CVD_3076_60s_10x10ptsdet_2_2_8    -253    -217    -73    -1060    -1932    -2497    -5607
20230531_CVD_3076_60s_10x10ptsdet_2_2_9    -264    -220    -87    -1089    -1809    -2501    -5577
20230531_CVD_3076_60s_10x10ptsdet_2_3_0    -253    -200    -98    -1094    -1791    -2430    -6026
20230531_CVD_3076_60s_10x10ptsdet_2_3_1    -277    -242    -96    -1105    -1910    -2439    -5686
20230531_CVD_3076_60s_10x10ptsdet_2_3_2    -260    -222    -88    -1104    -1840    -2345    -5549
20230531_CVD_3076_60s_10x10ptsdet_2_3_3    -280    -242    -88    -1123    -1875    -2470    -5527
20230531_CVD_3076_60s_10x10ptsdet_2_3_4    -269    -233    -99    -1065    -1812    -2340    -5662
20230531_CVD_3076_60s_10x10ptsdet_2_3_5    -275    -238    -89    -1093    -1804    -2438    -5526
20230531_CVD_3076_60s_10x10ptsdet_2_3_6    -265    -231    -94    -1108    -1868    -2450    -5507
20230531_CVD_3076_60s_10x10ptsdet_2_3_7    -267    -230    -75    -1102    -1921    -2376    -5406
20230531_CVD_3076_60s_10x10ptsdet_2_3_8    -261    -219    -45    -1091    -1830    -2416    -5481
20230531_CVD_3076_60s_10x10ptsdet_2_3_9    -289    -255   -113    -1077    -1880    -2473    -5422
20230531_CVD_3076_60s_10x10ptsdet_2_4_0    -279    -235    -96    -1077    -1866    -2417    -6150
20230531_CVD_3076_60s_10x10ptsdet_2_4_1    -270    -228    -91    -1037    -1731    -2437    -5679
20230531_CVD_3076_60s_10x10ptsdet_2_4_2    -290    -255    -61    -1095    -1865    -2289    -5619
20230531_CVD_3076_60s_10x10ptsdet_2_4_3    -293    -257    -87    -1140    -1855    -2327    -5545
20230531_CVD_3076_60s_10x10ptsdet_2_4_4    -273    -238    -91    -1092    -1909    -2535    -5611
20230531_CVD_3076_60s_10x10ptsdet_2_4_5    -256    -214    -85    -1084    -1807    -2341    -5368
20230531_CVD_3076_60s_10x10ptsdet_2_4_6    -277    -240    -93    -1068    -1810    -2237    -5474
20230531_CVD_3076_60s_10x10ptsdet_2_4_7    -272    -227    -85    -1061    -1910    -2442    -5552
20230531_CVD_3076_60s_10x10ptsdet_2_4_8    -267    -217    -79    -1082    -1907    -2546    -5423
20230531_CVD_3076_60s_10x10ptsdet_2_4_9    -285    -239   -103    -1096    -1790    -2350    -5460
20230531_CVD_3076_60s_10x10ptsdet_2_5_0    -299    -250    -91    -1036    -1803    -2404    -6202
20230531_CVD_3076_60s_10x10ptsdet_2_5_1    -278    -239    -86    -1089    -1900    -2429    -5670
20230531_CVD_3076_60s_10x10ptsdet_2_5_2    -270    -230   -108    -1098    -1894    -2489    -5653
20230531_CVD_3076_60s_10x10ptsdet_2_5_3    -255    -193    -80    -1107    -1930    -2526    -5564
20230531_CVD_3076_60s_10x10ptsdet_2_5_4    -290    -262   -109    -1104    -1919    -2512    -5479
20230531_CVD_3076_60s_10x10ptsdet_2_5_5    -284    -245    -93    -1054    -1854    -2438    -5474
20230531_CVD_3076_60s_10x10ptsdet_2_5_6    -280    -243    -95    -1070    -1789    -2397    -5507
20230531_CVD_3076_60s_10x10ptsdet_2_5_7    -289    -252    -94    -1111    -1833    -2372    -5446
20230531_CVD_3076_60s_10x10ptsdet_2_5_8    -256    -208    -85    -1097    -1778    -2330    -5505
20230531_CVD_3076_60s_10x10ptsdet_2_5_9    -277    -230    -93    -1131    -1829    -2453    -5487
20230531_CVD_3076_60s_10x10ptsdet_2_6_0    -298    -247    -96    -1118    -1886    -2514    -6215
20230531_CVD_3076_60s_10x10ptsdet_2_6_1    -265    -226   -100    -1070    -1861    -2490    -5683
20230531_CVD_3076_60s_10x10ptsdet_2_6_2    -297    -264    -95    -1061    -1832    -2446    -5531
20230531_CVD_3076_60s_10x10ptsdet_2_6_3    -283    -245    -79    -1119    -1870    -2428    -5530
20230531_CVD_3076_60s_10x10ptsdet_2_6_4    -275    -237    -78    -1032    -1775    -2359    -5532
20230531_CVD_3076_60s_10x10ptsdet_2_6_5    -282    -238   -116    -1134    -1900    -2423    -5359
20230531_CVD_3076_60s_10x10ptsdet_2_6_6    -260    -223    -88    -1061    -1805    -2435    -5489
20230531_CVD_3076_60s_10x10ptsdet_2_6_7    -270    -226    -59    -1047    -1804    -2446    -5513
20230531_CVD_3076_60s_10x10ptsdet_2_6_8    -293    -255    -91    -1116    -1891    -2431    -5506
20230531_CVD_3076_60s_10x10ptsdet_2_6_9    -262    -231    -94    -1119    -1916    -2499    -5491
20230531_CVD_3076_60s_10x10ptsdet_2_7_0    -289    -243   -110    -1046    -1770    -2331    -6116
20230531_CVD_3076_60s_10x10ptsdet_2_7_1    -255    -209    -53    -1027    -1691    -2321    -5727
20230531_CVD_3076_60s_10x10ptsdet_2_7_2    -274    -239   -105    -1047    -1840    -2488    -5554
20230531_CVD_3076_60s_10x10ptsdet_2_7_3    -258    -213    -95    -1115    -1871    -2427    -5553
20230531_CVD_3076_60s_10x10ptsdet_2_7_4    -262    -225    -83    -1090    -1885    -2383    -5564
20230531_CVD_3076_60s_10x10ptsdet_2_7_5    -268    -224    -88    -1083    -1888    -2463    -5480
20230531_CVD_3076_60s_10x10ptsdet_2_7_6    -272    -238   -133    -1139    -1941    -2494    -5525
20230531_CVD_3076_60s_10x10ptsdet_2_7_7    -238    -178    -47    -1110    -1848    -2357    -5568
20230531_CVD_3076_60s_10x10ptsdet_2_7_8    -277    -237    -87    -1080    -1865    -2415    -5500
20230531_CVD_3076_60s_10x10ptsdet_2_7_9    -268    -229    -63    -1077    -1852    -2502    -5589
20230531_CVD_3076_60s_10x10ptsdet_2_8_0    -284    -241    -89    -1108    -1906    -2478    -6217
20230531_CVD_3076_60s_10x10ptsdet_2_8_1    -291    -252   -106    -1120    -1912    -2513    -5762
20230531_CVD_3076_60s_10x10ptsdet_2_8_2    -284    -246   -101    -1139    -1940    -2425    -5517
20230531_CVD_3076_60s_10x10ptsdet_2_8_3    -280    -245   -102     -995    -1675    -2407    -5609
20230531_CVD_3076_60s_10x10ptsdet_2_8_4    -283    -252   -111    -1128    -1922    -2327    -5512
20230531_CVD_3076_60s_10x10ptsdet_2_8_5    -284    -247   -112    -1104    -1830    -2390    -5522
20230531_CVD_3076_60s_10x10ptsdet_2_8_6    -261    -223    -85    -1079    -1753    -2365    -5394
20230531_CVD_3076_60s_10x10ptsdet_2_8_7    -282    -253    -99    -1100    -1886    -2456    -5626
20230531_CVD_3076_60s_10x10ptsdet_2_8_8    -280    -249   -111    -1075    -1764    -2454    -5540
20230531_CVD_3076_60s_10x10ptsdet_2_8_9    -284    -255   -102    -1078    -1905    -2383    -5457
20230531_CVD_3076_60s_10x10ptsdet_2_9_0    -300    -264   -117    -1078    -1820    -2381    -6415
20230531_CVD_3076_60s_10x10ptsdet_2_9_1    -292    -250    -83    -1141    -2001    -2564    -5719
20230531_CVD_3076_60s_10x10ptsdet_2_9_2    -262    -228   -100    -1034    -1888    -2439    -5632
20230531_CVD_3076_60s_10x10ptsdet_2_9_3    -258    -222    -92    -1073    -1801    -2389    -5546
20230531_CVD_3076_60s_10x10ptsdet_2_9_4    -281    -241    -90    -1137    -1932    -2450    -5428
20230531_CVD_3076_60s_10x10ptsdet_2_9_5    -262    -214    -97    -1068    -1907    -2527    -5422
20230531_CVD_3076_60s_10x10ptsdet_2_9_6    -283    -240    -95    -1097    -1820    -2467    -5586
20230531_CVD_3076_60s_10x10ptsdet_2_9_7    -258    -215    -92    -1078    -1778    -2306    -5485
20230531_CVD_3076_60s_10x10ptsdet_2_9_8    -270    -240   -115    -1085    -1824    -2281    -5539
20230531_CVD_3076_60s_10x10ptsdet_2_9_9    -270    -229    -97    -1118    -1877    -2446    -5506


Mean value:                             -265.73 -227.91 -92.60 -1069.59 -1820.00 -2352.26 -5654.64
Std. Abw.:                                15.96   17.22  13.87    38.87    76.29   113.29   281.14
Std. Abw. rel. [%]:                       -6.01   -7.56 -14.98    -3.63    -4.19    -4.82    -4.97
Conf. interval:                            1.13    1.22   0.98     2.75     5.39     8.01    19.88
