All Layer Optical Constants
Wavelength (nm)	n, GaP Oxide	n, B-Spline	n, SI_JAW	k, GaP Oxide	k, B-Spline	k, SI_JAW
313.309906	1.645117	3.915946	5.118678	0.000000	2.103415	3.500050	
314.901062	1.644098	3.938720	5.121222	0.000000	2.121299	3.449606	
316.492218	1.643136	3.960805	5.125203	0.000000	2.141979	3.403207	
318.083435	1.642175	3.984306	5.130598	0.000000	2.168834	3.360251	
319.674652	1.641236	4.012911	5.137349	0.000000	2.203972	3.320253	
321.265930	1.640297	4.051753	5.145371	0.000000	2.248209	3.282828	
322.857208	1.639368	4.108418	5.154595	0.000000	2.299846	3.247722	
324.448547	1.638452	4.189119	5.164930	0.000000	2.349557	3.214689	
326.039917	1.637535	4.292044	5.176298	0.000000	2.387426	3.183554	
327.631287	1.636637	4.412485	5.188648	0.000000	2.406781	3.154212	
329.222717	1.635743	4.544666	5.201956	0.000000	2.403240	3.126601	
330.814178	1.634861	4.682006	5.216225	0.000000	2.374165	3.100694	
332.405670	1.634098	4.817051	5.231498	0.000000	2.319921	3.076511	
333.997162	1.633335	4.945163	5.247900	0.000000	2.243483	3.054154	
335.588684	1.632547	5.063470	5.265495	0.000000	2.146962	3.033575	
337.180267	1.631697	5.169292	5.284428	0.000000	2.031825	3.014819	
338.771881	1.630847	5.259481	5.304890	0.000000	1.899147	2.997952	
340.363464	1.630047	5.329104	5.327271	0.000000	1.750154	2.983178	
341.955139	1.629323	5.371788	5.351707	0.000000	1.590644	2.970403	
343.546814	1.628598	5.386067	5.378484	0.000000	1.428935	2.959686	
345.138489	1.627926	5.372916	5.408265	0.000000	1.272072	2.951328	
346.730194	1.627321	5.334624	5.441346	0.000000	1.126548	2.945338	
348.321960	1.626716	5.275058	5.478192	0.000000	0.998745	2.941857	
349.913727	1.626079	5.201313	5.520452	0.000000	0.894881	2.941573	
351.505493	1.625392	5.124654	5.568836	0.000000	0.815379	2.944403	
353.097321	1.624705	5.051649	5.625729	0.000000	0.755148	2.950624	
354.689148	1.624047	4.985602	5.694625	0.000000	0.709409	2.959714	
356.280975	1.623474	4.928205	5.777904	0.000000	0.673630	2.969819	
357.872864	1.622901	4.879800	5.882858	0.000000	0.643441	2.976306	
359.464752	1.622326	4.839216	6.008857	0.000000	0.614672	2.973300	
361.056641	1.621676	4.802929	6.160621	0.000000	0.584503	2.947463	
362.648560	1.621026	4.767830	6.329084	0.000000	0.553530	2.891906	
364.240509	1.620375	4.732654	6.505469	0.000000	0.522802	2.790610	
365.832458	1.619802	4.696824	6.673759	0.000000	0.493249	2.647725	
367.424438	1.619260	4.660179	6.813735	0.000000	0.465727	2.458580	
369.016418	1.618718	4.622908	6.919016	0.000000	0.441041	2.242430	
370.608429	1.618206	4.585632	6.973244	0.000000	0.419942	2.009657	
372.200470	1.617767	4.549604	6.986702	0.000000	0.402598	1.777787	
373.792480	1.617329	4.515676	6.959728	0.000000	0.388318	1.559561	
375.384521	1.616890	4.484214	6.903574	0.000000	0.376374	1.361493	
376.976593	1.616396	4.455363	6.828031	0.000000	0.366071	1.185566	
378.568665	1.615884	4.429094	6.738420	0.000000	0.356738	1.035435	
380.160736	1.615373	4.405219	6.642571	0.000000	0.347734	0.904950	
381.752838	1.614864	4.383337	6.543668	0.000000	0.338451	0.794338	
383.344940	1.614367	4.362684	6.444571	0.000000	0.328519	0.701055	
384.937073	1.613871	4.342617	6.346990	0.000000	0.318141	0.621250	
386.529175	1.613374	4.322822	6.252538	0.000000	0.307596	0.554772	
388.121307	1.612915	4.303129	6.161996	0.000000	0.297138	0.499205	
389.713440	1.612514	4.283461	6.075556	0.000000	0.287009	0.452196	
391.305603	1.612112	4.263816	5.993925	0.000000	0.277437	0.413049	
392.897766	1.611711	4.244275	5.917501	0.000000	0.268638	0.380703	
394.489929	1.611316	4.225036	5.845666	0.000000	0.260809	0.353280	
396.082092	1.610927	4.206440	5.778327	0.000000	0.253950	0.329924	
397.674255	1.610538	4.188683	5.715893	0.000000	0.247870	0.310244	
399.266418	1.610148	4.171847	5.657641	0.000000	0.242380	0.293175	
400.858612	1.609766	4.155959	5.603062	0.000000	0.237297	0.278041	
402.450806	1.609388	4.141005	5.551841	0.000000	0.232448	0.264420	
404.042999	1.609011	4.126928	5.503875	0.000000	0.227669	0.252050	
405.635193	1.608634	4.113635	5.458797	0.000000	0.222799	0.240640	
407.227356	1.608262	4.100958	5.416060	0.000000	0.217693	0.229918	
408.819550	1.607896	4.088629	5.375411	0.000000	0.212313	0.219767	
410.411774	1.607531	4.076465	5.336623	0.000000	0.206788	0.210109	
412.003967	1.607165	4.064384	5.299551	0.000000	0.201251	0.200903	
413.596130	1.606802	4.052353	5.264136	0.000000	0.195826	0.192151	
415.188324	1.606448	4.040378	5.230059	0.000000	0.190634	0.183777	
416.780518	1.606095	4.028498	5.197213	0.000000	0.185789	0.175767	
418.372711	1.605741	4.016791	5.165506	0.000000	0.181399	0.168109	
419.964905	1.605387	4.005387	5.134860	0.000000	0.177566	0.160794	
421.557068	1.605094	3.994516	5.105204	0.000000	0.174370	0.153811	
423.149231	1.604820	3.984500	5.076480	0.000000	0.171683	0.147151	
424.741394	1.604547	3.975487	5.048683	0.000000	0.169234	0.140820	
426.333588	1.604273	3.967520	5.021740	0.000000	0.166762	0.134800	
427.925720	1.603987	3.960579	4.995576	0.000000	0.164021	0.129068	
429.517883	1.603656	3.954589	4.970156	0.000000	0.160772	0.123615	
431.110016	1.603325	3.949429	4.945444	0.000000	0.156793	0.118429	
432.702148	1.602994	3.944926	4.921410	0.000000	0.151870	0.113501	
434.294281	1.602663	3.940843	4.898025	0.000000	0.145800	0.108820	
435.886414	1.602370	3.936834	4.875263	0.000000	0.138398	0.104377	
437.478516	1.602114	3.932363	4.853099	0.000000	0.129667	0.100163	
439.070648	1.601858	3.927047	4.831511	0.000000	0.119913	0.096167	
440.662750	1.601602	3.920692	4.810478	0.000000	0.109451	0.092380	
442.254791	1.601346	3.913190	4.789980	0.000000	0.098578	0.088794	
443.846863	1.601096	3.904494	4.769996	0.000000	0.087577	0.085399	
445.438904	1.600849	3.894607	4.750510	0.000000	0.076722	0.082186	
447.030945	1.600602	3.883579	4.731504	0.000000	0.066273	0.079147	
448.622986	1.600355	3.871504	4.712963	0.000000	0.056484	0.076273	
450.215027	1.600108	3.858531	4.694870	0.000000	0.047602	0.073558	
451.807037	1.599866	3.844902	4.677213	0.000000	0.039866	0.070992	
453.399017	1.599627	3.831009	4.659976	0.000000	0.033382	0.068569	
454.990967	1.599389	3.817152	4.643149	0.000000	0.028035	0.066281	
456.582916	1.599150	3.803509	4.626715	0.000000	0.023693	0.064122	
458.174866	1.598912	3.790208	4.610664	0.000000	0.020231	0.062083	
459.766785	1.598676	3.777339	4.594984	0.000000	0.017525	0.060160	
461.358704	1.598446	3.764965	4.579663	0.000000	0.015457	0.058346	
462.950592	1.598217	3.753129	4.564689	0.000000	0.013910	0.056635	
464.542419	1.597987	3.741852	4.550052	0.000000	0.012771	0.055020	
466.134277	1.597757	3.731133	4.535749	0.000000	0.011930	0.053500	
467.726074	1.597527	3.720954	4.521796	0.000000	0.011279	0.052074	
469.317871	1.597353	3.711257	4.508152	0.000000	0.010716	0.050730	
470.909668	1.597187	3.701950	4.494804	0.000000	0.010193	0.049461	
472.501404	1.597020	3.692974	4.481748	0.000000	0.009707	0.048264	
474.093170	1.596854	3.684293	4.468971	0.000000	0.009257	0.047134	
475.684875	1.596688	3.675879	4.456466	0.000000	0.008840	0.046068	
477.276550	1.596511	3.667710	4.444224	0.000000	0.008457	0.045060	
478.868225	1.596298	3.659771	4.432238	0.000000	0.008105	0.044108	
480.459869	1.596085	3.652046	4.420531	0.000000	0.007782	0.043214	
482.051453	1.595872	3.644524	4.409087	0.000000	0.007489	0.042372	
483.643066	1.595658	3.637195	4.397874	0.000000	0.007223	0.041574	
485.234619	1.595445	3.630049	4.386886	0.000000	0.006984	0.040817	
486.826111	1.595252	3.623080	4.376115	0.000000	0.006769	0.040100	
488.417633	1.595098	3.616282	4.365556	0.000000	0.006578	0.039418	
490.009125	1.594944	3.609650	4.355221	0.000000	0.006406	0.038773	
491.600586	1.594791	3.603180	4.345124	0.000000	0.006251	0.038164	
493.191986	1.594637	3.596865	4.335220	0.000000	0.006108	0.037583	
494.783356	1.594483	3.590699	4.325501	0.000000	0.005973	0.037028	
496.374695	1.594330	3.584677	4.315962	0.000000	0.005844	0.036497	
497.966064	1.594182	3.578793	4.306602	0.000000	0.005715	0.035989	
499.557312	1.594034	3.573042	4.297470	0.000000	0.005585	0.035509	
501.148590	1.593886	3.567416	4.288501	0.000000	0.005450	0.035046	
502.739807	1.593739	3.561910	4.279689	0.000000	0.005306	0.034600	
504.330994	1.593591	3.556518	4.271029	0.000000	0.005151	0.034170	
505.922180	1.593443	3.551231	4.262546	0.000000	0.004981	0.033756	
507.513275	1.593258	3.546041	4.254244	0.000000	0.004795	0.033359	
509.104340	1.593069	3.540938	4.246078	0.000000	0.004591	0.032973	
510.695404	1.592880	3.535912	4.238045	0.000000	0.004374	0.032597	
512.286438	1.592690	3.530957	4.230155	0.000000	0.004149	0.032232	
513.877380	1.592501	3.526069	4.222442	0.000000	0.003920	0.031879	
515.468323	1.592311	3.521245	4.214848	0.000000	0.003690	0.031534	
517.059204	1.592135	3.516480	4.207370	0.000000	0.003463	0.031196	
518.650085	1.591998	3.511773	4.200024	0.000000	0.003243	0.030866	
520.240906	1.591862	3.507123	4.192834	0.000000	0.003035	0.030544	
521.831665	1.591726	3.502528	4.185748	0.000000	0.002840	0.030227	
523.422424	1.591589	3.497988	4.178761	0.000000	0.002664	0.029914	
525.013123	1.591453	3.493503	4.171915	0.000000	0.002508	0.029608	
526.603760	1.591316	3.489075	4.165187	0.000000	0.002377	0.029307	
528.194397	1.591197	3.484706	4.158549	0.000000	0.002274	0.029009	
529.784973	1.591110	3.480399	4.152010	0.000000	0.002200	0.028715	
531.375488	1.591022	3.476161	4.145611	0.000000	0.002154	0.028426	
532.965942	1.590935	3.471994	4.139291	0.000000	0.002135	0.028139	
534.556396	1.590848	3.467900	4.133050	0.000000	0.002137	0.027856	
536.146790	1.590761	3.463879	4.126945	0.000000	0.002158	0.027576	
537.737122	1.590674	3.459932	4.120919	0.000000	0.002195	0.027299	
539.327393	1.590582	3.456058	4.114963	0.000000	0.002244	0.027024	
540.917664	1.590457	3.452256	4.109124	0.000000	0.002304	0.026753	
542.507874	1.590331	3.448527	4.103367	0.000000	0.002370	0.026484	
544.098022	1.590206	3.444867	4.097673	0.000000	0.002441	0.026217	
545.688110	1.590081	3.441275	4.092087	0.000000	0.002514	0.025953	
547.278198	1.589956	3.437751	4.086580	0.000000	0.002586	0.025691	
548.868164	1.589831	3.434291	4.081128	0.000000	0.002654	0.025431	
550.458130	1.589705	3.430893	4.075783	0.000000	0.002717	0.025174	
552.048035	1.589583	3.427554	4.070508	0.000000	0.002771	0.024919	
553.637878	1.589464	3.424269	4.065283	0.000000	0.002815	0.024666	
555.227661	1.589344	3.421035	4.060168	0.000000	0.002850	0.024416	
556.817444	1.589224	3.417847	4.055105	0.000000	0.002876	0.024168	
558.407104	1.589104	3.414703	4.050099	0.000000	0.002895	0.023921	
559.996704	1.588984	3.411601	4.045193	0.000000	0.002906	0.023678	
561.586304	1.588865	3.408539	4.040328	0.000000	0.002913	0.023436	
563.175903	1.588745	3.405517	4.035534	0.000000	0.002915	0.023196	
564.765320	1.588656	3.402531	4.030815	0.000000	0.002913	0.022959	
566.354736	1.588580	3.399582	4.026133	0.000000	0.002909	0.022722	
567.944092	1.588503	3.396669	4.021543	0.000000	0.002903	0.022490	
569.533386	1.588427	3.393790	4.016996	0.000000	0.002896	0.022258	
571.122620	1.588351	3.390944	4.012502	0.000000	0.002889	0.022029	
572.711792	1.588274	3.388132	4.008085	0.000000	0.002882	0.021802	
574.300903	1.588198	3.385353	4.003698	0.000000	0.002878	0.021576	
575.890015	1.588122	3.382606	3.999393	0.000000	0.002876	0.021353	
577.479004	1.588030	3.379892	3.995128	0.000000	0.002876	0.021132	
579.067932	1.587921	3.377211	3.990912	0.000000	0.002881	0.020913	
580.656799	1.587811	3.374563	3.986766	0.000000	0.002889	0.020696	
582.245605	1.587702	3.371950	3.982642	0.000000	0.002901	0.020480	
583.834351	1.587593	3.369370	3.978602	0.000000	0.002915	0.020267	
585.423035	1.587484	3.366824	3.974588	0.000000	0.002932	0.020056	
587.011658	1.587374	3.364312	3.970632	0.000000	0.002950	0.019846	
588.600220	1.587265	3.361833	3.966724	0.000000	0.002969	0.019639	
590.188721	1.587156	3.359387	3.962850	0.000000	0.002989	0.019433	
591.777161	1.587079	3.356972	3.959043	0.000000	0.003008	0.019230	
593.365540	1.587009	3.354590	3.955252	0.000000	0.003028	0.019027	
594.953796	1.586940	3.352238	3.951538	0.000000	0.003046	0.018828	
596.542053	1.586870	3.349917	3.947842	0.000000	0.003064	0.018629	
598.130188	1.586801	3.347626	3.944205	0.000000	0.003079	0.018433	
599.718262	1.586731	3.345364	3.940601	0.000000	0.003093	0.018239	
601.306274	1.586662	3.343130	3.937039	0.000000	0.003104	0.018046	
602.894226	1.586592	3.340924	3.933522	0.000000	0.003112	0.017855	
604.482117	1.586523	3.338745	3.930033	0.000000	0.003117	0.017665	
606.069946	1.586456	3.336591	3.926600	0.000000	0.003118	0.017478	
607.657654	1.586390	3.334461	3.923184	0.000000	0.003115	0.017292	
609.245300	1.586323	3.332355	3.919832	0.000000	0.003109	0.017109	
610.832886	1.586257	3.330270	3.916486	0.000000	0.003100	0.016925	
612.420471	1.586191	3.328206	3.913211	0.000000	0.003087	0.016746	
614.007874	1.586125	3.326163	3.909941	0.000000	0.003073	0.016566	
615.595276	1.586059	3.324139	3.906734	0.000000	0.003058	0.016390	
617.182495	1.585993	3.322135	3.903537	0.000000	0.003041	0.016213	
618.769775	1.585927	3.320150	3.900396	0.000000	0.003024	0.016040	
620.356873	1.585861	3.318183	3.897269	0.000000	0.003006	0.015867	
621.943970	1.585798	3.316235	3.894193	0.000000	0.002989	0.015697	
623.530945	1.585735	3.314304	3.891132	0.000000	0.002973	0.015528	
625.117859	1.585672	3.312392	3.888120	0.000000	0.002958	0.015360	
626.704712	1.585609	3.310497	3.885124	0.000000	0.002944	0.015194	
628.291382	1.585546	3.308619	3.882174	0.000000	0.002933	0.015030	
629.878052	1.585483	3.306760	3.879239	0.000000	0.002924	0.014867	
631.464722	1.585420	3.304917	3.876350	0.000000	0.002918	0.014706	
633.051147	1.585357	3.303093	3.873476	0.000000	0.002915	0.014546	
634.637573	1.585294	3.301286	3.870646	0.000000	0.002915	0.014388	
636.223999	1.585232	3.299498	3.867828	0.000000	0.002920	0.014231	
637.810181	1.585172	3.297728	3.865058	0.000000	0.002929	0.014076	
639.396362	1.585113	3.295977	3.862294	0.000000	0.002942	0.013921	
640.982483	1.585053	3.294247	3.859581	0.000000	0.002959	0.013770	
642.568481	1.584993	3.292537	3.856868	0.000000	0.002980	0.013618	
644.154419	1.584933	3.290848	3.854212	0.000000	0.003003	0.013469	
645.740234	1.584873	3.289180	3.851553	0.000000	0.003028	0.013321	
647.326050	1.584814	3.287533	3.848948	0.000000	0.003055	0.013175	
648.911682	1.584754	3.285907	3.846345	0.000000	0.003082	0.013029	
650.497192	1.584694	3.284301	3.843786	0.000000	0.003110	0.012886	
652.082703	1.584634	3.282716	3.841237	0.000000	0.003137	0.012743	
653.668091	1.584576	3.281150	3.838724	0.000000	0.003164	0.012602	
655.253418	1.584520	3.279605	3.836228	0.000000	0.003189	0.012462	
656.838684	1.584463	3.278079	3.833757	0.000000	0.003213	0.012323	
658.423767	1.584406	3.276572	3.831313	0.000000	0.003234	0.012186	
660.008850	1.584350	3.275084	3.828882	0.000000	0.003252	0.012050	
661.593750	1.584293	3.273615	3.826490	0.000000	0.003267	0.011916	
663.178589	1.584236	3.272163	3.824098	0.000000	0.003278	0.011782	
664.763367	1.584179	3.270728	3.821756	0.000000	0.003285	0.011651	
666.348022	1.584123	3.269310	3.819412	0.000000	0.003288	0.011520	
667.932617	1.584066	3.267908	3.817108	0.000000	0.003285	0.011391	
669.517090	1.584009	3.266521	3.814813	0.000000	0.003277	0.011262	
671.101501	1.583954	3.265149	3.812544	0.000000	0.003263	0.011135	
672.685791	1.583900	3.263790	3.810298	0.000000	0.003243	0.011010	
674.269958	1.583847	3.262443	3.808062	0.000000	0.003217	0.010885	
675.854065	1.583793	3.261107	3.805863	0.000000	0.003184	0.010762	
677.438110	1.583739	3.259782	3.803664	0.000000	0.003146	0.010639	
679.021973	1.583686	3.258466	3.801507	0.000000	0.003104	0.010519	
680.605774	1.583632	3.257158	3.799353	0.000000	0.003056	0.010399	
682.189453	1.583578	3.255859	3.797225	0.000000	0.003006	0.010280	
683.773071	1.583524	3.254567	3.795117	0.000000	0.002951	0.010163	
685.356567	1.583471	3.253283	3.793017	0.000000	0.002894	0.010046	
686.940002	1.583417	3.252007	3.790954	0.000000	0.002835	0.009932	
688.523315	1.583363	3.250737	3.788890	0.000000	0.002774	0.009817	
690.106506	1.583312	3.249474	3.786861	0.000000	0.002711	0.009704	
691.689575	1.583261	3.248218	3.784841	0.000000	0.002648	0.009592	
693.272583	1.583210	3.246968	3.782836	0.000000	0.002584	0.009481	
694.855408	1.583159	3.245725	3.780859	0.000000	0.002520	0.009372	
696.438232	1.583109	3.244488	3.778881	0.000000	0.002456	0.009263	
698.020874	1.583058	3.243257	3.776941	0.000000	0.002393	0.009156	
699.603455	1.583007	3.242033	3.775005	0.000000	0.002331	0.009049	
701.185913	1.582956	3.240814	3.773086	0.000000	0.002271	0.008943	
702.768311	1.582906	3.239603	3.771192	0.000000	0.002213	0.008839	
704.350525	1.582855	3.238397	3.769298	0.000000	0.002157	0.008735	
705.932739	1.582804	3.237199	3.767439	0.000000	0.002103	0.008633	
707.514771	1.582753	3.236006	3.765585	0.000000	0.002052	0.008532	
709.096680	1.582711	3.234822	3.763744	0.000000	0.002005	0.008431	
710.678467	1.582687	3.233644	3.761930	0.000000	0.001961	0.008332	
712.260193	1.582663	3.232474	3.760115	0.000000	0.001922	0.008233	
713.841797	1.582639	3.231313	3.758330	0.000000	0.001886	0.008136	
715.423218	1.582615	3.230160	3.756554	0.000000	0.001853	0.008039	
717.004639	1.582591	3.229016	3.754784	0.000000	0.001825	0.007943	
718.585876	1.582567	3.227882	3.753047	0.000000	0.001799	0.007849	
720.167053	1.582543	3.226757	3.751310	0.000000	0.001777	0.007755	
721.748047	1.582519	3.225642	3.749591	0.000000	0.001757	0.007662	
723.328979	1.582495	3.224536	3.747891	0.000000	0.001740	0.007571	
724.909790	1.582471	3.223440	3.746190	0.000000	0.001725	0.007479	
726.490479	1.582448	3.222354	3.744521	0.000000	0.001713	0.007390	
728.071045	1.582424	3.221277	3.742857	0.000000	0.001702	0.007300	
729.651489	1.582396	3.220210	3.741198	0.000000	0.001693	0.007212	
731.231812	1.582351	3.219153	3.739571	0.000000	0.001686	0.007125	
732.812073	1.582306	3.218105	3.737944	0.000000	0.001681	0.007038	
734.392151	1.582261	3.217067	3.736331	0.000000	0.001676	0.006952	
735.972107	1.582216	3.216038	3.734738	0.000000	0.001673	0.006868	
737.552002	1.582170	3.215019	3.733145	0.000000	0.001670	0.006783	
739.131714	1.582125	3.214008	3.731576	0.000000	0.001669	0.006700	
740.711365	1.582080	3.213007	3.730018	0.000000	0.001668	0.006618	
742.290894	1.582035	3.212016	3.728460	0.000000	0.001667	0.006536	
743.870239	1.581990	3.211033	3.726931	0.000000	0.001667	0.006456	
745.449524	1.581945	3.210059	3.725408	0.000000	0.001666	0.006376	
747.028625	1.581900	3.209094	3.723884	0.000000	0.001666	0.006296	
748.607605	1.581854	3.208137	3.722394	0.000000	0.001666	0.006219	
750.186523	1.581809	3.207188	3.720903	0.000000	0.001665	0.006141	
751.765259	1.581768	3.206248	3.719417	0.000000	0.001664	0.006064	
753.343872	1.581747	3.205315	3.717959	0.000000	0.001662	0.005989	
754.922424	1.581725	3.204391	3.716501	0.000000	0.001659	0.005913	
756.500793	1.581704	3.203473	3.715050	0.000000	0.001656	0.005838	
758.079041	1.581683	3.202563	3.713625	0.000000	0.001652	0.005765	
759.657166	1.581662	3.201659	3.712199	0.000000	0.001647	0.005692	
761.235168	1.581640	3.200762	3.710783	0.000000	0.001642	0.005620	
762.813049	1.581619	3.199871	3.709388	0.000000	0.001637	0.005549	
764.390747	1.581598	3.198986	3.707993	0.000000	0.001631	0.005478	
765.968384	1.581577	3.198107	3.706608	0.000000	0.001625	0.005408	
767.545898	1.581555	3.197234	3.705245	0.000000	0.001619	0.005339	
769.123230	1.581534	3.196368	3.703881	0.000000	0.001613	0.005270	
770.700439	1.581513	3.195506	3.702527	0.000000	0.001608	0.005202	
772.277527	1.581492	3.194651	3.701194	0.000000	0.001602	0.005135	
773.854492	1.581470	3.193801	3.699860	0.000000	0.001597	0.005068	
775.431274	1.581444	3.192957	3.698535	0.000000	0.001592	0.005002	
777.007935	1.581404	3.192118	3.697231	0.000000	0.001587	0.004938	
778.584534	1.581364	3.191285	3.695927	0.000000	0.001584	0.004873	
780.160950	1.581324	3.190457	3.694628	0.000000	0.001580	0.004809	
781.737183	1.581285	3.189634	3.693354	0.000000	0.001578	0.004746	
783.313354	1.581245	3.188817	3.692079	0.000000	0.001576	0.004684	
784.889343	1.581205	3.188005	3.690805	0.000000	0.001576	0.004621	
786.465210	1.581165	3.187199	3.689559	0.000000	0.001576	0.004561	
788.040894	1.581125	3.186398	3.688313	0.000000	0.001577	0.004500	
789.616516	1.581085	3.185601	3.687067	0.000000	0.001579	0.004439	
791.191956	1.581045	3.184811	3.685846	0.000000	0.001583	0.004381	
792.767273	1.581006	3.184026	3.684628	0.000000	0.001588	0.004322	
794.342407	1.580966	3.183246	3.683409	0.000000	0.001594	0.004264	
795.917480	1.580926	3.182471	3.682210	0.000000	0.001601	0.004206	
797.492310	1.580886	3.181702	3.681019	0.000000	0.001610	0.004150	
799.067078	1.580846	3.180938	3.679829	0.000000	0.001621	0.004093	
800.641724	1.580815	3.180180	3.678649	0.000000	0.001633	0.004037	
802.216187	1.580796	3.179427	3.677486	0.000000	0.001646	0.003983	
803.790466	1.580778	3.178680	3.676322	0.000000	0.001661	0.003928	
805.364624	1.580759	3.177940	3.675162	0.000000	0.001678	0.003873	
806.938599	1.580740	3.177205	3.674025	0.000000	0.001697	0.003821	
808.512512	1.580722	3.176476	3.672888	0.000000	0.001717	0.003768	
810.086243	1.580703	3.175754	3.671751	0.000000	0.001738	0.003715	
811.659790	1.580684	3.175038	3.670634	0.000000	0.001760	0.003664	
813.233276	1.580666	3.174328	3.669523	0.000000	0.001784	0.003613	
814.806519	1.580647	3.173625	3.668412	0.000000	0.001809	0.003562	
816.379700	1.580628	3.172929	3.667310	0.000000	0.001834	0.003512	
817.952698	1.580610	3.172238	3.666225	0.000000	0.001860	0.003463	
819.525513	1.580591	3.171554	3.665140	0.000000	0.001887	0.003414	
