ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230607_CVD_2802_60s_10x10ptsdet_1_3_1    -244    -198    -70    -939    -1447    -1908    -5656
20230607_CVD_2802_60s_10x10ptsdet_1_3_2    -248    -184    -74    -916    -1551    -1998    -5293
20230607_CVD_2802_60s_10x10ptsdet_1_3_3    -274    -236    -78    -975    -1652    -2011    -5197
20230607_CVD_2802_60s_10x10ptsdet_1_3_4    -266    -214    -89    -938    -1536    -2014    -5301
20230607_CVD_2802_60s_10x10ptsdet_1_3_5    -243    -192    -74    -892    -1472    -1944    -5352
20230607_CVD_2802_60s_10x10ptsdet_1_3_6    -251    -202    -67    -986    -1622    -1981    -5320
20230607_CVD_2802_60s_10x10ptsdet_1_3_7    -276    -228    -90    -941    -1582    -1873    -5239
20230607_CVD_2802_60s_10x10ptsdet_1_3_8    -255    -209    -73    -912    -1502    -1849    -5398
20230607_CVD_2802_60s_10x10ptsdet_1_3_9    -243    -178    -71    -914    -1534    -1874    -5241
20230607_CVD_2802_60s_10x10ptsdet_1_4_0    -280    -227    -93    -970    -1535    -2052    -6253
20230607_CVD_2802_60s_10x10ptsdet_1_4_1    -272    -222    -85    -923    -1486    -1949    -5561
20230607_CVD_2802_60s_10x10ptsdet_1_4_2    -257    -206    -88    -923    -1513    -1955    -5347
20230607_CVD_2802_60s_10x10ptsdet_1_4_3    -256    -212    -86    -951    -1576    -1909    -5184
20230607_CVD_2802_60s_10x10ptsdet_1_4_4    -258    -202    -68    -912    -1462    -2018    -5326
20230607_CVD_2802_60s_10x10ptsdet_1_4_5    -242    -183    -76    -970    -1515    -1907    -5278
20230607_CVD_2802_60s_10x10ptsdet_1_4_6    -259    -207    -62    -942    -1553    -1999    -5380
20230607_CVD_2802_60s_10x10ptsdet_1_4_7    -251    -205    -66    -888    -1379    -1843    -5478
20230607_CVD_2802_60s_10x10ptsdet_1_4_8    -241    -191    -78    -973    -1517    -1958    -5452
20230607_CVD_2802_60s_10x10ptsdet_1_4_9    -256    -208    -90    -993    -1579    -1931    -5449
20230607_CVD_2802_60s_10x10ptsdet_1_5_0    -268    -211    -67    -985    -1609    -1956    -6295
20230607_CVD_2802_60s_10x10ptsdet_1_5_1    -251    -191    -67    -978    -1624    -1959    -5625
20230607_CVD_2802_60s_10x10ptsdet_1_5_2    -267    -219    -90    -883    -1442    -1907    -5415
20230607_CVD_2802_60s_10x10ptsdet_1_5_3    -263    -215    -83    -967    -1592    -1908    -5317
20230607_CVD_2802_60s_10x10ptsdet_1_5_4    -248    -187    -78    -984    -1597    -1886    -5370
20230607_CVD_2802_60s_10x10ptsdet_1_5_5    -263    -198    -63    -979    -1598    -2017    -5306
20230607_CVD_2802_60s_10x10ptsdet_1_5_6    -263    -209    -61    -924    -1517    -1979    -5388
20230607_CVD_2802_60s_10x10ptsdet_1_5_7    -257    -206    -77    -922    -1479    -1992    -5276
20230607_CVD_2802_60s_10x10ptsdet_1_5_8    -233    -165    -62    -938    -1516    -2106    -5386
20230607_CVD_2802_60s_10x10ptsdet_1_5_9    -264    -217    -79    -927    -1400    -1871    -5383
20230607_CVD_2802_60s_10x10ptsdet_1_6_0    -268    -226    -95    -962    -1616    -2014    -6228
20230607_CVD_2802_60s_10x10ptsdet_1_6_1    -253    -192    -78    -924    -1416    -1904    -5716
20230607_CVD_2802_60s_10x10ptsdet_1_6_2    -256    -204    -73    -929    -1504    -2025    -5510
20230607_CVD_2802_60s_10x10ptsdet_1_6_3    -252    -212    -36    -994    -1653    -2024    -5298
20230607_CVD_2802_60s_10x10ptsdet_1_6_4    -265    -221    -92    -930    -1563    -1927    -5381
20230607_CVD_2802_60s_10x10ptsdet_1_6_5    -246    -205    -95    -937    -1533    -1972    -5414
20230607_CVD_2802_60s_10x10ptsdet_1_6_6    -258    -200    -69    -986    -1610    -1972    -5400
20230607_CVD_2802_60s_10x10ptsdet_1_6_7    -236    -166    -55   -1008    -1646    -1911    -5504
20230607_CVD_2802_60s_10x10ptsdet_1_6_8    -263    -217    -56    -945    -1507    -1942    -5376
20230607_CVD_2802_60s_10x10ptsdet_1_6_9    -270    -224    -79    -887    -1430    -1896    -5417
20230607_CVD_2802_60s_10x10ptsdet_1_7_0    -271    -211    -72    -929    -1511    -1932    -6355
20230607_CVD_2802_60s_10x10ptsdet_1_7_1    -261    -208    -83    -876    -1432    -1932    -5736
20230607_CVD_2802_60s_10x10ptsdet_1_7_2    -265    -220    -77    -929    -1550    -2095    -5209
20230607_CVD_2802_60s_10x10ptsdet_1_7_3    -272    -223    -56    -914    -1498    -1863    -5458
20230607_CVD_2802_60s_10x10ptsdet_1_7_4    -265    -214    -73    -956    -1554    -1959    -5471
20230607_CVD_2802_60s_10x10ptsdet_1_7_5    -256    -209    -78    -963    -1589    -1983    -5423
20230607_CVD_2802_60s_10x10ptsdet_1_7_6    -260    -198    -54    -960    -1657    -2100    -5369
20230607_CVD_2802_60s_10x10ptsdet_1_7_7    -251    -198    -73    -918    -1489    -1890    -5417
20230607_CVD_2802_60s_10x10ptsdet_1_7_8    -272    -219    -69    -952    -1551    -1962    -5377
20230607_CVD_2802_60s_10x10ptsdet_1_7_9    -237    -179    -83    -958    -1611    -1999    -5180
20230607_CVD_2802_60s_10x10ptsdet_1_8_0    -275    -223    -80    -927    -1447    -1990    -6197
20230607_CVD_2802_60s_10x10ptsdet_1_8_1    -259    -209    -79    -933    -1471    -1848    -5666
20230607_CVD_2802_60s_10x10ptsdet_1_8_2    -264    -215    -72    -962    -1562    -1935    -5483
20230607_CVD_2802_60s_10x10ptsdet_1_8_3    -263    -217    -61    -915    -1526    -1895    -5490
20230607_CVD_2802_60s_10x10ptsdet_1_8_4    -259    -204    -67    -942    -1552    -2049    -5360
20230607_CVD_2802_60s_10x10ptsdet_1_8_5    -260    -220    -99    -958    -1516    -1908    -5353
20230607_CVD_2802_60s_10x10ptsdet_1_8_6    -246    -192    -64    -873    -1461    -1984    -5341
20230607_CVD_2802_60s_10x10ptsdet_1_8_7    -242    -195    -86    -949    -1531    -1998    -5434
20230607_CVD_2802_60s_10x10ptsdet_1_8_8    -260    -212    -51    -949    -1578    -2080    -5499
20230607_CVD_2802_60s_10x10ptsdet_1_8_9    -260    -205    -63    -932    -1489    -1969    -5430
20230607_CVD_2802_60s_10x10ptsdet_1_9_0    -275    -221    -76    -941    -1459    -1968    -6071
20230607_CVD_2802_60s_10x10ptsdet_1_9_1    -245    -197    -67    -936    -1578    -1934    -5744
20230607_CVD_2802_60s_10x10ptsdet_1_9_2    -247    -190    -68    -908    -1431    -1906    -5564
20230607_CVD_2802_60s_10x10ptsdet_1_9_3    -253    -194    -72    -925    -1531    -1971    -5558
20230607_CVD_2802_60s_10x10ptsdet_1_9_4    -269    -229    -99    -959    -1541    -1972    -5580
20230607_CVD_2802_60s_10x10ptsdet_1_9_5    -260    -210    -76    -953    -1583    -2050    -5576
20230607_CVD_2802_60s_10x10ptsdet_1_9_6    -264    -212    -87    -933    -1660    -2120    -5576
20230607_CVD_2802_60s_10x10ptsdet_1_9_7    -275    -224    -57    -989    -1597    -2012    -5605
20230607_CVD_2802_60s_10x10ptsdet_1_9_8    -277    -233    -84    -969    -1604    -1980    -5680
20230607_CVD_2802_60s_10x10ptsdet_1_9_9    -263    -210    -50    -927    -1470    -1952    -5775
20230607_CVD_2802_60s_10x10ptsdet_2_0_0    -287    -228    -41    -967    -1596    -2032    -6454
20230607_CVD_2802_60s_10x10ptsdet_2_0_1    -305    -255    -88    -943    -1542    -1978    -6280
20230607_CVD_2802_60s_10x10ptsdet_2_0_2    -280    -225    -81   -1025    -1674    -2102    -6248
20230607_CVD_2802_60s_10x10ptsdet_2_0_3    -285    -223    -81    -953    -1590    -2004    -6202
20230607_CVD_2802_60s_10x10ptsdet_2_0_4    -279    -223    -87    -945    -1537    -2152    -6364
20230607_CVD_2802_60s_10x10ptsdet_2_0_5    -267    -208    -83    -997    -1573    -1994    -6366
20230607_CVD_2802_60s_10x10ptsdet_2_0_6    -279    -221    -62    -992    -1614    -1969    -6364
20230607_CVD_2802_60s_10x10ptsdet_2_0_7    -294    -232    -70    -995    -1663    -2054    -6152
20230607_CVD_2802_60s_10x10ptsdet_2_0_8    -280    -216    -80    -975    -1657    -2112    -6363
20230607_CVD_2802_60s_10x10ptsdet_2_0_9    -280    -224    -72    -931    -1520    -2087    -6449
20230607_CVD_2802_60s_10x10ptsdet_2_1_0    -298    -238   -101    -964    -1494    -1953    -6370
20230607_CVD_2802_60s_10x10ptsdet_2_1_1    -264    -203    -64    -982    -1633    -2082    -5866
20230607_CVD_2802_60s_10x10ptsdet_2_1_2    -269    -220    -53    -960    -1561    -2028    -5757
20230607_CVD_2802_60s_10x10ptsdet_2_1_3    -274    -220    -75    -936    -1640    -2044    -5827
20230607_CVD_2802_60s_10x10ptsdet_2_1_4    -280    -232    -85   -1006    -1679    -2065    -5871
20230607_CVD_2802_60s_10x10ptsdet_2_1_5    -276    -224    -69   -1001    -1616    -2001    -5869
20230607_CVD_2802_60s_10x10ptsdet_2_1_6    -277    -228    -77    -987    -1560    -2018    -5838
20230607_CVD_2802_60s_10x10ptsdet_2_1_7    -282    -225    -83    -938    -1542    -2068    -5819
20230607_CVD_2802_60s_10x10ptsdet_2_1_8    -293    -238    -96    -927    -1430    -1935    -5863
20230607_CVD_2802_60s_10x10ptsdet_2_1_9    -278    -234    -89    -978    -1623    -1991    -5819
20230607_CVD_2802_60s_10x10ptsdet_2_2_0    -283    -225    -61    -981    -1577    -2040    -6500
20230607_CVD_2802_60s_10x10ptsdet_2_2_1    -258    -203    -59    -924    -1389    -1804    -5528
20230607_CVD_2802_60s_10x10ptsdet_2_2_2    -256    -200    -70    -947    -1543    -1923    -5496
20230607_CVD_2802_60s_10x10ptsdet_2_2_3    -271    -214    -58    -956    -1542    -1991    -5339
20230607_CVD_2802_60s_10x10ptsdet_2_2_4    -270    -220    -42    -985    -1588    -2064    -5517
20230607_CVD_2802_60s_10x10ptsdet_2_2_5    -256    -196    -74    -977    -1610    -2026    -5374
20230607_CVD_2802_60s_10x10ptsdet_2_2_6    -255    -198    -70    -935    -1606    -2058    -5262
20230607_CVD_2802_60s_10x10ptsdet_2_2_7    -268    -205    -39    -941    -1613    -2069    -5514
20230607_CVD_2802_60s_10x10ptsdet_2_2_8    -258    -199    -68    -991    -1664    -2150    -5337
20230607_CVD_2802_60s_10x10ptsdet_2_2_9    -253    -184    -56    -970    -1592    -2007    -5364
20230607_CVD_2802_60s_10x10ptsdet_2_3_0    -300    -251    -84    -957    -1666    -2112    -6404
20230607_CVD_2802_60s_10x10ptsdet_2_3_1    -280    -229    -79    -910    -1424    -1932    -5793
20230607_CVD_2802_60s_10x10ptsdet_2_3_2    -256    -187    -80    -956    -1510    -2008    -5430
20230607_CVD_2802_60s_10x10ptsdet_2_3_3    -254    -205    -71    -936    -1555    -2043    -5414
20230607_CVD_2802_60s_10x10ptsdet_2_3_4    -247    -186    -58   -1043    -1664    -1967    -5323
20230607_CVD_2802_60s_10x10ptsdet_2_3_5    -263    -207    -68    -975    -1623    -2037    -5423
20230607_CVD_2802_60s_10x10ptsdet_2_3_6    -258    -200    -57    -915    -1436    -1958    -5316
20230607_CVD_2802_60s_10x10ptsdet_2_3_7    -252    -205    -79    -924    -1507    -1962    -5369
20230607_CVD_2802_60s_10x10ptsdet_2_3_8    -250    -187    -63    -975    -1612    -1999    -5029
20230607_CVD_2802_60s_10x10ptsdet_2_3_9    -262    -203    -62    -989    -1645    -2049    -5376
20230607_CVD_2802_60s_10x10ptsdet_2_4_0    -271    -209    -86    -963    -1587    -2054    -6184
20230607_CVD_2802_60s_10x10ptsdet_2_4_1    -291    -244    -78    -937    -1519    -1908    -5660
20230607_CVD_2802_60s_10x10ptsdet_2_4_2    -265    -204    -75    -974    -1598    -2037    -5498
20230607_CVD_2802_60s_10x10ptsdet_2_4_3    -260    -216    -67    -968    -1467    -1965    -5307
20230607_CVD_2802_60s_10x10ptsdet_2_4_4    -276    -231    -80    -979    -1571    -2043    -5233
20230607_CVD_2802_60s_10x10ptsdet_2_4_5    -279    -223    -59    -919    -1421    -1834    -5457
20230607_CVD_2802_60s_10x10ptsdet_2_4_6    -238    -173    -58    -928    -1486    -2034    -5389
20230607_CVD_2802_60s_10x10ptsdet_2_4_7    -287    -240    -66    -967    -1576    -2002    -5352
20230607_CVD_2802_60s_10x10ptsdet_2_4_8    -276    -233    -84   -1003    -1631    -2073    -5449
20230607_CVD_2802_60s_10x10ptsdet_2_4_9    -264    -223    -69    -974    -1648    -2021    -5411
20230607_CVD_2802_60s_10x10ptsdet_2_5_0    -305    -250    -96    -929    -1569    -2067    -6294
20230607_CVD_2802_60s_10x10ptsdet_2_5_1    -269    -207    -86   -1010    -1579    -1977    -5677
20230607_CVD_2802_60s_10x10ptsdet_2_5_2    -266    -214    -77    -980    -1635    -2067    -5447
20230607_CVD_2802_60s_10x10ptsdet_2_5_3    -284    -241    -54    -965    -1556    -1865    -5394
20230607_CVD_2802_60s_10x10ptsdet_2_5_4    -286    -244    -77    -990    -1605    -2038    -5361
20230607_CVD_2802_60s_10x10ptsdet_2_5_5    -272    -219    -81    -958    -1600    -2045    -5286
20230607_CVD_2802_60s_10x10ptsdet_2_5_6    -272    -216    -73    -943    -1478    -1957    -5372
20230607_CVD_2802_60s_10x10ptsdet_2_5_7    -255    -189    -60    -991    -1671    -2100    -5345
20230607_CVD_2802_60s_10x10ptsdet_2_5_8    -269    -224    -70   -1006    -1677    -2082    -5369
20230607_CVD_2802_60s_10x10ptsdet_2_5_9    -260    -209    -64    -956    -1538    -1903    -5308
20230607_CVD_2802_60s_10x10ptsdet_2_6_0    -293    -238    -77   -1010    -1648    -2147    -6376
20230607_CVD_2802_60s_10x10ptsdet_2_6_1    -288    -235    -68    -965    -1531    -1947    -5628
20230607_CVD_2802_60s_10x10ptsdet_2_6_2    -267    -206    -56   -1003    -1522    -2055    -5495
20230607_CVD_2802_60s_10x10ptsdet_2_6_3    -269    -224    -80    -981    -1619    -2062    -5444
20230607_CVD_2802_60s_10x10ptsdet_2_6_4    -253    -195    -78    -954    -1544    -2016    -5473
20230607_CVD_2802_60s_10x10ptsdet_2_6_5    -252    -204    -83   -1015    -1667    -2031    -5392
20230607_CVD_2802_60s_10x10ptsdet_2_6_6    -235    -191    -86    -985    -1591    -1990    -5378
20230607_CVD_2802_60s_10x10ptsdet_2_6_7    -280    -223    -71    -967    -1569    -1981    -5389
20230607_CVD_2802_60s_10x10ptsdet_2_6_8    -246    -186    -66    -999    -1661    -2066    -5374
20230607_CVD_2802_60s_10x10ptsdet_2_6_9    -269    -219    -46    -954    -1633    -2108    -5398
20230607_CVD_2802_60s_10x10ptsdet_2_7_0    -312    -250    -60   -1007    -1631    -2146    -6383
20230607_CVD_2802_60s_10x10ptsdet_2_7_1    -269    -214    -48    -974    -1555    -2026    -5859
20230607_CVD_2802_60s_10x10ptsdet_2_7_2    -259    -203    -65    -993    -1619    -2048    -5413
20230607_CVD_2802_60s_10x10ptsdet_2_7_3    -267    -220    -78    -960    -1599    -2067    -5520
20230607_CVD_2802_60s_10x10ptsdet_2_7_4    -274    -217    -84    -946    -1421    -1972    -5424
20230607_CVD_2802_60s_10x10ptsdet_2_7_5    -274    -230    -85    -970    -1447    -1998    -5206
20230607_CVD_2802_60s_10x10ptsdet_2_7_6    -268    -213    -76    -997    -1667    -1992    -5432
20230607_CVD_2802_60s_10x10ptsdet_2_7_7    -281    -229    -66   -1007    -1610    -2058    -5458
20230607_CVD_2802_60s_10x10ptsdet_2_7_8    -274    -226    -68    -979    -1590    -2050    -5401
20230607_CVD_2802_60s_10x10ptsdet_2_7_9    -245    -176    -56    -929    -1601    -2011    -5454
20230607_CVD_2802_60s_10x10ptsdet_2_8_0    -284    -232    -79   -1003    -1673    -2095    -6224
20230607_CVD_2802_60s_10x10ptsdet_2_8_1    -251    -193    -53   -1002    -1641    -2051    -5800
20230607_CVD_2802_60s_10x10ptsdet_2_8_2    -247    -188    -61    -918    -1460    -2033    -5434
20230607_CVD_2802_60s_10x10ptsdet_2_8_3    -284    -233    -82    -973    -1656    -2124    -5370
20230607_CVD_2802_60s_10x10ptsdet_2_8_4    -252    -196    -64    -914    -1616    -2051    -5425
20230607_CVD_2802_60s_10x10ptsdet_2_8_5    -272    -216    -82    -974    -1565    -2039    -5297
20230607_CVD_2802_60s_10x10ptsdet_2_8_6    -271    -216    -70    -983    -1601    -2010    -5312
20230607_CVD_2802_60s_10x10ptsdet_2_8_7    -258    -208    -61   -1029    -1662    -1974    -5093
20230607_CVD_2802_60s_10x10ptsdet_2_8_8    -257    -202    -69    -953    -1555    -1934    -5444
20230607_CVD_2802_60s_10x10ptsdet_2_8_9    -256    -206    -65    -973    -1629    -2105    -5311
20230607_CVD_2802_60s_10x10ptsdet_2_9_0    -289    -230    -94   -1031    -1575    -2055    -6322
20230607_CVD_2802_60s_10x10ptsdet_2_9_1    -256    -194    -77   -1002    -1676    -2084    -5547
20230607_CVD_2802_60s_10x10ptsdet_2_9_2    -256    -208    -81    -989    -1642    -1981    -5526
20230607_CVD_2802_60s_10x10ptsdet_2_9_3    -265    -199    -76    -911    -1404    -1891    -5260
20230607_CVD_2802_60s_10x10ptsdet_2_9_4    -268    -213    -55    -927    -1535    -1968    -5320
20230607_CVD_2802_60s_10x10ptsdet_2_9_5    -235    -175    -77    -914    -1509    -2019    -5392
20230607_CVD_2802_60s_10x10ptsdet_2_9_6    -286    -224    -70    -915    -1498    -2011    -5486
20230607_CVD_2802_60s_10x10ptsdet_2_9_7    -276    -229    -83    -984    -1644    -2040    -5380
20230607_CVD_2802_60s_10x10ptsdet_2_9_8    -273    -219    -79   -1019    -1697    -2053    -5414
20230607_CVD_2802_60s_10x10ptsdet_2_9_9    -258    -202    -67   -1022    -1600    -1968    -5479


Mean value:                             -264.02 -210.71 -72.72 -954.94 -1555.90 -1991.01 -5569.12
Std. Abw.:                                14.61   16.87  12.53   34.02    74.86    71.57   347.07
Std. Abw. rel. [%]:                       -5.53   -8.01 -17.23   -3.56    -4.81    -3.59    -6.23
Conf. interval:                            1.03    1.19   0.89    2.41     5.29     5.06    24.54
