Net counts

Spectrum                                      Si     P    Ar   Ni      Zn     Ga   Rh
20230711_CVD_2546_60s_20x20ptsdet_1_12_14 222504 27666    41  651       0 104010 2477
20230711_CVD_2546_60s_20x20ptsdet_1_12_15 225585 28135    58  621       0 104267 2560
20230711_CVD_2546_60s_20x20ptsdet_1_12_16 222700 28129    62  656       0 103413 2626
20230711_CVD_2546_60s_20x20ptsdet_1_12_17 223761 27638    96  692       0 103646 2429
20230711_CVD_2546_60s_20x20ptsdet_1_12_18 224720 27572   155  666       0 104494 2525
20230711_CVD_2546_60s_20x20ptsdet_1_12_19 224149 27396    80  693       0 103286 2510
20230711_CVD_2546_60s_20x20ptsdet_1_12_2  225661 27597   102  631       0 104397 2396
20230711_CVD_2546_60s_20x20ptsdet_1_12_3  222670 27569    88  513       0 103805 2430
20230711_CVD_2546_60s_20x20ptsdet_1_12_4  222954 27638    52  644       0 103348 2457
20230711_CVD_2546_60s_20x20ptsdet_1_12_5  224899 27815    69  626       0 104255 2475
20230711_CVD_2546_60s_20x20ptsdet_1_12_6  223639 27913    60  691       0 104575 2347
20230711_CVD_2546_60s_20x20ptsdet_1_12_7  225388 27975    82  725       0 105011 2436
20230711_CVD_2546_60s_20x20ptsdet_1_12_8  221868 27312    55  691       0 103167 2246
20230711_CVD_2546_60s_20x20ptsdet_1_12_9  222986 27459    45  690       0 103410 2443
20230711_CVD_2546_60s_20x20ptsdet_1_13_0  223762 27387    79  674       0 104078 2411
20230711_CVD_2546_60s_20x20ptsdet_1_13_1  223996 27494    69  669       0 103369 2396
20230711_CVD_2546_60s_20x20ptsdet_1_13_10 225890 27645    84  669       0 105194 2509
20230711_CVD_2546_60s_20x20ptsdet_1_13_11 226071 27728   109  672       0 104327 2397
20230711_CVD_2546_60s_20x20ptsdet_1_13_12 225579 27681   107  672       0 105272 2419
20230711_CVD_2546_60s_20x20ptsdet_1_13_13 224696 27974    35  724       0 104854 2593
20230711_CVD_2546_60s_20x20ptsdet_1_13_14 225455 28320    35  605       0 104352 2449
20230711_CVD_2546_60s_20x20ptsdet_1_13_15 223781 27641    82  695       0 104694 2467
20230711_CVD_2546_60s_20x20ptsdet_1_13_16 224608 27837   119  645       0 104925 2578
20230711_CVD_2546_60s_20x20ptsdet_1_13_17 226803 28367   150  652       0 104968 2566
20230711_CVD_2546_60s_20x20ptsdet_1_13_18 226516 28119    61  785       0 104862 2528
20230711_CVD_2546_60s_20x20ptsdet_1_13_19 225439 27994   105  627       0 104564 2538
20230711_CVD_2546_60s_20x20ptsdet_1_13_2  225704 28037   131  824       0 104883 2513
20230711_CVD_2546_60s_20x20ptsdet_1_13_3  227241 28034    56  688       0 105619 2426
20230711_CVD_2546_60s_20x20ptsdet_1_13_4  227170 27830   160  728       0 105026 2553
20230711_CVD_2546_60s_20x20ptsdet_1_13_5  227852 27739    60  684       0 105815 2537
20230711_CVD_2546_60s_20x20ptsdet_1_13_6  227863 27829    89  764       0 106222 2431
20230711_CVD_2546_60s_20x20ptsdet_1_13_7  228248 27717    81  643       0 105810 2522
20230711_CVD_2546_60s_20x20ptsdet_1_13_8  227432 27849   108  658       0 103636 2388
20230711_CVD_2546_60s_20x20ptsdet_1_13_9  226368 27915   107  676       0 104881 2532
20230711_CVD_2546_60s_20x20ptsdet_1_14_0  225517 27708    38  662       0 104640 2399
20230711_CVD_2546_60s_20x20ptsdet_1_14_1  226603 28031    43  574       0 105375 2516
