ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga      Rh
20230711_CVD_2546_60s_20x20ptsdet_1_14_11    -127     -93    -16   -1022    -1781    -2167    -748
20230711_CVD_2546_60s_20x20ptsdet_1_14_12    -127     -98    -12    -953    -1682    -2040    -772
20230711_CVD_2546_60s_20x20ptsdet_1_14_13    -135    -106    -34    -980    -1686    -2079    -794
20230711_CVD_2546_60s_20x20ptsdet_1_14_14    -127     -98    -29   -1007    -1739    -2103    -789
20230711_CVD_2546_60s_20x20ptsdet_1_14_15    -142    -117    -25   -1024    -1774    -2150    -804
20230711_CVD_2546_60s_20x20ptsdet_1_14_16    -111     -85    -20   -1033    -1728    -2085    -807
20230711_CVD_2546_60s_20x20ptsdet_1_14_17    -145    -123    -44    -974    -1633    -2006    -760
20230711_CVD_2546_60s_20x20ptsdet_1_14_18    -124     -90    -17   -1050    -1805    -2178    -798
20230711_CVD_2546_60s_20x20ptsdet_1_14_19    -142    -116    -18    -948    -1630    -2025    -880
20230711_CVD_2546_60s_20x20ptsdet_1_14_2     -116     -85    -34   -1039    -1720    -2099    -749
20230711_CVD_2546_60s_20x20ptsdet_1_14_3     -136    -107    -34    -982    -1668    -1997    -783
20230711_CVD_2546_60s_20x20ptsdet_1_14_4     -133    -106    -26   -1025    -1763    -2137    -736
20230711_CVD_2546_60s_20x20ptsdet_1_14_5     -139    -109    -25   -1006    -1756    -2153    -792
20230711_CVD_2546_60s_20x20ptsdet_1_14_6     -137    -112    -38    -964    -1682    -2011    -767
20230711_CVD_2546_60s_20x20ptsdet_1_14_7     -128    -101    -28    -974    -1647    -2024    -712
20230711_CVD_2546_60s_20x20ptsdet_1_14_8     -124     -95    -22    -935    -1613    -2032    -839
20230711_CVD_2546_60s_20x20ptsdet_1_14_9     -149    -117    -33    -996    -1764    -2137    -847
20230711_CVD_2546_60s_20x20ptsdet_1_15_0     -135    -112    -37    -843    -1522    -2005    -764
20230711_CVD_2546_60s_20x20ptsdet_1_15_1     -124     -93    -34    -957    -1711    -2046    -755
20230711_CVD_2546_60s_20x20ptsdet_1_15_10    -132    -102    -38    -944    -1743    -2128    -687
20230711_CVD_2546_60s_20x20ptsdet_1_15_11    -128     -91    -26   -1010    -1608    -2048    -812
20230711_CVD_2546_60s_20x20ptsdet_1_15_12    -122     -91    -34   -1050    -1832    -2212    -810
20230711_CVD_2546_60s_20x20ptsdet_1_15_13    -139    -105    -38    -951    -1713    -2135    -826
20230711_CVD_2546_60s_20x20ptsdet_1_15_14    -119     -82    -26    -963    -1627    -1998    -732
20230711_CVD_2546_60s_20x20ptsdet_1_15_15    -123     -95    -33    -928    -1700    -2089    -780
20230711_CVD_2546_60s_20x20ptsdet_1_15_16    -135    -102    -39    -966    -1519    -1989    -720
20230711_CVD_2546_60s_20x20ptsdet_1_15_17    -134    -105    -32    -984    -1669    -2041    -769
20230711_CVD_2546_60s_20x20ptsdet_1_15_18    -126     -92    -20    -956    -1687    -2029    -773
20230711_CVD_2546_60s_20x20ptsdet_1_15_19    -139    -111    -34   -1038    -1767    -2114    -768
20230711_CVD_2546_60s_20x20ptsdet_1_15_2     -116     -97    -40    -969    -1705    -2083    -728
20230711_CVD_2546_60s_20x20ptsdet_1_15_3     -141    -113    -37    -975    -1656    -2010    -792
20230711_CVD_2546_60s_20x20ptsdet_1_15_4     -130     -96    -17    -853    -1556    -1970    -688
20230711_CVD_2546_60s_20x20ptsdet_1_15_5     -106     -94    -38    -936    -1649    -2003    -735
20230711_CVD_2546_60s_20x20ptsdet_1_15_6     -119     -91    -30   -1005    -1711    -2105    -781
20230711_CVD_2546_60s_20x20ptsdet_1_15_7     -128     -95    -28    -999    -1748    -2111    -781
20230711_CVD_2546_60s_20x20ptsdet_1_15_8     -131    -101    -27    -945    -1485    -1941    -804
20230711_CVD_2546_60s_20x20ptsdet_1_15_9     -131    -104    -30    -986    -1712    -2087    -799
20230711_CVD_2546_60s_20x20ptsdet_1_16_0     -132     -94    -30    -964    -1615    -2026    -739
20230711_CVD_2546_60s_20x20ptsdet_1_16_1     -123     -88    -20   -1005    -1724    -2085    -762
20230711_CVD_2546_60s_20x20ptsdet_1_16_10    -121     -92    -19    -977    -1707    -2062    -791
20230711_CVD_2546_60s_20x20ptsdet_1_16_11    -126    -103    -37    -960    -1686    -1986    -791
20230711_CVD_2546_60s_20x20ptsdet_1_16_12    -133    -104    -37   -1023    -1767    -2140    -839
20230711_CVD_2546_60s_20x20ptsdet_1_16_13    -131     -97    -18   -1001    -1672    -2029    -820
20230711_CVD_2546_60s_20x20ptsdet_1_16_14    -139    -110    -33    -988    -1712    -2151    -833
20230711_CVD_2546_60s_20x20ptsdet_1_16_15    -135    -106    -22    -962    -1668    -2005    -726
20230711_CVD_2546_60s_20x20ptsdet_1_16_16    -138    -106    -44    -999    -1734    -2154    -821
20230711_CVD_2546_60s_20x20ptsdet_1_16_17    -134    -104    -13    -986    -1695    -2113    -795
20230711_CVD_2546_60s_20x20ptsdet_1_16_18    -132    -100    -32   -1038    -1719    -2017    -750
20230711_CVD_2546_60s_20x20ptsdet_1_16_19    -140    -104    -30   -1019    -1725    -2088    -794
20230711_CVD_2546_60s_20x20ptsdet_1_16_2     -137    -107    -40    -977    -1696    -2100    -749
20230711_CVD_2546_60s_20x20ptsdet_1_16_3     -120     -92    -27    -961    -1688    -2071    -830
20230711_CVD_2546_60s_20x20ptsdet_1_16_4     -143    -107    -20    -989    -1692    -2019    -783
20230711_CVD_2546_60s_20x20ptsdet_1_16_5     -121     -98    -26    -937    -1733    -2103    -711
20230711_CVD_2546_60s_20x20ptsdet_1_16_6     -125     -90    -24   -1028    -1739    -2075    -717
20230711_CVD_2546_60s_20x20ptsdet_1_16_7     -130     -97    -26   -1017    -1647    -2067    -809
20230711_CVD_2546_60s_20x20ptsdet_1_16_8     -136    -108    -28    -965    -1659    -2112    -830
20230711_CVD_2546_60s_20x20ptsdet_1_16_9     -141    -117    -29   -1023    -1824    -2218    -730
20230711_CVD_2546_60s_20x20ptsdet_1_17_0     -139    -110    -32   -1004    -1798    -2204    -790
20230711_CVD_2546_60s_20x20ptsdet_1_17_1     -126    -102    -47    -976    -1743    -2145    -725
20230711_CVD_2546_60s_20x20ptsdet_1_17_10    -130     -99    -26    -997    -1637    -1943    -816
20230711_CVD_2546_60s_20x20ptsdet_1_17_11    -141    -112    -38    -985    -1631    -2066    -729
