ROI net sum

Spectrum                                      Si     P   Ar   Ni    Zn    Ga   Rh
20230711_CVD_2546_60s_20x20ptsdet_1_13_4  205932 25487  277 1102   343 86093 2532
20230711_CVD_2546_60s_20x20ptsdet_1_13_5  206535 25254  304 1007   293 86461 2540
20230711_CVD_2546_60s_20x20ptsdet_1_13_6  206497 25434  294 1109   323 86874 2516
20230711_CVD_2546_60s_20x20ptsdet_1_13_7  206813 25299  246  965   280 86648 2570
20230711_CVD_2546_60s_20x20ptsdet_1_13_8  206160 25374  275 1035   435 85175 2448
20230711_CVD_2546_60s_20x20ptsdet_1_13_9  205351 25412  278 1000   346 85863 2572
20230711_CVD_2546_60s_20x20ptsdet_1_14_0  204792 25331  269 1061   462 85888 2530
20230711_CVD_2546_60s_20x20ptsdet_1_14_1  205457 25571  233  950   430 86358 2631
20230711_CVD_2546_60s_20x20ptsdet_1_14_10 202934 25317  242 1069   260 84348 2634
20230711_CVD_2546_60s_20x20ptsdet_1_14_11 203084 25559  287  953   309 85283 2494
20230711_CVD_2546_60s_20x20ptsdet_1_14_12 203617 25204  317  958   367 85359 2553
20230711_CVD_2546_60s_20x20ptsdet_1_14_13 202003 25078  244 1165   379 84907 2486
20230711_CVD_2546_60s_20x20ptsdet_1_14_14 203340 25276  253  952   291 85166 2480
20230711_CVD_2546_60s_20x20ptsdet_1_14_15 204114 25219  297  956   231 85609 2476
20230711_CVD_2546_60s_20x20ptsdet_1_14_16 204103 25215  266  964   374 84762 2573
20230711_CVD_2546_60s_20x20ptsdet_1_14_17 202908 25075  220  999   385 85151 2448
20230711_CVD_2546_60s_20x20ptsdet_1_14_18 203740 25319  290  938   303 85288 2541
20230711_CVD_2546_60s_20x20ptsdet_1_14_19 203795 25478  245 1031   503 85164 2407
20230711_CVD_2546_60s_20x20ptsdet_1_14_2  206209 25360  224  980   305 86487 2646
20230711_CVD_2546_60s_20x20ptsdet_1_14_3  202727 25484  258  930   445 86156 2545
20230711_CVD_2546_60s_20x20ptsdet_1_14_4  203384 25400  264  991   294 85141 2534
20230711_CVD_2546_60s_20x20ptsdet_1_14_5  203104 25286  261  916   282 85398 2578
20230711_CVD_2546_60s_20x20ptsdet_1_14_6  203249 25121  287 1020   397 86097 2676
20230711_CVD_2546_60s_20x20ptsdet_1_14_7  204017 25484  286 1016   439 85197 2508
20230711_CVD_2546_60s_20x20ptsdet_1_14_8  202816 24924  255  994   376 85649 2481
20230711_CVD_2546_60s_20x20ptsdet_1_14_9  202013 25123  243  929   272 85223 2487
20230711_CVD_2546_60s_20x20ptsdet_1_15_0  202969 25341  249 1174   483 85826 2557
20230711_CVD_2546_60s_20x20ptsdet_1_15_1  202644 25172  259 1016   336 84623 2583
20230711_CVD_2546_60s_20x20ptsdet_1_15_10 203248 25104  258 1001   325 85789 2573
20230711_CVD_2546_60s_20x20ptsdet_1_15_11 204221 25526  272 1040   515 86981 2479
20230711_CVD_2546_60s_20x20ptsdet_1_15_12 204730 25234  258  951   359 85956 2514
20230711_CVD_2546_60s_20x20ptsdet_1_15_13 205767 25420  275 1087   485 86271 2435
20230711_CVD_2546_60s_20x20ptsdet_1_15_14 201734 25164  265 1067   417 84738 2580
20230711_CVD_2546_60s_20x20ptsdet_1_15_15 200862 25304  263 1090   337 84002 2435
20230711_CVD_2546_60s_20x20ptsdet_1_15_16 201685 24791  228  993   477 84653 2526
20230711_CVD_2546_60s_20x20ptsdet_1_15_17 202472 25311  239  985   413 84730 2451
20230711_CVD_2546_60s_20x20ptsdet_1_15_18 201356 24790  262  974   398 84753 2649
20230711_CVD_2546_60s_20x20ptsdet_1_15_19 202424 24968  275  932   269 84913 2474
20230711_CVD_2546_60s_20x20ptsdet_1_15_2  200951 24841  268  955   375 84754 2570
20230711_CVD_2546_60s_20x20ptsdet_1_15_3  203332 25419  242 1009   358 85032 2378
20230711_CVD_2546_60s_20x20ptsdet_1_15_4  203677 25344  261 1132   484 85509 2639
20230711_CVD_2546_60s_20x20ptsdet_1_15_5  203927 25024  244 1091   393 85660 2684
20230711_CVD_2546_60s_20x20ptsdet_1_15_6  204361 25176  257 1032   285 85731 2507
20230711_CVD_2546_60s_20x20ptsdet_1_15_7  204728 25252  270  994   349 85674 2620
20230711_CVD_2546_60s_20x20ptsdet_1_15_8  204937 25292  278 1053   599 85827 2581
20230711_CVD_2546_60s_20x20ptsdet_1_15_9  204205 25366  256  999   429 85787 2465
20230711_CVD_2546_60s_20x20ptsdet_1_16_0  202913 25064  297 1023   389 85067 2587
20230711_CVD_2546_60s_20x20ptsdet_1_16_1  202711 25146  262  992   261 85028 2648
20230711_CVD_2546_60s_20x20ptsdet_1_16_10 205553 25845  304 1052   382 86545 2547
20230711_CVD_2546_60s_20x20ptsdet_1_16_11 205650 25317  257 1029   428 86899 2667
20230711_CVD_2546_60s_20x20ptsdet_1_16_12 205565 25578  234 1006   348 86959 2515
20230711_CVD_2546_60s_20x20ptsdet_1_16_13 204935 25406  293 1020   461 86292 2604
20230711_CVD_2546_60s_20x20ptsdet_1_16_14 204290 25455  286  983   396 85601 2453
20230711_CVD_2546_60s_20x20ptsdet_1_16_15 205182 25292  269 1023   386 85635 2597
20230711_CVD_2546_60s_20x20ptsdet_1_16_16 204725 25460  238 1061   304 85717 2507
