
VASEmethod[EllipsometerType=4, CompleteEASE=5.08s-lr_limitTest, AcqTime=2.008, FixedPol=45.000, ZoneAve=1, OffsetMode=6, Offset1=0.2978732, Offset2=-0.02807905, Offset3=0.007438877, Offset4=-0.002038498, WinRet1=-0.1988116, WinDisp1=-0.01703955, WinDisp2=0.0006480574, RotDisp1=0.007137, RotDisp2=-0.0002976629, WinRet2=-0.1116321, WinDisp1_2=0.01289982, WinDisp2_2=-0.000194414, RotDisp1_2=0.01917104, RotDisp2_2=-0.001276081, Enabled=false, Acq. Parameters=DEFAULT.parms,WinCorrected=1]
Angstroms
E	2115.768799	50.000000	38.990761	145.517899	0.097990	0.228854
E	2131.645752	50.000000	38.811676	145.895447	0.084612	0.195380
E	2147.523193	50.000000	39.148899	146.388840	0.076271	0.171472
E	2163.401367	50.000000	39.225323	146.798965	0.067171	0.147474
E	2179.280518	50.000000	39.336315	147.520020	0.061558	0.130790
E	2195.160156	50.000000	39.410172	148.284683	0.054815	0.112543
E	2211.040527	50.000000	39.621956	148.733215	0.050551	0.100049
E	2226.921631	50.000000	39.719856	149.558151	0.047986	0.091909
E	2242.803467	50.000000	39.760468	150.240234	0.043438	0.080343
E	2258.685791	50.000000	39.989899	151.201233	0.041770	0.074500
E	2274.568848	50.000000	40.022099	152.019348	0.042555	0.073407
E	2290.452637	50.000000	40.077179	153.002930	0.040644	0.067771
E	2306.337158	50.000000	40.023445	153.942474	0.038361	0.061989
E	2322.222412	50.000000	39.994904	154.918945	0.037206	0.058232
E	2338.108154	50.000000	39.869572	155.976822	0.038616	0.058624
E	2353.994385	50.000000	39.669415	156.815369	0.036710	0.054243
E	2369.881592	50.000000	39.467030	157.721115	0.038372	0.055122
E	2385.769287	50.000000	39.278522	158.284378	0.038325	0.053776
E	2401.657471	50.000000	38.975128	158.942902	0.038694	0.053046
E	2417.546387	50.000000	38.688644	159.575851	0.038172	0.051248
E	2433.436035	50.000000	38.457466	160.071823	0.042072	0.055373
E	2449.326172	50.000000	38.257732	160.439499	0.037630	0.048705
E	2465.217041	50.000000	37.972019	160.808533	0.036797	0.046930
E	2481.108398	50.000000	37.744328	161.011673	0.037805	0.047602
E	2497.000244	50.000000	37.514091	161.357468	0.037772	0.046978
E	2512.892822	50.000000	37.436321	161.654999	0.037154	0.045650
E	2528.786133	50.000000	37.204689	161.851303	0.036947	0.045021
E	2544.679688	50.000000	37.154903	162.036301	0.036485	0.044067
E	2560.573975	50.000000	37.135567	162.441650	0.034985	0.041793
E	2576.468750	50.000000	36.931606	162.779282	0.034119	0.040492
E	2592.364258	50.000000	36.794811	163.195923	0.032871	0.038677
E	2608.260254	50.000000	36.705231	163.503754	0.031616	0.037012
E	2624.156738	50.000000	36.508606	163.831528	0.033467	0.039017
E	2640.053711	50.000000	36.255470	164.129349	0.032170	0.037423
