ROI net sum

Spectrum                                    Si    P   Ar   Ni    Zn    Ga   Rh
20230531_CVD_3158_60s_10x10ptsdet_1_6_5 340328 4841  300 1018   366 12982 9248
20230531_CVD_3158_60s_10x10ptsdet_1_6_6 340956 4900  264 1083   388 13336 9054
20230531_CVD_3158_60s_10x10ptsdet_1_6_7 341040 5082  248 1084   383 13353 9239
20230531_CVD_3158_60s_10x10ptsdet_1_6_8 339878 4961  260 1060   412 12870 9273
20230531_CVD_3158_60s_10x10ptsdet_1_6_9 340957 4965  233 1143   396 13211 9054
20230531_CVD_3158_60s_10x10ptsdet_1_7_0 340552 4901  241 1070   243 13301 9608
20230531_CVD_3158_60s_10x10ptsdet_1_7_1 340464 4835  269  986   281 13130 9443
20230531_CVD_3158_60s_10x10ptsdet_1_7_2 339792 4931  229  961   406 13366 9348
20230531_CVD_3158_60s_10x10ptsdet_1_7_3 339806 4872  202  923   280 13165 9223
20230531_CVD_3158_60s_10x10ptsdet_1_7_4 340697 4889  263 1022   374 13183 9365
20230531_CVD_3158_60s_10x10ptsdet_1_7_5 339652 5063  253 1040   333 13028 9277
20230531_CVD_3158_60s_10x10ptsdet_1_7_6 340989 4920  285  983   352 13163 9483
20230531_CVD_3158_60s_10x10ptsdet_1_7_7 340070 4848  249 1019   302 13106 9440
20230531_CVD_3158_60s_10x10ptsdet_1_7_8 340028 4879  262 1029   226 13057 9222
20230531_CVD_3158_60s_10x10ptsdet_1_7_9 340814 4921  215  989   367 13292 9168
20230531_CVD_3158_60s_10x10ptsdet_1_8_0 339926 4892  226 1084   442 13199 8867
20230531_CVD_3158_60s_10x10ptsdet_1_8_1 339086 4781  247  959   267 12897 8693
20230531_CVD_3158_60s_10x10ptsdet_1_8_2 339466 4731  268  993   350 13187 8675
20230531_CVD_3158_60s_10x10ptsdet_1_8_3 340259 4777  247  972   346 13101 8754
20230531_CVD_3158_60s_10x10ptsdet_1_8_4 341029 4973  246 1048   330 13075 8412
20230531_CVD_3158_60s_10x10ptsdet_1_8_5 339682 4781  271 1123   207 13185 9006
20230531_CVD_3158_60s_10x10ptsdet_1_8_6 340348 4683  275 1072   328 13096 8769
20230531_CVD_3158_60s_10x10ptsdet_1_8_7 339893 4848  246 1181   242 13089 8836
20230531_CVD_3158_60s_10x10ptsdet_1_8_8 340061 4788  179 1010   325 13305 8749
20230531_CVD_3158_60s_10x10ptsdet_1_8_9 340000 4836  245 1069   208 13122 8504
20230531_CVD_3158_60s_10x10ptsdet_1_9_0 338673 4766  236  959   342 13153 9280
20230531_CVD_3158_60s_10x10ptsdet_1_9_1 338803 4917  240 1122   370 13213 9304
20230531_CVD_3158_60s_10x10ptsdet_1_9_2 338862 4838  246 1101   269 13155 8993
20230531_CVD_3158_60s_10x10ptsdet_1_9_3 339681 4861  198 1082   475 13054 9111
20230531_CVD_3158_60s_10x10ptsdet_1_9_4 340319 4660  234 1096   314 13260 9025
20230531_CVD_3158_60s_10x10ptsdet_1_9_5 340110 4907  237  973   239 13116 9211
20230531_CVD_3158_60s_10x10ptsdet_1_9_6 339846 4949  229 1042   232 12870 8982
20230531_CVD_3158_60s_10x10ptsdet_1_9_7 339746 4953  244  980   207 12859 9062
20230531_CVD_3158_60s_10x10ptsdet_1_9_8 339115 4767  244 1016   224 13020 8990
20230531_CVD_3158_60s_10x10ptsdet_1_9_9 339627 4783  228 1022   274 13224 8882
20230531_CVD_3158_60s_10x10ptsdet_2_0_0 354487 4923  239 1058   479 13448 8744
20230531_CVD_3158_60s_10x10ptsdet_2_0_1 355046 4842  286 1026   404 13447 8374
20230531_CVD_3158_60s_10x10ptsdet_2_0_2 355704 4776  241  997   372 13505 8189
20230531_CVD_3158_60s_10x10ptsdet_2_0_3 356280 4924  270 1019   262 13596 8481
20230531_CVD_3158_60s_10x10ptsdet_2_0_4 356083 4871  254 1141   444 13628 8339
20230531_CVD_3158_60s_10x10ptsdet_2_0_5 356307 4900  246 1095   469 13588 8298
20230531_CVD_3158_60s_10x10ptsdet_2_0_6 355175 4902  247 1007   409 13367 8157
20230531_CVD_3158_60s_10x10ptsdet_2_0_7 355325 4954  253 1002   377 13542 8357
20230531_CVD_3158_60s_10x10ptsdet_2_0_8 356241 4893  289 1003   383 13221 8361
20230531_CVD_3158_60s_10x10ptsdet_2_0_9 355151 4956  238 1011   280 13513 8406
20230531_CVD_3158_60s_10x10ptsdet_2_1_0 354386 4973  237  979   292 13566 9577
20230531_CVD_3158_60s_10x10ptsdet_2_1_1 353399 4957  247 1031   319 13514 9276
20230531_CVD_3158_60s_10x10ptsdet_2_1_2 353685 4941  209  980   325 13254 9186
20230531_CVD_3158_60s_10x10ptsdet_2_1_3 352786 4835  237  995   439 13307 9183
20230531_CVD_3158_60s_10x10ptsdet_2_1_4 351022 4981  244 1007   280 13115 9018
20230531_CVD_3158_60s_10x10ptsdet_2_1_5 352364 4922  248  994   349 13339 8590
20230531_CVD_3158_60s_10x10ptsdet_2_1_6 351888 4960  239  958   300 13289 8836
20230531_CVD_3158_60s_10x10ptsdet_2_1_7 353320 4927  207  959   323 13543 8918
20230531_CVD_3158_60s_10x10ptsdet_2_1_8 353101 5003  251  898   283 13314 8956
20230531_CVD_3158_60s_10x10ptsdet_2_1_9 353294 4891  262  990   262 13325 8908
20230531_CVD_3158_60s_10x10ptsdet_2_2_0 352809 4842  229 1056   288 13403 9558
20230531_CVD_3158_60s_10x10ptsdet_2_2_1 353768 5013  246 1033   420 13452 9289
20230531_CVD_3158_60s_10x10ptsdet_2_2_2 353616 4956  246 1068   427 13466 9217
20230531_CVD_3158_60s_10x10ptsdet_2_2_3 353673 4805  238 1040   416 13599 8954
20230531_CVD_3158_60s_10x10ptsdet_2_2_4 353472 4871  278 1066   572 13313 9194
20230531_CVD_3158_60s_10x10ptsdet_2_2_5 352744 4910  242 1037   322 13553 8915
20230531_CVD_3158_60s_10x10ptsdet_2_2_6 352990 4874  315 1059   415 13569 8904
20230531_CVD_3158_60s_10x10ptsdet_2_2_7 353074 4874  224  994   521 13390 8949
20230531_CVD_3158_60s_10x10ptsdet_2_2_8 352408 4926  261  903   245 13247 9118
20230531_CVD_3158_60s_10x10ptsdet_2_2_9 353720 4923  272  986   468 13241 9017
20230531_CVD_3158_60s_10x10ptsdet_2_3_0 354705 4909  225  990   506 13175 9775
20230531_CVD_3158_60s_10x10ptsdet_2_3_1 354910 4872  253 1088   395 13599 9612
20230531_CVD_3158_60s_10x10ptsdet_2_3_2 353885 4911  231  991   325 13546 9080
20230531_CVD_3158_60s_10x10ptsdet_2_3_3 353405 4875  248  967   276 13207 9052
20230531_CVD_3158_60s_10x10ptsdet_2_3_4 354609 4800  227 1083   429 13189 9080
20230531_CVD_3158_60s_10x10ptsdet_2_3_5 355221 4907  236  958   257 13553 9053
20230531_CVD_3158_60s_10x10ptsdet_2_3_6 354091 4811  284 1035   345 13772 8791
20230531_CVD_3158_60s_10x10ptsdet_2_3_7 354610 4917  277 1004   382 13171 9035
20230531_CVD_3158_60s_10x10ptsdet_2_3_8 355776 4910  220 1029   422 13399 9163
20230531_CVD_3158_60s_10x10ptsdet_2_3_9 354861 4909  266 1031   426 13373 9255
20230531_CVD_3158_60s_10x10ptsdet_2_4_0 354438 4817  235  974   492 13417 9703
20230531_CVD_3158_60s_10x10ptsdet_2_4_1 355052 4794  296 1009   331 13502 9435
20230531_CVD_3158_60s_10x10ptsdet_2_4_2 355220 4846  222 1031   394 13520 9294
20230531_CVD_3158_60s_10x10ptsdet_2_4_3 354696 4823  212 1043   179 13334 9463
20230531_CVD_3158_60s_10x10ptsdet_2_4_4 356275 4915  296  984   369 13363 9087
20230531_CVD_3158_60s_10x10ptsdet_2_4_5 355475 4947  210 1085   342 13365 8887
20230531_CVD_3158_60s_10x10ptsdet_2_4_6 354204 4834  238 1112   272 13373 8881
20230531_CVD_3158_60s_10x10ptsdet_2_4_7 352937 4832  237 1044   347 13451 8778
20230531_CVD_3158_60s_10x10ptsdet_2_4_8 354934 4923  239 1107   416 13584 8723
20230531_CVD_3158_60s_10x10ptsdet_2_4_9 353993 4768  238  974   306 13295 9180
20230531_CVD_3158_60s_10x10ptsdet_2_5_0 352367 4941  265 1066   387 13230 9633
20230531_CVD_3158_60s_10x10ptsdet_2_5_1 352777 5031  270 1026   293 13547 9380
20230531_CVD_3158_60s_10x10ptsdet_2_5_2 353245 4818  241 1133   394 13418 9218
20230531_CVD_3158_60s_10x10ptsdet_2_5_3 353634 4908  237  957   389 13662 9022
20230531_CVD_3158_60s_10x10ptsdet_2_5_4 353253 4931  236 1012   394 13499 9161
20230531_CVD_3158_60s_10x10ptsdet_2_5_5 350097 4882  290  945   431 13379 8731
20230531_CVD_3158_60s_10x10ptsdet_2_5_6 349570 4846  221 1023   344 13314 8838
20230531_CVD_3158_60s_10x10ptsdet_2_5_7 351278 4919  256 1031   523 13077 8798
20230531_CVD_3158_60s_10x10ptsdet_2_5_8 349962 4836  243 1035   364 13278 8928
20230531_CVD_3158_60s_10x10ptsdet_2_5_9 350505 4910  278  955   405 13336 8715
20230531_CVD_3158_60s_10x10ptsdet_2_6_0 353580 5005  248 1129   492 13513 9601
20230531_CVD_3158_60s_10x10ptsdet_2_6_1 354271 4856  281 1024   336 13389 9251
20230531_CVD_3158_60s_10x10ptsdet_2_6_2 353801 5064  240  972   318 13389 9336
20230531_CVD_3158_60s_10x10ptsdet_2_6_3 354982 4922  254  997   345 13491 8792
20230531_CVD_3158_60s_10x10ptsdet_2_6_4 355318 4708  268 1005   300 13696 9112
20230531_CVD_3158_60s_10x10ptsdet_2_6_5 354629 4965  263  989   364 13246 9289
20230531_CVD_3158_60s_10x10ptsdet_2_6_6 354765 4954  229 1009   260 13622 9108
20230531_CVD_3158_60s_10x10ptsdet_2_6_7 354081 4842  207 1092   447 13240 8865
20230531_CVD_3158_60s_10x10ptsdet_2_6_8 355253 4954  244  994   324 13555 9128
20230531_CVD_3158_60s_10x10ptsdet_2_6_9 355377 4972  250  992   497 13541 8850
20230531_CVD_3158_60s_10x10ptsdet_2_7_0 355101 4799  254  996   458 13684 9414
20230531_CVD_3158_60s_10x10ptsdet_2_7_1 355491 4885  260 1019   346 13501 9073
20230531_CVD_3158_60s_10x10ptsdet_2_7_2 354196 4804  241  967   332 13360 9026
20230531_CVD_3158_60s_10x10ptsdet_2_7_3 354873 4907  217 1073   276 13571 8720
20230531_CVD_3158_60s_10x10ptsdet_2_7_4 354810 4916  230 1118   376 13580 8949
20230531_CVD_3158_60s_10x10ptsdet_2_7_5 353927 4916  270  961   410 13275 8931
20230531_CVD_3158_60s_10x10ptsdet_2_7_6 354903 4814  271 1079   390 13461 8686
20230531_CVD_3158_60s_10x10ptsdet_2_7_7 354793 4797  236  909   339 13349 8779
20230531_CVD_3158_60s_10x10ptsdet_2_7_8 353976 4826  246 1062   331 13467 8775
20230531_CVD_3158_60s_10x10ptsdet_2_7_9 354407 4959  213 1021   259 13346 8689
20230531_CVD_3158_60s_10x10ptsdet_2_8_0 353222 4929  248  962   387 13768 8752
20230531_CVD_3158_60s_10x10ptsdet_2_8_1 353925 4942  248  961   285 13467 8103
20230531_CVD_3158_60s_10x10ptsdet_2_8_2 354311 4788  263 1047   383 13364 8358
20230531_CVD_3158_60s_10x10ptsdet_2_8_3 355111 4960  244 1080   311 13303 8005
20230531_CVD_3158_60s_10x10ptsdet_2_8_4 354817 4981  203 1026   296 13292 8273
20230531_CVD_3158_60s_10x10ptsdet_2_8_5 354304 4963  262 1023   260 13377 8117
20230531_CVD_3158_60s_10x10ptsdet_2_8_6 354685 4893  204 1102   472 13502 8246
20230531_CVD_3158_60s_10x10ptsdet_2_8_7 352994 4867  256 1074   483 13496 8288
20230531_CVD_3158_60s_10x10ptsdet_2_8_8 352735 4893  237 1038   224 13460 8115
20230531_CVD_3158_60s_10x10ptsdet_2_8_9 354420 4975  251 1037   217 13216 8245
20230531_CVD_3158_60s_10x10ptsdet_2_9_0 353709 4892  249 1132   360 13520 8523
20230531_CVD_3158_60s_10x10ptsdet_2_9_1 354346 4821  261 1007   358 13521 8007
20230531_CVD_3158_60s_10x10ptsdet_2_9_2 355918 4806  257 1127   421 13601 8159
20230531_CVD_3158_60s_10x10ptsdet_2_9_3 355369 4916  252  970   327 13574 8135
20230531_CVD_3158_60s_10x10ptsdet_2_9_4 355397 4989  244 1000   330 13463 8183
20230531_CVD_3158_60s_10x10ptsdet_2_9_5 353725 4929  255 1167   353 13483 8057
20230531_CVD_3158_60s_10x10ptsdet_2_9_6 354454 4935  194  971   275 13499 8032
20230531_CVD_3158_60s_10x10ptsdet_2_9_7 355290 4875  226 1086   297 13354 8084
20230531_CVD_3158_60s_10x10ptsdet_2_9_8 354338 4852  257 1058   294 13242 8111
20230531_CVD_3158_60s_10x10ptsdet_2_9_9 354177 4823  235 1113   579 13620 7974


Mean value:                             347004 4875  245 1037   352 13280 8914
Std. Abw.:                                7196   81   22   58    77   204  423
Std. Abw. rel. [%]:                       2.07 1.65 9.13 5.62 21.77  1.53 4.75
Conf. interval:                            509    6    2    4     5    14   30
