ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230531_CVD_3158_60s_10x10ptsdet_2_0_7    -281    -236    -47   -1007    -1642    -2102    -5740
20230531_CVD_3158_60s_10x10ptsdet_2_0_8    -276    -221    -61    -945    -1714    -2108    -5626
20230531_CVD_3158_60s_10x10ptsdet_2_0_9    -268    -209    -69   -1033    -1748    -2202    -5820
20230531_CVD_3158_60s_10x10ptsdet_2_1_0    -330    -280    -97   -1029    -1759    -2127    -7108
20230531_CVD_3158_60s_10x10ptsdet_2_1_1    -308    -256    -93    -994    -1639    -2148    -6638
20230531_CVD_3158_60s_10x10ptsdet_2_1_2    -305    -255   -102   -1057    -1782    -2179    -6327
20230531_CVD_3158_60s_10x10ptsdet_2_1_3    -297    -240    -87   -1017    -1624    -2133    -6166
20230531_CVD_3158_60s_10x10ptsdet_2_1_4    -293    -240    -92    -996    -1743    -2149    -6223
20230531_CVD_3158_60s_10x10ptsdet_2_1_5    -288    -238    -94   -1031    -1756    -2092    -6220
20230531_CVD_3158_60s_10x10ptsdet_2_1_6    -294    -234    -75   -1018    -1712    -2124    -6185
20230531_CVD_3158_60s_10x10ptsdet_2_1_7    -269    -215    -93   -1049    -1750    -2048    -6172
20230531_CVD_3158_60s_10x10ptsdet_2_1_8    -265    -209    -94   -1069    -1785    -2123    -6090
20230531_CVD_3158_60s_10x10ptsdet_2_1_9    -298    -232    -71   -1038    -1743    -2141    -6223
20230531_CVD_3158_60s_10x10ptsdet_2_2_0    -315    -269    -88   -1015    -1682    -2095    -7130
20230531_CVD_3158_60s_10x10ptsdet_2_2_1    -299    -242    -73    -982    -1631    -2094    -6671
20230531_CVD_3158_60s_10x10ptsdet_2_2_2    -303    -242    -67    -991    -1634    -2064    -6374
20230531_CVD_3158_60s_10x10ptsdet_2_2_3    -291    -240    -92    -978    -1619    -2060    -6326
20230531_CVD_3158_60s_10x10ptsdet_2_2_4    -296    -248    -64    -914    -1472    -2127    -6209
20230531_CVD_3158_60s_10x10ptsdet_2_2_5    -298    -241    -79   -1010    -1650    -2073    -6351
20230531_CVD_3158_60s_10x10ptsdet_2_2_6    -298    -238    -52    -999    -1649    -2002    -6383
20230531_CVD_3158_60s_10x10ptsdet_2_2_7    -301    -242   -101    -963    -1515    -2074    -6226
20230531_CVD_3158_60s_10x10ptsdet_2_2_8    -283    -229    -79   -1035    -1785    -2229    -6301
20230531_CVD_3158_60s_10x10ptsdet_2_2_9    -295    -238    -70    -996    -1553    -2036    -6245
20230531_CVD_3158_60s_10x10ptsdet_2_3_0    -330    -279    -93    -987    -1646    -2203    -7150
20230531_CVD_3158_60s_10x10ptsdet_2_3_1    -284    -225    -72    -981    -1649    -2215    -6620
20230531_CVD_3158_60s_10x10ptsdet_2_3_2    -281    -218    -91   -1065    -1739    -2001    -6341
20230531_CVD_3158_60s_10x10ptsdet_2_3_3    -299    -242    -94   -1044    -1794    -2193    -6300
20230531_CVD_3158_60s_10x10ptsdet_2_3_4    -297    -242    -82   -1018    -1662    -2151    -6224
20230531_CVD_3158_60s_10x10ptsdet_2_3_5    -309    -248    -82   -1082    -1811    -2133    -6313
20230531_CVD_3158_60s_10x10ptsdet_2_3_6    -308    -260    -77   -1035    -1679    -2015    -6085
20230531_CVD_3158_60s_10x10ptsdet_2_3_7    -295    -237    -85   -1018    -1719    -2115    -6114
20230531_CVD_3158_60s_10x10ptsdet_2_3_8    -289    -238   -100    -999    -1622    -2038    -6206
20230531_CVD_3158_60s_10x10ptsdet_2_3_9    -289    -225    -62    -991    -1692    -2130    -6291
20230531_CVD_3158_60s_10x10ptsdet_2_4_0    -318    -263   -105   -1018    -1635    -2066    -7028
20230531_CVD_3158_60s_10x10ptsdet_2_4_1    -291    -240    -76   -1044    -1740    -2086    -6636
20230531_CVD_3158_60s_10x10ptsdet_2_4_2    -304    -254    -92   -1051    -1742    -2167    -6316
20230531_CVD_3158_60s_10x10ptsdet_2_4_3    -294    -246   -109   -1042    -1774    -2182    -5882
20230531_CVD_3158_60s_10x10ptsdet_2_4_4    -293    -235    -61   -1028    -1709    -2069    -6268
20230531_CVD_3158_60s_10x10ptsdet_2_4_5    -294    -233   -102   -1015    -1673    -2098    -6338
20230531_CVD_3158_60s_10x10ptsdet_2_4_6    -313    -261    -81    -930    -1736    -2138    -6290
20230531_CVD_3158_60s_10x10ptsdet_2_4_7    -294    -243    -89   -1001    -1714    -2068    -6329
20230531_CVD_3158_60s_10x10ptsdet_2_4_8    -277    -224    -78    -969    -1617    -2030    -6287
20230531_CVD_3158_60s_10x10ptsdet_2_4_9    -304    -243    -98   -1017    -1725    -2191    -6203
20230531_CVD_3158_60s_10x10ptsdet_2_5_0    -305    -245    -72   -1013    -1688    -2128    -7061
20230531_CVD_3158_60s_10x10ptsdet_2_5_1    -291    -234    -76   -1005    -1658    -2090    -6613
20230531_CVD_3158_60s_10x10ptsdet_2_5_2    -292    -243    -92    -999    -1698    -2196    -6391
20230531_CVD_3158_60s_10x10ptsdet_2_5_3    -286    -225    -78   -1014    -1648    -2053    -6319
20230531_CVD_3158_60s_10x10ptsdet_2_5_4    -288    -227    -84    -999    -1692    -2041    -6214
20230531_CVD_3158_60s_10x10ptsdet_2_5_5    -305    -249    -59   -1006    -1625    -2039    -6206
20230531_CVD_3158_60s_10x10ptsdet_2_5_6    -299    -238    -89   -1014    -1746    -2074    -6213
20230531_CVD_3158_60s_10x10ptsdet_2_5_7    -275    -207    -73    -986    -1612    -2091    -6259
20230531_CVD_3158_60s_10x10ptsdet_2_5_8    -277    -221    -72   -1001    -1746    -2135    -6273
20230531_CVD_3158_60s_10x10ptsdet_2_5_9    -297    -239    -90   -1029    -1719    -2075    -6265
20230531_CVD_3158_60s_10x10ptsdet_2_6_0    -304    -241    -83    -985    -1624    -1981    -6939
20230531_CVD_3158_60s_10x10ptsdet_2_6_1    -308    -258    -85   -1006    -1633    -2085    -6597
20230531_CVD_3158_60s_10x10ptsdet_2_6_2    -280    -220    -88   -1014    -1733    -2117    -6206
20230531_CVD_3158_60s_10x10ptsdet_2_6_3    -301    -247    -99   -1028    -1764    -2095    -6382
20230531_CVD_3158_60s_10x10ptsdet_2_6_4    -306    -255    -79   -1027    -1811    -2164    -6300
20230531_CVD_3158_60s_10x10ptsdet_2_6_5    -301    -247    -78   -1017    -1749    -2207    -6056
20230531_CVD_3158_60s_10x10ptsdet_2_6_6    -317    -266    -94   -1025    -1733    -2120    -6322
20230531_CVD_3158_60s_10x10ptsdet_2_6_7    -300    -250    -85   -1019    -1689    -2119    -6237
20230531_CVD_3158_60s_10x10ptsdet_2_6_8    -285    -232    -76   -1050    -1779    -2140    -6176
20230531_CVD_3158_60s_10x10ptsdet_2_6_9    -291    -231    -85    -976    -1571    -2003    -6230
20230531_CVD_3158_60s_10x10ptsdet_2_7_0    -311    -248    -87   -1062    -1659    -2035    -6873
20230531_CVD_3158_60s_10x10ptsdet_2_7_1    -301    -250    -80   -1053    -1731    -2188    -6437
20230531_CVD_3158_60s_10x10ptsdet_2_7_2    -288    -234    -78   -1062    -1760    -2198    -6170
20230531_CVD_3158_60s_10x10ptsdet_2_7_3    -303    -255    -92    -975    -1697    -2104    -6167
20230531_CVD_3158_60s_10x10ptsdet_2_7_4    -253    -195    -87    -976    -1666    -2042    -6046
20230531_CVD_3158_60s_10x10ptsdet_2_7_5    -313    -263    -83   -1000    -1654    -2118    -6168
20230531_CVD_3158_60s_10x10ptsdet_2_7_6    -302    -245    -70    -967    -1672    -2148    -6201
20230531_CVD_3158_60s_10x10ptsdet_2_7_7    -294    -242    -91   -1060    -1774    -2220    -6048
20230531_CVD_3158_60s_10x10ptsdet_2_7_8    -278    -215    -88   -1018    -1714    -2145    -6122
20230531_CVD_3158_60s_10x10ptsdet_2_7_9    -299    -249    -80   -1024    -1762    -2144    -6127
20230531_CVD_3158_60s_10x10ptsdet_2_8_0    -278    -214    -71   -1063    -1758    -2011    -6070
20230531_CVD_3158_60s_10x10ptsdet_2_8_1    -274    -222    -76   -1051    -1809    -2213    -5888
20230531_CVD_3158_60s_10x10ptsdet_2_8_2    -281    -228    -52   -1003    -1730    -2114    -5627
20230531_CVD_3158_60s_10x10ptsdet_2_8_3    -269    -218    -98   -1003    -1772    -2214    -5758
20230531_CVD_3158_60s_10x10ptsdet_2_8_4    -268    -218    -72   -1002    -1781    -2223    -5610
20230531_CVD_3158_60s_10x10ptsdet_2_8_5    -260    -204    -84   -1019    -1750    -2181    -5571
20230531_CVD_3158_60s_10x10ptsdet_2_8_6    -265    -212    -73    -998    -1659    -2070    -5658
20230531_CVD_3158_60s_10x10ptsdet_2_8_7    -283    -231    -79    -964    -1537    -2047    -5673
