ROI backgr, sum

Spectrum                                     Si       P     Ar       Ni       Zn       Ga       Rh
20230613_CVD_3496_60s_10x10ptsdet_1_5_8    -235    -194    -77     -952    -1584    -2144    -5306
20230613_CVD_3496_60s_10x10ptsdet_1_5_9    -239    -197    -76    -1000    -1644    -2173    -5137
20230613_CVD_3496_60s_10x10ptsdet_1_6_0    -288    -247   -110    -1004    -1697    -2263    -6724
20230613_CVD_3496_60s_10x10ptsdet_1_6_1    -269    -225    -94     -953    -1658    -2256    -6131
20230613_CVD_3496_60s_10x10ptsdet_1_6_2    -263    -229    -83    -1007    -1662    -2159    -5589
20230613_CVD_3496_60s_10x10ptsdet_1_6_3    -261    -234   -104    -1013    -1713    -2110    -5498
20230613_CVD_3496_60s_10x10ptsdet_1_6_4    -241    -203    -67     -963    -1633    -2186    -5324
20230613_CVD_3496_60s_10x10ptsdet_1_6_5    -234    -192    -90    -1039    -1761    -2241    -5383
20230613_CVD_3496_60s_10x10ptsdet_1_6_6    -256    -224    -90    -1021    -1719    -2240    -5263
20230613_CVD_3496_60s_10x10ptsdet_1_6_7    -251    -221    -65    -1007    -1759    -2171    -5400
20230613_CVD_3496_60s_10x10ptsdet_1_6_8    -248    -205    -91    -1031    -1680    -2223    -5368
20230613_CVD_3496_60s_10x10ptsdet_1_6_9    -247    -195    -75    -1006    -1631    -2094    -5409
20230613_CVD_3496_60s_10x10ptsdet_1_7_0    -290    -249   -105    -1015    -1821    -2450    -6966
20230613_CVD_3496_60s_10x10ptsdet_1_7_1    -276    -237    -68     -992    -1707    -2142    -6160
20230613_CVD_3496_60s_10x10ptsdet_1_7_2    -266    -235    -99     -997    -1692    -2250    -5625
20230613_CVD_3496_60s_10x10ptsdet_1_7_3    -250    -202    -83     -974    -1692    -2195    -5322
20230613_CVD_3496_60s_10x10ptsdet_1_7_4    -236    -199    -97    -1011    -1647    -2092    -5246
20230613_CVD_3496_60s_10x10ptsdet_1_7_5    -263    -225    -93    -1044    -1746    -2174    -5437
20230613_CVD_3496_60s_10x10ptsdet_1_7_6    -253    -207    -86    -1042    -1793    -2284    -5371
20230613_CVD_3496_60s_10x10ptsdet_1_7_7    -242    -199    -73    -1024    -1725    -2161    -5262
20230613_CVD_3496_60s_10x10ptsdet_1_7_8    -259    -223   -108    -1041    -1696    -2146    -5316
20230613_CVD_3496_60s_10x10ptsdet_1_7_9    -250    -214    -70    -1062    -1791    -2255    -5366
20230613_CVD_3496_60s_10x10ptsdet_1_8_0    -270    -237   -121    -1022    -1771    -2504    -7094
20230613_CVD_3496_60s_10x10ptsdet_1_8_1    -287    -250    -75     -974    -1673    -2228    -6118
20230613_CVD_3496_60s_10x10ptsdet_1_8_2    -260    -213    -78    -1008    -1623    -2148    -5569
20230613_CVD_3496_60s_10x10ptsdet_1_8_3    -238    -190    -97    -1051    -1791    -2294    -5384
20230613_CVD_3496_60s_10x10ptsdet_1_8_4    -251    -213    -87     -988    -1675    -2116    -5316
20230613_CVD_3496_60s_10x10ptsdet_1_8_5    -241    -199   -101    -1046    -1722    -2252    -5468
