ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga       Rh
20230626_CVD_2808_60s_20x20ptsdet_1_11_8     -266    -212    -70    -964    -1646    -1931    -5726
20230626_CVD_2808_60s_20x20ptsdet_1_11_9     -270    -217    -74    -935    -1571    -2048    -5552
20230626_CVD_2808_60s_20x20ptsdet_1_12_0     -289    -238    -71    -967    -1609    -2065    -5683
20230626_CVD_2808_60s_20x20ptsdet_1_12_1     -266    -220    -40    -967    -1571    -2046    -5597
20230626_CVD_2808_60s_20x20ptsdet_1_12_10    -251    -192    -74    -980    -1626    -2051    -5696
20230626_CVD_2808_60s_20x20ptsdet_1_12_11    -263    -214    -59   -1005    -1718    -2117    -5491
20230626_CVD_2808_60s_20x20ptsdet_1_12_12    -264    -204    -73    -998    -1647    -2041    -5614
20230626_CVD_2808_60s_20x20ptsdet_1_12_13    -260    -206    -83   -1003    -1616    -2090    -5536
20230626_CVD_2808_60s_20x20ptsdet_1_12_14    -274    -230    -81    -988    -1693    -2029    -5635
20230626_CVD_2808_60s_20x20ptsdet_1_12_15    -267    -203    -58    -993    -1694    -2123    -5700
20230626_CVD_2808_60s_20x20ptsdet_1_12_16    -265    -212    -82   -1036    -1742    -2215    -5708
20230626_CVD_2808_60s_20x20ptsdet_1_12_17    -270    -220    -74   -1011    -1711    -2212    -5626
20230626_CVD_2808_60s_20x20ptsdet_1_12_18    -280    -237    -76    -996    -1691    -2174    -5642
20230626_CVD_2808_60s_20x20ptsdet_1_12_19    -273    -234    -90    -935    -1656    -2069    -5644
20230626_CVD_2808_60s_20x20ptsdet_1_12_2     -259    -212    -96    -943    -1599    -2049    -5591
20230626_CVD_2808_60s_20x20ptsdet_1_12_3     -270    -217    -64    -927    -1688    -2133    -5594
20230626_CVD_2808_60s_20x20ptsdet_1_12_4     -268    -218    -74    -985    -1552    -2080    -5648
20230626_CVD_2808_60s_20x20ptsdet_1_12_5     -279    -225    -75   -1022    -1630    -1990    -5598
20230626_CVD_2808_60s_20x20ptsdet_1_12_6     -272    -219    -78    -976    -1697    -2137    -5602
20230626_CVD_2808_60s_20x20ptsdet_1_12_7     -264    -223    -96    -991    -1520    -1977    -5671
20230626_CVD_2808_60s_20x20ptsdet_1_12_8     -259    -205    -81   -1019    -1661    -2158    -5586
20230626_CVD_2808_60s_20x20ptsdet_1_12_9     -271    -211    -58   -1009    -1634    -2097    -5642
20230626_CVD_2808_60s_20x20ptsdet_1_13_0     -281    -231    -79    -987    -1602    -2044    -5790
20230626_CVD_2808_60s_20x20ptsdet_1_13_1     -284    -241    -92    -999    -1627    -1951    -5657
20230626_CVD_2808_60s_20x20ptsdet_1_13_10    -272    -213    -72    -981    -1650    -2103    -5685
20230626_CVD_2808_60s_20x20ptsdet_1_13_11    -260    -204    -59   -1002    -1675    -2153    -5572
20230626_CVD_2808_60s_20x20ptsdet_1_13_12    -265    -209    -58    -983    -1673    -2063    -5545
20230626_CVD_2808_60s_20x20ptsdet_1_13_13    -280    -220    -93   -1011    -1720    -2138    -5615
20230626_CVD_2808_60s_20x20ptsdet_1_13_14    -265    -208    -78    -917    -1624    -2069    -5592
20230626_CVD_2808_60s_20x20ptsdet_1_13_15    -266    -214    -77   -1027    -1696    -2115    -5774
20230626_CVD_2808_60s_20x20ptsdet_1_13_16    -276    -217    -61   -1035    -1687    -2152    -5596
20230626_CVD_2808_60s_20x20ptsdet_1_13_17    -288    -246    -89    -972    -1724    -2190    -5656
20230626_CVD_2808_60s_20x20ptsdet_1_13_18    -276    -232    -81   -1009    -1692    -2066    -5700
20230626_CVD_2808_60s_20x20ptsdet_1_13_19    -261    -211    -81   -1003    -1671    -2130    -5685
20230626_CVD_2808_60s_20x20ptsdet_1_13_2     -266    -211    -72    -993    -1729    -2192    -5659
20230626_CVD_2808_60s_20x20ptsdet_1_13_3     -268    -207    -86   -1051    -1795    -2169    -5596
20230626_CVD_2808_60s_20x20ptsdet_1_13_4     -269    -226    -86    -985    -1590    -2045    -5607
20230626_CVD_2808_60s_20x20ptsdet_1_13_5     -275    -224    -97    -947    -1627    -2041    -5612
20230626_CVD_2808_60s_20x20ptsdet_1_13_6     -260    -215    -83    -934    -1584    -2043    -5713
20230626_CVD_2808_60s_20x20ptsdet_1_13_7     -271    -213    -88   -1042    -1679    -2055    -5644
20230626_CVD_2808_60s_20x20ptsdet_1_13_8     -282    -239    -76    -990    -1643    -1989    -5727
20230626_CVD_2808_60s_20x20ptsdet_1_13_9     -268    -219    -84    -982    -1619    -2041    -5690
20230626_CVD_2808_60s_20x20ptsdet_1_14_0     -281    -229    -72    -981    -1729    -2138    -5575
20230626_CVD_2808_60s_20x20ptsdet_1_14_1     -265    -209    -82   -1030    -1765    -2217    -5614
20230626_CVD_2808_60s_20x20ptsdet_1_14_10    -262    -203    -76   -1014    -1741    -2175    -5528
20230626_CVD_2808_60s_20x20ptsdet_1_14_11    -261    -208    -68    -981    -1712    -2133    -5635
20230626_CVD_2808_60s_20x20ptsdet_1_14_12    -261    -208    -72    -962    -1680    -2129    -5636
20230626_CVD_2808_60s_20x20ptsdet_1_14_13    -279    -232    -69   -1024    -1710    -2114    -5717
20230626_CVD_2808_60s_20x20ptsdet_1_14_14    -259    -207    -75    -964    -1641    -2045    -5671
20230626_CVD_2808_60s_20x20ptsdet_1_14_15    -271    -232    -79    -943    -1541    -2004    -5631
20230626_CVD_2808_60s_20x20ptsdet_1_14_16    -256    -201    -60    -982    -1688    -2176    -5730
20230626_CVD_2808_60s_20x20ptsdet_1_14_17    -265    -211    -72   -1010    -1702    -2014    -5691
20230626_CVD_2808_60s_20x20ptsdet_1_14_18    -271    -225    -98    -987    -1634    -2054    -5657
20230626_CVD_2808_60s_20x20ptsdet_1_14_19    -269    -209    -97    -979    -1734    -2142    -5696
20230626_CVD_2808_60s_20x20ptsdet_1_14_2     -282    -231    -86   -1033    -1691    -2051    -5662
20230626_CVD_2808_60s_20x20ptsdet_1_14_3     -281    -230    -78   -1004    -1712    -2098    -5734
20230626_CVD_2808_60s_20x20ptsdet_1_14_4     -288    -238    -83    -985    -1628    -2110    -5689
20230626_CVD_2808_60s_20x20ptsdet_1_14_5     -278    -231    -77    -996    -1674    -2047    -5649
20230626_CVD_2808_60s_20x20ptsdet_1_14_6     -250    -182    -62   -1020    -1804    -2189    -5727
20230626_CVD_2808_60s_20x20ptsdet_1_14_7     -264    -209    -72    -946    -1649    -2082    -5677
20230626_CVD_2808_60s_20x20ptsdet_1_14_8     -265    -211    -85   -1023    -1716    -2068    -5551
20230626_CVD_2808_60s_20x20ptsdet_1_14_9     -293    -250    -74    -925    -1597    -2012    -5489
20230626_CVD_2808_60s_20x20ptsdet_1_15_0     -255    -193    -48   -1030    -1779    -2196    -5650
20230626_CVD_2808_60s_20x20ptsdet_1_15_1     -264    -222    -94    -962    -1764    -2195    -5621
20230626_CVD_2808_60s_20x20ptsdet_1_15_10    -263    -206    -92    -989    -1601    -2063    -5604
20230626_CVD_2808_60s_20x20ptsdet_1_15_11    -288    -234    -88    -982    -1692    -2178    -5452
20230626_CVD_2808_60s_20x20ptsdet_1_15_12    -263    -202    -58   -1010    -1702    -2163    -5696
20230626_CVD_2808_60s_20x20ptsdet_1_15_13    -285    -227   -100    -978    -1654    -2027    -5694
20230626_CVD_2808_60s_20x20ptsdet_1_15_14    -279    -230    -84    -959    -1645    -2163    -5626
20230626_CVD_2808_60s_20x20ptsdet_1_15_15    -258    -201    -85    -994    -1604    -2087    -5741
20230626_CVD_2808_60s_20x20ptsdet_1_15_16    -270    -215    -88    -969    -1616    -1995    -5726
20230626_CVD_2808_60s_20x20ptsdet_1_15_17    -262    -211    -73    -970    -1649    -2168    -5726
20230626_CVD_2808_60s_20x20ptsdet_1_15_18    -272    -224    -88   -1054    -1779    -2163    -5765
20230626_CVD_2808_60s_20x20ptsdet_1_15_19    -276    -223    -75    -996    -1683    -2156    -5668
20230626_CVD_2808_60s_20x20ptsdet_1_15_2     -274    -228    -77    -929    -1690    -2142    -5592
20230626_CVD_2808_60s_20x20ptsdet_1_15_3     -298    -253    -92   -1002    -1700    -2072    -5647
20230626_CVD_2808_60s_20x20ptsdet_1_15_4     -256    -190    -58    -995    -1683    -2122    -5673
20230626_CVD_2808_60s_20x20ptsdet_1_15_5     -276    -223    -77    -973    -1644    -2073    -5710
20230626_CVD_2808_60s_20x20ptsdet_1_15_6     -254    -200    -86    -965    -1581    -2062    -5753
20230626_CVD_2808_60s_20x20ptsdet_1_15_7     -291    -238    -78    -966    -1710    -2107    -5674
20230626_CVD_2808_60s_20x20ptsdet_1_15_8     -288    -229    -73    -964    -1570    -2142    -5684
20230626_CVD_2808_60s_20x20ptsdet_1_15_9     -254    -189    -62    -973    -1656    -2095    -5706
20230626_CVD_2808_60s_20x20ptsdet_1_16_0     -273    -214    -63    -962    -1674    -2067    -5668
20230626_CVD_2808_60s_20x20ptsdet_1_16_1     -243    -191    -59   -1010    -1719    -2148    -5619
20230626_CVD_2808_60s_20x20ptsdet_1_16_10    -275    -233    -95    -948    -1549    -1812    -5768
20230626_CVD_2808_60s_20x20ptsdet_1_16_11    -268    -225    -61    -981    -1667    -2199    -5666
20230626_CVD_2808_60s_20x20ptsdet_1_16_12    -262    -195    -62    -926    -1518    -2078    -5638
20230626_CVD_2808_60s_20x20ptsdet_1_16_13    -279    -223    -90    -972    -1711    -2088    -5821
20230626_CVD_2808_60s_20x20ptsdet_1_16_14    -235    -167    -68    -996    -1607    -2098    -5480
20230626_CVD_2808_60s_20x20ptsdet_1_16_15    -265    -203    -76    -942    -1613    -2082    -5614
20230626_CVD_2808_60s_20x20ptsdet_1_16_16    -268    -217    -64    -993    -1720    -2225    -5729
20230626_CVD_2808_60s_20x20ptsdet_1_16_17    -261    -193    -76    -985    -1641    -2123    -5579
20230626_CVD_2808_60s_20x20ptsdet_1_16_18    -268    -209    -82   -1015    -1755    -2187    -5646
20230626_CVD_2808_60s_20x20ptsdet_1_16_19    -269    -221    -91    -992    -1695    -2149    -5708
20230626_CVD_2808_60s_20x20ptsdet_1_16_2     -262    -203    -80   -1019    -1721    -2133    -5452
20230626_CVD_2808_60s_20x20ptsdet_1_16_3     -266    -210    -75    -996    -1634    -2017    -5682
20230626_CVD_2808_60s_20x20ptsdet_1_16_4     -281    -223    -96    -984    -1665    -2096    -5756
20230626_CVD_2808_60s_20x20ptsdet_1_16_5     -285    -220    -84   -1000    -1683    -2035    -5630
20230626_CVD_2808_60s_20x20ptsdet_1_16_6     -287    -234    -89    -966    -1669    -2121    -5560
20230626_CVD_2808_60s_20x20ptsdet_1_16_7     -256    -198    -89    -964    -1499    -1983    -5682
20230626_CVD_2808_60s_20x20ptsdet_1_16_8     -269    -214    -77    -966    -1672    -2118    -5792
20230626_CVD_2808_60s_20x20ptsdet_1_16_9     -278    -225    -68   -1017    -1723    -2083    -5663
20230626_CVD_2808_60s_20x20ptsdet_1_17_0     -261    -208    -87    -952    -1479    -1991    -5733
20230626_CVD_2808_60s_20x20ptsdet_1_17_1     -258    -209    -84    -970    -1666    -2093    -5634
20230626_CVD_2808_60s_20x20ptsdet_1_17_10    -283    -232    -76    -979    -1616    -2003    -5646
20230626_CVD_2808_60s_20x20ptsdet_1_17_11    -281    -223    -78    -999    -1633    -2133    -5649
20230626_CVD_2808_60s_20x20ptsdet_1_17_12    -271    -221    -86    -960    -1678    -2131    -5716
20230626_CVD_2808_60s_20x20ptsdet_1_17_13    -275    -219    -92    -958    -1651    -2056    -5738
20230626_CVD_2808_60s_20x20ptsdet_1_17_14    -274    -218    -77    -941    -1561    -1918    -5780
20230626_CVD_2808_60s_20x20ptsdet_1_17_15    -257    -203    -67    -984    -1735    -2120    -5639
20230626_CVD_2808_60s_20x20ptsdet_1_17_16    -282    -228    -76    -951    -1567    -1984    -5705
20230626_CVD_2808_60s_20x20ptsdet_1_17_17    -268    -211    -70    -871    -1429    -1949    -5783
20230626_CVD_2808_60s_20x20ptsdet_1_17_18    -263    -221    -64   -1000    -1778    -2257    -5703
20230626_CVD_2808_60s_20x20ptsdet_1_17_19    -275    -223    -85    -967    -1671    -2213    -5713
20230626_CVD_2808_60s_20x20ptsdet_1_17_2     -252    -186    -57    -951    -1520    -1969    -5711
20230626_CVD_2808_60s_20x20ptsdet_1_17_3     -274    -221    -78   -1025    -1719    -2166    -5717
20230626_CVD_2808_60s_20x20ptsdet_1_17_4     -262    -202    -86   -1037    -1716    -2165    -5593
20230626_CVD_2808_60s_20x20ptsdet_1_17_5     -269    -217    -59    -993    -1722    -2226    -5721
20230626_CVD_2808_60s_20x20ptsdet_1_17_6     -263    -202    -72   -1005    -1718    -2102    -5658
20230626_CVD_2808_60s_20x20ptsdet_1_17_7     -268    -227    -84    -983    -1678    -2076    -5735
20230626_CVD_2808_60s_20x20ptsdet_1_17_8     -278    -231    -76   -1012    -1762    -2225    -5802
20230626_CVD_2808_60s_20x20ptsdet_1_17_9     -272    -212    -64    -994    -1613    -2094    -5770
20230626_CVD_2808_60s_20x20ptsdet_1_18_0     -268    -211    -73   -1027    -1747    -2095    -5649
20230626_CVD_2808_60s_20x20ptsdet_1_18_1     -289    -232    -86   -1002    -1629    -2110    -5772
20230626_CVD_2808_60s_20x20ptsdet_1_18_10    -288    -238    -86    -972    -1699    -2161    -5737
20230626_CVD_2808_60s_20x20ptsdet_1_18_11    -282    -218    -86   -1006    -1656    -2118    -5676
20230626_CVD_2808_60s_20x20ptsdet_1_18_12    -266    -214    -79   -1043    -1754    -2173    -5724
20230626_CVD_2808_60s_20x20ptsdet_1_18_13    -266    -204    -79    -998    -1707    -2118    -5627
20230626_CVD_2808_60s_20x20ptsdet_1_18_14    -253    -196    -69    -951    -1630    -2110    -5677
