
VASEmethod[EllipsometerType=4, CompleteEASE=5.08s-lr_limitTest, AcqTime=2.008, FixedPol=45.000, ZoneAve=1, OffsetMode=6, Offset1=0.2978732, Offset2=-0.02807905, Offset3=0.007438877, Offset4=-0.002038498, WinRet1=-0.1988116, WinDisp1=-0.01703955, WinDisp2=0.0006480574, RotDisp1=0.007137, RotDisp2=-0.0002976629, WinRet2=-0.1116321, WinDisp1_2=0.01289982, WinDisp2_2=-0.000194414, RotDisp1_2=0.01917104, RotDisp2_2=-0.001276081, Enabled=false, Acq. Parameters=DEFAULT.parms,WinCorrected=1]
Angstroms
E	2115.768799	50.000000	38.678970	145.149612	0.104036	0.243200
E	2131.645752	50.000000	38.530514	145.420029	0.088658	0.204851
E	2147.523193	50.000000	38.866119	146.385071	0.078317	0.176405
E	2163.401367	50.000000	38.925632	146.617462	0.073473	0.161592
E	2179.280518	50.000000	39.175125	147.557434	0.060532	0.128757
E	2195.160156	50.000000	39.340820	147.794785	0.058676	0.120518
E	2211.040527	50.000000	39.473541	148.523239	0.050514	0.100091
E	2226.921631	50.000000	39.742619	149.376297	0.047338	0.090677
E	2242.803467	50.000000	39.852642	149.984497	0.045379	0.083928
E	2258.685791	50.000000	39.922947	150.811401	0.041853	0.074766
E	2274.568848	50.000000	40.019470	151.777542	0.040386	0.069729
E	2290.452637	50.000000	39.973846	152.767929	0.040191	0.067131
E	2306.337158	50.000000	40.016907	153.698624	0.038022	0.061521
E	2322.222412	50.000000	39.956047	154.674301	0.038336	0.060100
E	2338.108154	50.000000	39.724701	155.818451	0.038951	0.059252
E	2353.994385	50.000000	39.597488	156.585022	0.037745	0.055890
E	2369.881592	50.000000	39.363358	157.306595	0.038321	0.055261
E	2385.769287	50.000000	39.190739	158.066940	0.037286	0.052445
E	2401.657471	50.000000	38.974339	158.765076	0.039253	0.053894
E	2417.546387	50.000000	38.670433	159.177902	0.038948	0.052484
E	2433.436035	50.000000	38.487946	159.729187	0.038442	0.050745
E	2449.326172	50.000000	38.307785	160.146805	0.038025	0.049336
E	2465.217041	50.000000	37.995361	160.576111	0.038528	0.049241
E	2481.108398	50.000000	37.867481	160.882751	0.037218	0.046871
E	2497.000244	50.000000	37.638405	161.171967	0.037437	0.046596
E	2512.892822	50.000000	37.374477	161.445297	0.037953	0.046769
E	2528.786133	50.000000	37.305737	161.721848	0.033940	0.041374
E	2544.679688	50.000000	37.226036	162.058197	0.035459	0.042785
E	2560.573975	50.000000	37.051598	162.326508	0.034851	0.041726
E	2576.468750	50.000000	36.942509	162.777405	0.033451	0.039695
E	2592.364258	50.000000	36.845093	163.099396	0.034192	0.040255
E	2608.260254	50.000000	36.572681	163.420334	0.033389	0.039183
E	2624.156738	50.000000	36.408466	163.654221	0.032963	0.038552
E	2640.053711	50.000000	36.234844	163.934357	0.032821	0.038275
E	2655.951416	50.000000	35.946213	164.152893	0.033402	0.038953
E	2671.849609	50.000000	35.794434	164.347092	0.030619	0.035720
E	2687.748047	50.000000	35.602062	164.478546	0.031966	0.037355
E	2703.647217	50.000000	35.345562	164.420914	0.031203	0.036696
E	2719.546875	50.000000	35.198215	164.436676	0.030955	0.036555
E	2735.447266	50.000000	35.052284	164.406570	0.029403	0.034925
E	2751.347900	50.000000	35.005787	164.422729	0.029206	0.034807
E	2767.249023	50.000000	34.805370	164.417282	0.029388	0.035287
E	2783.150635	50.000000	34.688416	164.369629	0.029169	0.035259
E	2799.052734	50.000000	34.641865	164.269424	0.027836	0.033890
E	2814.955566	50.000000	34.523758	164.159256	0.027052	0.033229
E	2830.858643	50.000000	34.541573	164.067764	0.026675	0.032962
E	2846.762207	50.000000	34.498734	164.049637	0.026956	0.033561
E	2862.666016	50.000000	34.410053	163.950394	0.026388	0.033125
E	2878.570557	50.000000	34.422886	163.915390	0.025526	0.032257
E	2894.475586	50.000000	34.456688	163.817612	0.025191	0.032104
E	2910.380859	50.000000	34.299461	163.783905	0.024444	0.031434
E	2926.286621	50.000000	34.318039	163.696609	0.023629	0.030662
E	2942.192871	50.000000	34.378307	163.740601	0.025211	0.032935
E	2958.099609	50.000000	34.368816	163.732452	0.024067	0.031660
E	2974.006592	50.000000	34.378891	163.762802	0.024219	0.032163
E	2989.914063	50.000000	34.411243	163.700470	0.024244	0.032446
E	3005.822021	50.000000	34.416260	163.730286	0.023689	0.031919
E	3021.730225	50.000000	34.463013	163.720261	0.024242	0.033003
E	3037.639160	50.000000	34.428833	163.755951	0.023782	0.032617
E	3053.548096	50.000000	34.583767	163.777954	0.022972	0.031701
E	3069.457520	50.000000	34.634365	163.751099	0.022894	0.031949
E	3085.367432	50.000000	34.654682	163.900620	0.022903	0.032116
E	3101.277588	50.000000	34.702404	163.914734	0.023070	0.032572
E	3117.188232	50.000000	34.815601	163.929520	0.021776	0.031076
E	3133.099121	50.000000	34.853828	164.103195	0.020355	0.029210
E	3149.010498	50.000000	34.978748	164.087646	0.020435	0.029448
E	3164.922119	50.000000	35.073868	164.175461	0.020708	0.030154
E	3180.834229	50.000000	35.162945	164.319153	0.019615	0.028759
E	3196.746582	50.000000	35.264004	164.431534	0.020016	0.029427
E	3212.659180	50.000000	35.433563	164.518066	0.020749	0.030718
E	3228.572021	50.000000	35.547909	164.777710	0.021201	0.031694
E	3244.485352	50.000000	35.699890	165.159332	0.019793	0.029668
E	3260.399170	50.000000	35.842121	165.460815	0.019881	0.029862
E	3276.312988	50.000000	35.985889	165.825745	0.020503	0.031055
E	3292.227295	50.000000	36.159943	166.319107	0.019696	0.030020
E	3308.141846	50.000000	36.240974	166.786499	0.019999	0.030512
E	3324.056641	50.000000	36.367447	167.403122	0.018536	0.028352
E	3339.971680	50.000000	36.431316	168.013947	0.018889	0.029170
