ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230613_CVD_2808_60s_10x10ptsdet_1_5_9    -258    -205    -76    -917    -1384    -1950    -5331
20230613_CVD_2808_60s_10x10ptsdet_1_6_0    -294    -240    -73   -1025    -1630    -2046    -6449
20230613_CVD_2808_60s_10x10ptsdet_1_6_1    -272    -222    -81    -944    -1562    -1903    -5844
20230613_CVD_2808_60s_10x10ptsdet_1_6_2    -272    -213    -79    -941    -1579    -2087    -5555
20230613_CVD_2808_60s_10x10ptsdet_1_6_3    -252    -198    -76   -1003    -1705    -2065    -5422
20230613_CVD_2808_60s_10x10ptsdet_1_6_4    -255    -213    -86    -977    -1677    -2081    -5384
20230613_CVD_2808_60s_10x10ptsdet_1_6_5    -268    -215    -77    -972    -1589    -1925    -5434
20230613_CVD_2808_60s_10x10ptsdet_1_6_6    -264    -223    -86    -934    -1527    -1982    -5402
20230613_CVD_2808_60s_10x10ptsdet_1_6_7    -255    -209    -66    -973    -1600    -1971    -5284
20230613_CVD_2808_60s_10x10ptsdet_1_6_8    -256    -210    -83    -976    -1587    -1902    -5352
20230613_CVD_2808_60s_10x10ptsdet_1_6_9    -268    -223    -72    -945    -1614    -1883    -5226
20230613_CVD_2808_60s_10x10ptsdet_1_7_0    -281    -224    -78   -1020    -1677    -2023    -6508
20230613_CVD_2808_60s_10x10ptsdet_1_7_1    -253    -192    -67    -976    -1682    -2033    -5789
20230613_CVD_2808_60s_10x10ptsdet_1_7_2    -257    -203    -80    -961    -1681    -2030    -5554
20230613_CVD_2808_60s_10x10ptsdet_1_7_3    -253    -208    -51    -931    -1616    -2024    -5452
20230613_CVD_2808_60s_10x10ptsdet_1_7_4    -259    -210    -60    -978    -1570    -1954    -5458
20230613_CVD_2808_60s_10x10ptsdet_1_7_5    -248    -191    -72    -943    -1511    -1925    -5352
20230613_CVD_2808_60s_10x10ptsdet_1_7_6    -243    -189    -54    -971    -1624    -1950    -4985
20230613_CVD_2808_60s_10x10ptsdet_1_7_7    -242    -180    -58    -931    -1575    -1935    -5138
20230613_CVD_2808_60s_10x10ptsdet_1_7_8    -255    -207    -77    -959    -1654    -1969    -5335
20230613_CVD_2808_60s_10x10ptsdet_1_7_9    -253    -208    -75    -938    -1496    -1956    -5439
20230613_CVD_2808_60s_10x10ptsdet_1_8_0    -278    -231    -86    -971    -1582    -2046    -6300
20230613_CVD_2808_60s_10x10ptsdet_1_8_1    -263    -196    -85    -999    -1718    -2130    -5678
20230613_CVD_2808_60s_10x10ptsdet_1_8_2    -273    -231    -96    -974    -1645    -2033    -5391
20230613_CVD_2808_60s_10x10ptsdet_1_8_3    -256    -206    -78    -927    -1593    -2024    -5473
