Net counts

Spectrum                                      Si    P    Ar   Ni      Zn    Ga   Rh
20230621_CVD_2808_60s_20x20ptsdet_1_17_3  352576 7142    56  811       0 24134 8380
20230621_CVD_2808_60s_20x20ptsdet_1_17_4  354349 7036    88  846       0 24160 7966
20230621_CVD_2808_60s_20x20ptsdet_1_17_5  352458 7067    51  769       0 24213 7992
20230621_CVD_2808_60s_20x20ptsdet_1_17_6  352271 7022    38  714       0 24063 8145
20230621_CVD_2808_60s_20x20ptsdet_1_17_7  352898 7008    80  668       0 24025 7710
20230621_CVD_2808_60s_20x20ptsdet_1_17_8  353537 7211    66  874       0 23810 8140
20230621_CVD_2808_60s_20x20ptsdet_1_17_9  352850 7002    50  864       0 23999 7881
20230621_CVD_2808_60s_20x20ptsdet_1_18_0  350839 6936    61  871       0 24309 8328
20230621_CVD_2808_60s_20x20ptsdet_1_18_1  349994 7025   123  721       0 24121 7787
20230621_CVD_2808_60s_20x20ptsdet_1_18_10 350745 7017   127  799       0 24282 7904
20230621_CVD_2808_60s_20x20ptsdet_1_18_11 351515 7033    69  774       0 24114 7824
20230621_CVD_2808_60s_20x20ptsdet_1_18_12 349180 6908    57  769       0 23908 7764
20230621_CVD_2808_60s_20x20ptsdet_1_18_13 349996 6999    57  828       0 24334 7790
20230621_CVD_2808_60s_20x20ptsdet_1_18_14 351311 6980    37  791       0 24200 7596
20230621_CVD_2808_60s_20x20ptsdet_1_18_15 349524 6976    66  859       0 24259 8167
20230621_CVD_2808_60s_20x20ptsdet_1_18_16 350869 6983    64  782       0 23718 7999
20230621_CVD_2808_60s_20x20ptsdet_1_18_17 351333 6987   122  638       0 23974 8114
20230621_CVD_2808_60s_20x20ptsdet_1_18_18 352473 7142   127  803      75 24077 7997
20230621_CVD_2808_60s_20x20ptsdet_1_18_19 353752 6964    86  709       0 24080 7589
20230621_CVD_2808_60s_20x20ptsdet_1_18_2  350294 6867    37  810       0 23795 7992
20230621_CVD_2808_60s_20x20ptsdet_1_18_3  350226 7011    55  831       0 23629 8001
20230621_CVD_2808_60s_20x20ptsdet_1_18_4  350495 7030    98  803       0 24055 7856
20230621_CVD_2808_60s_20x20ptsdet_1_18_5  350160 6822   117  728       0 24136 7836
20230621_CVD_2808_60s_20x20ptsdet_1_18_6  351816 7034    71  688       0 24123 7505
20230621_CVD_2808_60s_20x20ptsdet_1_18_7  349615 6845    83  685       0 23665 7542
20230621_CVD_2808_60s_20x20ptsdet_1_18_8  349579 6928    30  777       0 24067 8042
20230621_CVD_2808_60s_20x20ptsdet_1_18_9  350545 7039    63  668       0 24280 7770
20230621_CVD_2808_60s_20x20ptsdet_1_19_0  352518 6973    92  928       0 23807 7792
20230621_CVD_2808_60s_20x20ptsdet_1_19_1  353989 7039    71  655       0 24023 7899
20230621_CVD_2808_60s_20x20ptsdet_1_19_10 354403 7128    87  835       0 24352 7799
20230621_CVD_2808_60s_20x20ptsdet_1_19_11 353249 7099    57  891       0 24005 8069
