"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
10;1;889.969;766.726;649.145;417.14;147.432;134.286;6.89975;10.6871;925.098;562.919;565.513;17.3239;39.034;74.3576;89.024;71.2503;49.7051;41.1778;42.6148;48.9812;53.9759;65.5142;53.3152;140.178;163.289;29.0425;25.1217;22.6832;2.70368
11;0;349764;14677.6;7440.36;527.566;1087.75;455.013;22482.5;2986.77;17.3185;235.894;696.732;96.3089;189.263;373.535;666.032;265.899;90.8514;31.7057;45.4973;43.1703;158.878;81.7161;36.713;78.3448;78.6308;22.0986;21.8706;24.316;2.65898
11;1;857.627;752.242;646.031;429.915;136.746;86.2416;2.73557;14.4596;841.842;554.92;574.007;21.0523;52.2048;94.4335;89.2054;72.2996;52.5792;40.8575;41.3411;46.8521;53.8367;65.5248;50.3339;159.796;182.348;25.1319;23.3786;22.1475;2.69879
12;0;346622;15025.5;7304.07;532.576;1085.4;431.973;22453.1;2924.72;14.6793;425.492;537.738;90.1038;161.672;333.409;661.644;265.868;90.2081;31.7071;45.6202;43.503;159.218;80.9578;37.4522;79.6697;78.3916;22.4298;21.302;23.6279;2.55261
12;1;864.349;747.525;638.686;420.741;117.93;86.4363;1.68979;8.23779;901.57;562.728;575.676;32.443;30.8875;72.4442;89.6676;73.5058;51.0316;43.6257;41.0613;47.5708;54.6721;65.0503;52.9684;146.516;170.16;29.0899;24.7046;21.8422;2.74647
13;0;348550;14224.6;7311.24;487.578;1175.17;480.632;22275.4;3026.35;112.086;393.592;560.129;136.436;163.989;336.335;648.964;264.046;90.1103;31.0364;46.8879;44.3862;158.25;81.6889;32.4375;78.8911;78.4101;23.4282;21.9146;23.4621;2.56648
13;1;832.341;732.133;631.876;423.778;135.416;136.421;39.2979;15.1574;798.305;519.506;537.984;25.3414;47.7532;85.7097;91.9822;72.4885;53.7589;43.0076;42.1752;49.1581;53.961;64.4876;51.6989;134.118;161.143;27.4324;24.6022;22.5791;2.64746
14;0;347312;14751;7411.05;564.786;1123.54;459.453;22551.5;3069.48;91.6406;404.104;472.618;141.474;155.833;356.186;665.057;266.66;90.5809;31.8227;45.8385;43.0903;158.721;82.0449;37.7675;79.7063;77.6348;24.0643;21.8269;23.7893;2.6153
14;1;872.11;753.667;629.94;386.986;112.611;68.9332;2.01915;5.36396;864.298;544.872;556.594;39.4675;42.1911;70.1546;93.4916;75.0459;51.2805;40.714;41.7683;47.0841;54.0874;65.36;52.5919;158.973;178.486;28.379;24.4969;21.8693;2.70601
15;0;347016;14464.5;7407.58;528.44;1206.73;551.461;22495.2;3077.64;12.0624;506.734;452.334;48.8546;202.084;365.684;671.286;261.393;90.5231;31.3651;46.5537;43.3728;158.78;81.8162;36.793;80.7313;78.3759;21.0486;21.6015;23.8701;2.71888
