ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga       Rh
20230621_CVD_2808_60s_20x20ptsdet_1_10_16    -264    -211    -82    -956    -1649    -2130    -5810
20230621_CVD_2808_60s_20x20ptsdet_1_10_17    -289    -238   -101    -951    -1576    -2065    -5847
20230621_CVD_2808_60s_20x20ptsdet_1_10_18    -284    -240    -90    -974    -1650    -2094    -5736
20230621_CVD_2808_60s_20x20ptsdet_1_10_19    -271    -214    -67    -939    -1562    -2016    -5845
20230621_CVD_2808_60s_20x20ptsdet_1_10_2     -263    -204    -74    -970    -1629    -2032    -5961
20230621_CVD_2808_60s_20x20ptsdet_1_10_3     -254    -192    -69    -980    -1586    -2067    -5827
20230621_CVD_2808_60s_20x20ptsdet_1_10_4     -270    -223    -83    -992    -1726    -2104    -5866
20230621_CVD_2808_60s_20x20ptsdet_1_10_5     -252    -180    -67   -1023    -1674    -2105    -5909
20230621_CVD_2808_60s_20x20ptsdet_1_10_6     -248    -196    -67    -949    -1643    -2130    -5925
20230621_CVD_2808_60s_20x20ptsdet_1_10_7     -272    -218    -95    -976    -1584    -1962    -5944
20230621_CVD_2808_60s_20x20ptsdet_1_10_8     -255    -197    -70   -1015    -1693    -2123    -5781
20230621_CVD_2808_60s_20x20ptsdet_1_10_9     -272    -216    -76    -977    -1662    -1980    -5878
20230621_CVD_2808_60s_20x20ptsdet_1_11_0     -257    -196    -86    -949    -1581    -1992    -5855
20230621_CVD_2808_60s_20x20ptsdet_1_11_1     -295    -241    -56    -928    -1502    -2092    -5776
20230621_CVD_2808_60s_20x20ptsdet_1_11_10    -277    -219    -49    -908    -1640    -2095    -5922
20230621_CVD_2808_60s_20x20ptsdet_1_11_11    -281    -229   -101    -943    -1527    -1997    -5932
20230621_CVD_2808_60s_20x20ptsdet_1_11_12    -270    -219    -53   -1001    -1747    -2132    -5821
20230621_CVD_2808_60s_20x20ptsdet_1_11_13    -264    -207    -63    -910    -1627    -2079    -5871
20230621_CVD_2808_60s_20x20ptsdet_1_11_14    -282    -242    -74    -986    -1660    -2013    -5873
20230621_CVD_2808_60s_20x20ptsdet_1_11_15    -263    -199    -81    -982    -1663    -2119    -5783
20230621_CVD_2808_60s_20x20ptsdet_1_11_16    -281    -236    -86    -969    -1630    -2038    -5772
20230621_CVD_2808_60s_20x20ptsdet_1_11_17    -273    -211    -69   -1011    -1658    -2073    -5772
20230621_CVD_2808_60s_20x20ptsdet_1_11_18    -291    -250    -86   -1011    -1658    -2051    -5804
20230621_CVD_2808_60s_20x20ptsdet_1_11_19    -268    -209    -69    -986    -1633    -2085    -5794
20230621_CVD_2808_60s_20x20ptsdet_1_11_2     -276    -220    -83    -983    -1712    -2058    -5984
20230621_CVD_2808_60s_20x20ptsdet_1_11_3     -283    -235    -84   -1044    -1703    -2101    -5877
20230621_CVD_2808_60s_20x20ptsdet_1_11_4     -274    -220    -76    -974    -1634    -2081    -5927
20230621_CVD_2808_60s_20x20ptsdet_1_11_5     -278    -228    -68    -995    -1532    -1952    -5892
20230621_CVD_2808_60s_20x20ptsdet_1_11_6     -268    -220    -78    -982    -1663    -2044    -5853
20230621_CVD_2808_60s_20x20ptsdet_1_11_7     -271    -213    -76    -994    -1636    -2041    -5866
20230621_CVD_2808_60s_20x20ptsdet_1_11_8     -272    -213    -71    -998    -1662    -2027    -5797
20230621_CVD_2808_60s_20x20ptsdet_1_11_9     -268    -219    -55    -975    -1556    -1979    -5800
20230621_CVD_2808_60s_20x20ptsdet_1_12_0     -277    -225    -96   -1006    -1700    -2038    -5980
20230621_CVD_2808_60s_20x20ptsdet_1_12_1     -265    -197    -75    -994    -1656    -2137    -5919
20230621_CVD_2808_60s_20x20ptsdet_1_12_10    -271    -225    -61   -1003    -1644    -1922    -5869
20230621_CVD_2808_60s_20x20ptsdet_1_12_11    -272    -218    -96    -981    -1681    -2018    -5850
20230621_CVD_2808_60s_20x20ptsdet_1_12_12    -273    -214    -64    -970    -1589    -2046    -5794
20230621_CVD_2808_60s_20x20ptsdet_1_12_13    -264    -210    -84    -990    -1700    -2082    -5845
20230621_CVD_2808_60s_20x20ptsdet_1_12_14    -274    -230    -79   -1031    -1672    -2048    -5829
20230621_CVD_2808_60s_20x20ptsdet_1_12_15    -274    -227    -78   -1026    -1621    -2031    -5704
20230621_CVD_2808_60s_20x20ptsdet_1_12_16    -276    -230    -74   -1008    -1697    -2044    -5814
20230621_CVD_2808_60s_20x20ptsdet_1_12_17    -284    -242    -90    -948    -1672    -2055    -5818
20230621_CVD_2808_60s_20x20ptsdet_1_12_18    -271    -221    -86   -1048    -1712    -2044    -5783
20230621_CVD_2808_60s_20x20ptsdet_1_12_19    -285    -237    -85   -1038    -1768    -2144    -5845
20230621_CVD_2808_60s_20x20ptsdet_1_12_2     -270    -218    -95    -963    -1640    -1955    -5914
20230621_CVD_2808_60s_20x20ptsdet_1_12_3     -244    -199    -85    -958    -1637    -1993    -6063
20230621_CVD_2808_60s_20x20ptsdet_1_12_4     -272    -219    -64   -1026    -1622    -2004    -5940
20230621_CVD_2808_60s_20x20ptsdet_1_12_5     -264    -211    -78    -930    -1489    -1990    -5875
20230621_CVD_2808_60s_20x20ptsdet_1_12_6     -271    -226    -72   -1014    -1703    -2102    -5869
20230621_CVD_2808_60s_20x20ptsdet_1_12_7     -244    -183    -80    -998    -1690    -2081    -5916
20230621_CVD_2808_60s_20x20ptsdet_1_12_8     -287    -232    -94    -936    -1620    -2017    -5848
20230621_CVD_2808_60s_20x20ptsdet_1_12_9     -269    -226    -88    -980    -1632    -1975    -5867
20230621_CVD_2808_60s_20x20ptsdet_1_13_0     -271    -222    -77   -1001    -1692    -2088    -5973
20230621_CVD_2808_60s_20x20ptsdet_1_13_1     -271    -221    -87    -989    -1643    -2059    -5897
20230621_CVD_2808_60s_20x20ptsdet_1_13_10    -273    -212    -83   -1012    -1715    -2071    -5931
20230621_CVD_2808_60s_20x20ptsdet_1_13_11    -273    -217    -60    -988    -1565    -1983    -5896
20230621_CVD_2808_60s_20x20ptsdet_1_13_12    -277    -234    -76    -949    -1632    -2106    -5856
20230621_CVD_2808_60s_20x20ptsdet_1_13_13    -280    -227    -86   -1002    -1583    -2045    -5888
20230621_CVD_2808_60s_20x20ptsdet_1_13_14    -253    -208    -88    -917    -1605    -2033    -5793
20230621_CVD_2808_60s_20x20ptsdet_1_13_15    -274    -217    -57    -959    -1688    -2061    -5793
20230621_CVD_2808_60s_20x20ptsdet_1_13_16    -261    -213    -79    -949    -1582    -2057    -5801
20230621_CVD_2808_60s_20x20ptsdet_1_13_17    -275    -216    -54    -980    -1638    -2013    -5877
20230621_CVD_2808_60s_20x20ptsdet_1_13_18    -272    -221    -75    -991    -1654    -2074    -5793
20230621_CVD_2808_60s_20x20ptsdet_1_13_19    -260    -209    -65    -902    -1592    -2067    -5833
20230621_CVD_2808_60s_20x20ptsdet_1_13_2     -274    -214    -77    -951    -1484    -2064    -6012
20230621_CVD_2808_60s_20x20ptsdet_1_13_3     -247    -190    -69    -967    -1672    -2013    -5894
20230621_CVD_2808_60s_20x20ptsdet_1_13_4     -269    -220    -67    -982    -1665    -1954    -6029
20230621_CVD_2808_60s_20x20ptsdet_1_13_5     -269    -208    -83    -951    -1678    -2067    -5936
20230621_CVD_2808_60s_20x20ptsdet_1_13_6     -275    -224    -91    -990    -1626    -2081    -5978
20230621_CVD_2808_60s_20x20ptsdet_1_13_7     -286    -234    -84   -1017    -1683    -2131    -5812
20230621_CVD_2808_60s_20x20ptsdet_1_13_8     -278    -224    -87    -940    -1596    -1998    -5847
20230621_CVD_2808_60s_20x20ptsdet_1_13_9     -267    -218    -94    -995    -1651    -2152    -5862
20230621_CVD_2808_60s_20x20ptsdet_1_14_0     -276    -230    -57    -972    -1610    -1901    -5983
20230621_CVD_2808_60s_20x20ptsdet_1_14_1     -283    -232    -52    -960    -1597    -1939    -5747
20230621_CVD_2808_60s_20x20ptsdet_1_14_10    -254    -194    -67   -1011    -1698    -2078    -5866
20230621_CVD_2808_60s_20x20ptsdet_1_14_11    -259    -199    -76    -989    -1662    -2049    -5768
20230621_CVD_2808_60s_20x20ptsdet_1_14_12    -266    -206    -87    -954    -1624    -2026    -5817
20230621_CVD_2808_60s_20x20ptsdet_1_14_13    -285    -236    -68   -1035    -1724    -2086    -5784
20230621_CVD_2808_60s_20x20ptsdet_1_14_14    -279    -234    -63    -959    -1646    -2060    -5835
20230621_CVD_2808_60s_20x20ptsdet_1_14_15    -274    -208    -77    -999    -1658    -2188    -5790
20230621_CVD_2808_60s_20x20ptsdet_1_14_16    -274    -236    -89   -1033    -1674    -2118    -5786
20230621_CVD_2808_60s_20x20ptsdet_1_14_17    -296    -249    -91    -877    -1436    -1930    -5751
20230621_CVD_2808_60s_20x20ptsdet_1_14_18    -270    -204    -45   -1006    -1661    -1955    -5768
20230621_CVD_2808_60s_20x20ptsdet_1_14_19    -286    -236    -75    -959    -1559    -2005    -5654
20230621_CVD_2808_60s_20x20ptsdet_1_14_2     -286    -233    -62    -999    -1686    -2116    -5819
20230621_CVD_2808_60s_20x20ptsdet_1_14_3     -268    -206    -73    -941    -1555    -2045    -5775
20230621_CVD_2808_60s_20x20ptsdet_1_14_4     -271    -216    -81    -985    -1689    -2175    -5892
20230621_CVD_2808_60s_20x20ptsdet_1_14_5     -278    -224    -74   -1014    -1701    -2053    -5806
20230621_CVD_2808_60s_20x20ptsdet_1_14_6     -259    -199    -82    -955    -1579    -2006    -5856
20230621_CVD_2808_60s_20x20ptsdet_1_14_7     -270    -218    -89   -1000    -1650    -2008    -5878
20230621_CVD_2808_60s_20x20ptsdet_1_14_8     -239    -171    -73    -937    -1640    -1952    -5874
20230621_CVD_2808_60s_20x20ptsdet_1_14_9     -275    -220    -83    -992    -1643    -2006    -5782
20230621_CVD_2808_60s_20x20ptsdet_1_15_0     -264    -221    -75    -954    -1604    -2043    -5812
20230621_CVD_2808_60s_20x20ptsdet_1_15_1     -266    -212    -59   -1007    -1678    -2054    -5880
20230621_CVD_2808_60s_20x20ptsdet_1_15_10    -261    -203    -74    -986    -1761    -2230    -5560
20230621_CVD_2808_60s_20x20ptsdet_1_15_11    -281    -228    -87    -982    -1582    -1941    -5801
20230621_CVD_2808_60s_20x20ptsdet_1_15_12    -267    -219    -81    -964    -1590    -2061    -5880
20230621_CVD_2808_60s_20x20ptsdet_1_15_13    -285    -228    -93    -980    -1674    -2093    -5872
20230621_CVD_2808_60s_20x20ptsdet_1_15_14    -256    -202    -70    -949    -1675    -2100    -5794
20230621_CVD_2808_60s_20x20ptsdet_1_15_15    -268    -210    -73   -1017    -1644    -1996    -5780
20230621_CVD_2808_60s_20x20ptsdet_1_15_16    -273    -226    -91   -1000    -1691    -2151    -5600
20230621_CVD_2808_60s_20x20ptsdet_1_15_17    -274    -223    -69   -1045    -1742    -2129    -5830
20230621_CVD_2808_60s_20x20ptsdet_1_15_18    -271    -225    -81    -965    -1685    -2118    -5845
20230621_CVD_2808_60s_20x20ptsdet_1_15_19    -249    -196    -67    -979    -1626    -2084    -5822
20230621_CVD_2808_60s_20x20ptsdet_1_15_2     -271    -222    -68    -966    -1632    -2099    -5900
20230621_CVD_2808_60s_20x20ptsdet_1_15_3     -282    -236    -59    -933    -1512    -1871    -5841
20230621_CVD_2808_60s_20x20ptsdet_1_15_4     -283    -238    -88    -928    -1555    -2035    -5800
20230621_CVD_2808_60s_20x20ptsdet_1_15_5     -262    -219    -76    -984    -1677    -2088    -5930
20230621_CVD_2808_60s_20x20ptsdet_1_15_6     -285    -235    -99   -1022    -1733    -2116    -5938
20230621_CVD_2808_60s_20x20ptsdet_1_15_7     -292    -241    -75    -946    -1587    -1922    -5814
20230621_CVD_2808_60s_20x20ptsdet_1_15_8     -282    -238    -98    -992    -1702    -2165    -5914
20230621_CVD_2808_60s_20x20ptsdet_1_15_9     -260    -206    -74   -1017    -1617    -2128    -5931
20230621_CVD_2808_60s_20x20ptsdet_1_16_0     -284    -245    -80   -1005    -1681    -2019    -5920
20230621_CVD_2808_60s_20x20ptsdet_1_16_1     -273    -220    -95    -984    -1685    -2076    -5886
20230621_CVD_2808_60s_20x20ptsdet_1_16_10    -274    -235    -88    -992    -1691    -2112    -5916
20230621_CVD_2808_60s_20x20ptsdet_1_16_11    -268    -217    -80    -949    -1506    -2030    -5885
20230621_CVD_2808_60s_20x20ptsdet_1_16_12    -284    -223    -79    -895    -1433    -2012    -5926
20230621_CVD_2808_60s_20x20ptsdet_1_16_13    -260    -204    -80    -958    -1535    -1973    -5632
20230621_CVD_2808_60s_20x20ptsdet_1_16_14    -263    -207    -81    -967    -1579    -2018    -5791
20230621_CVD_2808_60s_20x20ptsdet_1_16_15    -276    -228    -85    -950    -1565    -2073    -5724
20230621_CVD_2808_60s_20x20ptsdet_1_16_16    -273    -219    -57    -960    -1637    -1952    -5816
20230621_CVD_2808_60s_20x20ptsdet_1_16_17    -275    -236    -93    -975    -1590    -1921    -5779
20230621_CVD_2808_60s_20x20ptsdet_1_16_18    -252    -205    -74    -954    -1599    -1919    -5690
20230621_CVD_2808_60s_20x20ptsdet_1_16_19    -273    -218    -75    -966    -1615    -1962    -5726
20230621_CVD_2808_60s_20x20ptsdet_1_16_2     -254    -197    -84   -1001    -1709    -2107    -5932
20230621_CVD_2808_60s_20x20ptsdet_1_16_3     -273    -216    -82    -990    -1642    -1996    -6037
20230621_CVD_2808_60s_20x20ptsdet_1_16_4     -257    -207    -70    -965    -1613    -1982    -5942
20230621_CVD_2808_60s_20x20ptsdet_1_16_5     -268    -216    -98    -918    -1644    -2044    -5871
20230621_CVD_2808_60s_20x20ptsdet_1_16_6     -269    -211    -88   -1018    -1736    -2110    -5946
20230621_CVD_2808_60s_20x20ptsdet_1_16_7     -258    -203    -54   -1022    -1682    -2051    -5910
20230621_CVD_2808_60s_20x20ptsdet_1_16_8     -269    -217    -94    -938    -1577    -2044    -5854
20230621_CVD_2808_60s_20x20ptsdet_1_16_9     -272    -222    -85    -939    -1538    -1947    -5911
20230621_CVD_2808_60s_20x20ptsdet_1_17_0     -264    -215    -86   -1000    -1636    -2145    -6017
20230621_CVD_2808_60s_20x20ptsdet_1_17_1     -268    -212    -42   -1014    -1624    -2014    -5987
20230621_CVD_2808_60s_20x20ptsdet_1_17_10    -279    -230    -80    -966    -1660    -2040    -5832
20230621_CVD_2808_60s_20x20ptsdet_1_17_11    -261    -207    -70    -920    -1600    -1974    -5800
20230621_CVD_2808_60s_20x20ptsdet_1_17_12    -284    -228    -65    -910    -1605    -2012    -5745
20230621_CVD_2808_60s_20x20ptsdet_1_17_13    -265    -218    -65    -976    -1597    -1975    -5782
20230621_CVD_2808_60s_20x20ptsdet_1_17_14    -274    -222    -87    -948    -1650    -2094    -5886
20230621_CVD_2808_60s_20x20ptsdet_1_17_15    -277    -222    -68    -986    -1579    -2055    -5670
20230621_CVD_2808_60s_20x20ptsdet_1_17_16    -278    -237    -54    -925    -1570    -1979    -5829
20230621_CVD_2808_60s_20x20ptsdet_1_17_17    -268    -222    -55    -952    -1532    -2118    -5775
20230621_CVD_2808_60s_20x20ptsdet_1_17_18    -247    -202    -62    -947    -1709    -2145    -5783
20230621_CVD_2808_60s_20x20ptsdet_1_17_19    -267    -213    -87   -1036    -1775    -2164    -5751
20230621_CVD_2808_60s_20x20ptsdet_1_17_2     -263    -197    -91    -972    -1689    -2080    -5771
20230621_CVD_2808_60s_20x20ptsdet_1_17_3     -267    -197    -74    -989    -1608    -1913    -5811
20230621_CVD_2808_60s_20x20ptsdet_1_17_4     -244    -186    -67    -978    -1665    -1975    -5758
20230621_CVD_2808_60s_20x20ptsdet_1_17_5     -285    -226    -77   -1007    -1749    -2120    -5823
20230621_CVD_2808_60s_20x20ptsdet_1_17_6     -283    -242    -90    -982    -1634    -2057    -5844
20230621_CVD_2808_60s_20x20ptsdet_1_17_7     -273    -220    -74    -987    -1717    -2186    -5967
20230621_CVD_2808_60s_20x20ptsdet_1_17_8     -263    -208    -83    -954    -1640    -2056    -5960
20230621_CVD_2808_60s_20x20ptsdet_1_17_9     -285    -228    -73    -946    -1675    -2094    -5916
20230621_CVD_2808_60s_20x20ptsdet_1_18_0     -256    -194    -70    -939    -1635    -1980    -5846
20230621_CVD_2808_60s_20x20ptsdet_1_18_1     -283    -230    -72    -966    -1642    -2032    -5778
20230621_CVD_2808_60s_20x20ptsdet_1_18_10    -273    -224    -94    -989    -1670    -2163    -5794
20230621_CVD_2808_60s_20x20ptsdet_1_18_11    -253    -208    -66    -973    -1681    -2061    -5849
20230621_CVD_2808_60s_20x20ptsdet_1_18_12    -272    -218    -76    -989    -1754    -2134    -5869
20230621_CVD_2808_60s_20x20ptsdet_1_18_13    -254    -191    -72    -950    -1672    -2059    -5810
20230621_CVD_2808_60s_20x20ptsdet_1_18_14    -267    -215    -82    -999    -1572    -2018    -5811
20230621_CVD_2808_60s_20x20ptsdet_1_18_15    -263    -203    -77    -935    -1604    -1919    -5780
20230621_CVD_2808_60s_20x20ptsdet_1_18_16    -263    -208    -88    -995    -1723    -2097    -5720
20230621_CVD_2808_60s_20x20ptsdet_1_18_17    -266    -212    -77    -964    -1653    -2028    -5635
20230621_CVD_2808_60s_20x20ptsdet_1_18_18    -278    -235    -69    -910    -1511    -1934    -5852
20230621_CVD_2808_60s_20x20ptsdet_1_18_19    -290    -239    -66    -917    -1657    -2014    -5808
20230621_CVD_2808_60s_20x20ptsdet_1_18_2     -277    -225    -82    -946    -1613    -1999    -5744
20230621_CVD_2808_60s_20x20ptsdet_1_18_3     -261    -184    -66    -937    -1570    -2028    -5898
20230621_CVD_2808_60s_20x20ptsdet_1_18_4     -252    -198    -68    -985    -1499    -1987    -5900
20230621_CVD_2808_60s_20x20ptsdet_1_18_5     -256    -210    -71    -967    -1543    -1955    -5906
20230621_CVD_2808_60s_20x20ptsdet_1_18_6     -272    -220    -64   -1012    -1677    -2046    -5823
20230621_CVD_2808_60s_20x20ptsdet_1_18_7     -259    -198    -72    -947    -1682    -2071    -5904
20230621_CVD_2808_60s_20x20ptsdet_1_18_8     -264    -213    -82   -1012    -1759    -2171    -5831
20230621_CVD_2808_60s_20x20ptsdet_1_18_9     -251    -204    -92   -1015    -1710    -2095    -5615
20230621_CVD_2808_60s_20x20ptsdet_1_19_0     -257    -196    -55    -961    -1670    -2078    -6024
20230621_CVD_2808_60s_20x20ptsdet_1_19_1     -259    -205    -67    -985    -1727    -2078    -5900
20230621_CVD_2808_60s_20x20ptsdet_1_19_10    -260    -197    -76   -1007    -1759    -2156    -5931
20230621_CVD_2808_60s_20x20ptsdet_1_19_11    -260    -224    -81    -940    -1527    -2057    -5771
20230621_CVD_2808_60s_20x20ptsdet_1_19_12    -266    -221    -70    -957    -1615    -2013    -5773
20230621_CVD_2808_60s_20x20ptsdet_1_19_13    -274    -222    -72    -994    -1585    -2029    -5774
20230621_CVD_2808_60s_20x20ptsdet_1_19_14    -263    -190    -58    -988    -1694    -2109    -5818
20230621_CVD_2808_60s_20x20ptsdet_1_19_15    -265    -199    -72    -990    -1648    -2088    -5820
20230621_CVD_2808_60s_20x20ptsdet_1_19_16    -274    -226    -69    -958    -1629    -2032    -5755
20230621_CVD_2808_60s_20x20ptsdet_1_19_17    -280    -234    -83   -1017    -1728    -2117    -5929
20230621_CVD_2808_60s_20x20ptsdet_1_19_18    -281    -231    -94    -958    -1665    -2038    -5851
20230621_CVD_2808_60s_20x20ptsdet_1_19_19    -274    -227    -62   -1019    -1707    -2124    -5624
20230621_CVD_2808_60s_20x20ptsdet_1_19_2     -285    -233    -88    -979    -1661    -1984    -5890
20230621_CVD_2808_60s_20x20ptsdet_1_19_3     -259    -203    -41   -1011    -1681    -2050    -5828
20230621_CVD_2808_60s_20x20ptsdet_1_19_4     -284    -240    -82   -1002    -1650    -2120    -5830
20230621_CVD_2808_60s_20x20ptsdet_1_19_5     -266    -197    -55    -988    -1667    -2039    -5835
20230621_CVD_2808_60s_20x20ptsdet_1_19_6     -264    -199    -75    -977    -1588    -1993    -5886
20230621_CVD_2808_60s_20x20ptsdet_1_19_7     -271    -229    -59    -987    -1708    -2102    -5855
20230621_CVD_2808_60s_20x20ptsdet_1_19_8     -262    -208    -78    -926    -1619    -1984    -5847
20230621_CVD_2808_60s_20x20ptsdet_1_19_9     -279    -219    -90    -986    -1615    -1893    -5756
20230621_CVD_2808_60s_20x20ptsdet_1_1_0      -277    -236   -100    -919    -1556    -2058    -5737
20230621_CVD_2808_60s_20x20ptsdet_1_1_1      -282    -232    -72    -974    -1640    -2030    -5869
20230621_CVD_2808_60s_20x20ptsdet_1_1_10     -257    -188    -65    -988    -1714    -2172    -5710
20230621_CVD_2808_60s_20x20ptsdet_1_1_11     -278    -232    -93    -948    -1595    -1854    -5669
20230621_CVD_2808_60s_20x20ptsdet_1_1_12     -241    -190    -80    -954    -1615    -2048    -5779
20230621_CVD_2808_60s_20x20ptsdet_1_1_13     -273    -216    -83    -964    -1601    -2021    -5761
20230621_CVD_2808_60s_20x20ptsdet_1_1_14     -260    -205    -68    -948    -1648    -2071    -5763
20230621_CVD_2808_60s_20x20ptsdet_1_1_15     -273    -206    -62   -1008    -1663    -1970    -5900
20230621_CVD_2808_60s_20x20ptsdet_1_1_16     -282    -223    -80    -977    -1675    -2023    -5878
20230621_CVD_2808_60s_20x20ptsdet_1_1_17     -255    -198    -87    -953    -1571    -1966    -5638
20230621_CVD_2808_60s_20x20ptsdet_1_1_18     -271    -220    -61   -1009    -1746    -2122    -5775
20230621_CVD_2808_60s_20x20ptsdet_1_1_19     -263    -213    -87    -993    -1611    -1886    -5723
20230621_CVD_2808_60s_20x20ptsdet_1_1_2      -262    -215   -102    -996    -1605    -1821    -5835
20230621_CVD_2808_60s_20x20ptsdet_1_1_3      -271    -217    -82    -945    -1594    -1974    -5960
20230621_CVD_2808_60s_20x20ptsdet_1_1_4      -284    -236    -74    -957    -1618    -1957    -5792
20230621_CVD_2808_60s_20x20ptsdet_1_1_5      -258    -204    -57    -991    -1633    -1917    -5825
20230621_CVD_2808_60s_20x20ptsdet_1_1_6      -258    -217    -61    -927    -1636    -2027    -5899
20230621_CVD_2808_60s_20x20ptsdet_1_1_7      -274    -234    -98    -991    -1677    -2066    -5903
20230621_CVD_2808_60s_20x20ptsdet_1_1_8      -273    -218    -86    -988    -1628    -2037    -5682
20230621_CVD_2808_60s_20x20ptsdet_1_1_9      -265    -210    -67    -992    -1594    -2081    -5702
20230621_CVD_2808_60s_20x20ptsdet_1_2_0      -281    -233    -96    -948    -1588    -2075    -5944
20230621_CVD_2808_60s_20x20ptsdet_1_2_1      -267    -217    -88   -1041    -1770    -2122    -5935
20230621_CVD_2808_60s_20x20ptsdet_1_2_10     -276    -214    -66   -1004    -1611    -2050    -5717
20230621_CVD_2808_60s_20x20ptsdet_1_2_11     -285    -234    -85    -935    -1612    -2030    -5737
20230621_CVD_2808_60s_20x20ptsdet_1_2_12     -277    -230    -73    -964    -1573    -2010    -5772
20230621_CVD_2808_60s_20x20ptsdet_1_2_13     -334    -230    -75    -981    -1540    -2017    -5868
20230621_CVD_2808_60s_20x20ptsdet_1_2_14     -270    -217    -72    -981    -1660    -2075    -5963
20230621_CVD_2808_60s_20x20ptsdet_1_2_15     -245    -188    -67    -964    -1665    -1995    -5750
20230621_CVD_2808_60s_20x20ptsdet_1_2_16     -277    -225    -66    -949    -1560    -1939    -5774
20230621_CVD_2808_60s_20x20ptsdet_1_2_17     -265    -214    -80    -968    -1571    -2001    -5709
20230621_CVD_2808_60s_20x20ptsdet_1_2_18     -278    -232    -89    -973    -1618    -2028    -5672
20230621_CVD_2808_60s_20x20ptsdet_1_2_19     -261    -211    -73    -954    -1714    -2150    -5707
20230621_CVD_2808_60s_20x20ptsdet_1_2_2      -258    -203    -75   -1022    -1714    -2088    -5813
20230621_CVD_2808_60s_20x20ptsdet_1_2_3      -278    -222    -63    -973    -1594    -2099    -5721
20230621_CVD_2808_60s_20x20ptsdet_1_2_4      -275    -226    -68    -982    -1711    -2103    -5928
20230621_CVD_2808_60s_20x20ptsdet_1_2_5      -251    -190    -59    -913    -1488    -2023    -5881
20230621_CVD_2808_60s_20x20ptsdet_1_2_6      -272    -221    -80    -971    -1583    -2006    -5845
20230621_CVD_2808_60s_20x20ptsdet_1_2_7      -262    -214    -69    -947    -1575    -2085    -5656
20230621_CVD_2808_60s_20x20ptsdet_1_2_8      -263    -216    -69    -984    -1627    -2070    -5779
20230621_CVD_2808_60s_20x20ptsdet_1_2_9      -267    -214    -57    -982    -1598    -2026    -5887
20230621_CVD_2808_60s_20x20ptsdet_1_3_0      -265    -205    -87    -976    -1644    -2032    -5963
