ROI backgr, sum

Spectrum                                       Si       P     Ar       Ni       Zn       Ga       Rh
20230627_CVD_2546_60s_20x20ptsdet_1_11_8     -281    -233    -73    -1036    -1702    -2143    -5263
20230627_CVD_2546_60s_20x20ptsdet_1_11_9     -292    -253   -100    -1053    -1764    -2260    -5265
20230627_CVD_2546_60s_20x20ptsdet_1_12_0     -244    -177    -81    -1035    -1699    -2222    -5394
20230627_CVD_2546_60s_20x20ptsdet_1_12_1     -260    -204    -87    -1030    -1735    -2209    -5287
20230627_CVD_2546_60s_20x20ptsdet_1_12_10    -257    -212    -84    -1042    -1709    -2178    -5251
20230627_CVD_2546_60s_20x20ptsdet_1_12_11    -269    -225    -66    -1046    -1808    -2249    -5225
20230627_CVD_2546_60s_20x20ptsdet_1_12_12    -259    -221    -48     -903    -1453    -2077    -4857
20230627_CVD_2546_60s_20x20ptsdet_1_12_13    -267    -222    -92     -934    -1739    -2130    -5161
20230627_CVD_2546_60s_20x20ptsdet_1_12_14    -283    -229    -75    -1006    -1670    -2089    -5213
20230627_CVD_2546_60s_20x20ptsdet_1_12_15    -262    -221    -99    -1025    -1716    -2229    -5177
20230627_CVD_2546_60s_20x20ptsdet_1_12_16    -252    -203    -77     -962    -1736    -2174    -5175
20230627_CVD_2546_60s_20x20ptsdet_1_12_17    -263    -217    -84    -1036    -1684    -2170    -5098
20230627_CVD_2546_60s_20x20ptsdet_1_12_18    -260    -208    -45    -1031    -1718    -2057    -4969
20230627_CVD_2546_60s_20x20ptsdet_1_12_19    -254    -208    -73     -999    -1735    -2242    -5164
20230627_CVD_2546_60s_20x20ptsdet_1_12_2     -269    -230   -102    -1030    -1748    -2209    -5423
20230627_CVD_2546_60s_20x20ptsdet_1_12_3     -269    -234   -127    -1070    -1794    -2275    -5353
20230627_CVD_2546_60s_20x20ptsdet_1_12_4     -273    -236    -98    -1052    -1774    -2094    -5297
20230627_CVD_2546_60s_20x20ptsdet_1_12_5     -256    -213    -79    -1004    -1749    -2145    -5202
20230627_CVD_2546_60s_20x20ptsdet_1_12_6     -254    -221    -74    -1007    -1754    -2202    -5368
20230627_CVD_2546_60s_20x20ptsdet_1_12_7     -258    -210    -73     -991    -1657    -2020    -5293
20230627_CVD_2546_60s_20x20ptsdet_1_12_8     -264    -211    -73    -1053    -1728    -2183    -5246
20230627_CVD_2546_60s_20x20ptsdet_1_12_9     -274    -227    -73    -1032    -1764    -2164    -5271
20230627_CVD_2546_60s_20x20ptsdet_1_13_0     -242    -192    -88    -1015    -1782    -2126    -5334
20230627_CVD_2546_60s_20x20ptsdet_1_13_1     -271    -231    -65    -1026    -1843    -2229    -5402
20230627_CVD_2546_60s_20x20ptsdet_1_13_10    -280    -241    -93    -1069    -1811    -2171    -5276
20230627_CVD_2546_60s_20x20ptsdet_1_13_11    -250    -195    -79    -1056    -1746    -2161    -5192
20230627_CVD_2546_60s_20x20ptsdet_1_13_12    -252    -205    -72    -1012    -1778    -2270    -5172
20230627_CVD_2546_60s_20x20ptsdet_1_13_13    -258    -207    -79    -1043    -1772    -2225    -5197
20230627_CVD_2546_60s_20x20ptsdet_1_13_14    -257    -214    -79     -939    -1599    -2058    -5144
20230627_CVD_2546_60s_20x20ptsdet_1_13_15    -265    -217    -95     -999    -1794    -2133    -5248
20230627_CVD_2546_60s_20x20ptsdet_1_13_16    -279    -237    -77    -1005    -1814    -2307    -5125
20230627_CVD_2546_60s_20x20ptsdet_1_13_17    -249    -195    -59    -1021    -1740    -2175    -5169
20230627_CVD_2546_60s_20x20ptsdet_1_13_18    -256    -212    -84    -1008    -1687    -2101    -5194
20230627_CVD_2546_60s_20x20ptsdet_1_13_19    -261    -211    -81    -1052    -1778    -2168    -5179
20230627_CVD_2546_60s_20x20ptsdet_1_13_2     -268    -209    -71    -1016    -1698    -2166    -5344
20230627_CVD_2546_60s_20x20ptsdet_1_13_3     -262    -208    -85     -983    -1663    -2084    -5279
20230627_CVD_2546_60s_20x20ptsdet_1_13_4     -258    -211    -73    -1014    -1771    -2161    -5328
20230627_CVD_2546_60s_20x20ptsdet_1_13_5     -260    -215    -70    -1015    -1752    -2121    -5278
20230627_CVD_2546_60s_20x20ptsdet_1_13_6     -277    -238    -95    -1040    -1759    -2199    -5214
20230627_CVD_2546_60s_20x20ptsdet_1_13_7     -251    -204    -90    -1043    -1829    -2315    -5352
20230627_CVD_2546_60s_20x20ptsdet_1_13_8     -267    -220    -77    -1020    -1725    -2124    -5388
20230627_CVD_2546_60s_20x20ptsdet_1_13_9     -265    -221    -87     -952    -1642    -2193    -5172
20230627_CVD_2546_60s_20x20ptsdet_1_14_0     -266    -231    -83    -1025    -1865    -2289    -5233
20230627_CVD_2546_60s_20x20ptsdet_1_14_1     -251    -195    -90    -1051    -1759    -2077    -5283
20230627_CVD_2546_60s_20x20ptsdet_1_14_10    -261    -220    -79    -1004    -1682    -2147    -5286
20230627_CVD_2546_60s_20x20ptsdet_1_14_11    -262    -212    -96    -1054    -1864    -2324    -5363
20230627_CVD_2546_60s_20x20ptsdet_1_14_12    -254    -203    -86    -1018    -1832    -2262    -5184
20230627_CVD_2546_60s_20x20ptsdet_1_14_13    -276    -232   -100    -1042    -1794    -2205    -5274
20230627_CVD_2546_60s_20x20ptsdet_1_14_14    -249    -192    -77    -1091    -1810    -2130    -5212
20230627_CVD_2546_60s_20x20ptsdet_1_14_15    -264    -223   -100    -1050    -1836    -2268    -5181
20230627_CVD_2546_60s_20x20ptsdet_1_14_16    -258    -214    -98     -999    -1742    -2188    -5090
20230627_CVD_2546_60s_20x20ptsdet_1_14_17    -266    -224    -85     -941    -1809    -2249    -5290
20230627_CVD_2546_60s_20x20ptsdet_1_14_18    -269    -230    -72    -1046    -1831    -2199    -5242
20230627_CVD_2546_60s_20x20ptsdet_1_14_19    -260    -211    -75    -1023    -1745    -2194    -5244
20230627_CVD_2546_60s_20x20ptsdet_1_14_2     -250    -192    -81    -1004    -1777    -2185    -5266
20230627_CVD_2546_60s_20x20ptsdet_1_14_3     -252    -203    -69    -1012    -1776    -2128    -5362
20230627_CVD_2546_60s_20x20ptsdet_1_14_4     -282    -245    -77    -1038    -1757    -2184    -5352
20230627_CVD_2546_60s_20x20ptsdet_1_14_5     -254    -210    -74    -1061    -1771    -2166    -5352
20230627_CVD_2546_60s_20x20ptsdet_1_14_6     -264    -210    -77     -975    -1745    -2213    -5246
20230627_CVD_2546_60s_20x20ptsdet_1_14_7     -252    -203    -90    -1043    -1799    -2235    -5282
20230627_CVD_2546_60s_20x20ptsdet_1_14_8     -272    -231    -70    -1042    -1760    -2249    -5305
20230627_CVD_2546_60s_20x20ptsdet_1_14_9     -262    -221    -67    -1007    -1677    -2135    -5076
20230627_CVD_2546_60s_20x20ptsdet_1_15_0     -257    -210    -80    -1032    -1739    -2200    -5384
