"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
175;0;143969;8205.94;45506.5;3113.63;2616.3;169.464;189383;25603.8;21.8057;2105.51;3417.77;73.0064;268.43;493.748;427.78;208.406;221.64;74.4185;62.2521;42.5107;453.033;173.059;26.8554;146.752;150.631;21.8577;24.5898;27.23;2.76959
176;0;144618;7892.04;45359;2976.7;2573.83;184.662;188850;25993.1;12.8931;1644.86;3879.44;75.4363;221.515;355.509;421.359;205.396;219.982;72.9837;61.2937;42.5061;446.494;174.027;25.91;143.691;150.445;22.6718;24.4586;25.7148;2.61823
177;0;144033;7908.31;45285.1;3146.68;2656.52;223.318;188760;25580.7;26.2203;2059.77;3539.02;90.3213;220.506;490.336;452.516;202.323;224.514;73.7728;61.7723;42.2866;484.766;174.06;27.8742;146.538;151.216;21.6526;22.7821;26.8432;2.8972
178;0;144412;8037.05;45508.1;3100.79;2523.87;259.877;189787;25312.1;6.15579;1815.95;3605.13;48.8758;255.042;447.117;422.843;205.08;220.288;73.2129;60.9237;43.4016;450.087;171.964;25.7878;144.167;149.832;21.1096;24.0643;26.4546;2.54248
179;0;144218;7906.43;44800.3;3313.62;2614.97;267.25;189281;25899.9;42.5404;2015.8;3613.81;104.092;250.66;387.714;433.39;202.448;220.624;75.53;61.4341;42.5985;460.739;173.991;27.3056;147.052;151.834;22.0398;23.8213;25.1924;2.88829
180;0;143378;8388.41;45227;3139.33;2788.21;257.576;189342;25473.9;61.1001;1908.37;3691.74;121.864;243.454;405.175;443.377;204.04;223.57;74.1902;62.8119;42.5901;470.982;174.285;30.0766;146.852;152.092;24.1335;25.0574;26.0601;2.72767
181;0;144144;8318.82;44959.9;3150.16;2582.14;217.178;190889;25459.2;38.3363;1937.67;3535.87;58.5655;245.94;381.899;431.703;205.125;220.879;74.3524;61.5883;43.2917;460.324;174.01;30.0998;146.985;151.113;21.8729;24.5617;26.1592;2.52274
182;0;142377;8196.72;45312.8;3131.55;2720.08;239.291;190338;25589;59.9569;1903.13;3544.81;52.116;265.752;454.613;460.561;204.716;222.758;73.9859;62.3313;42.8404;469.035;174.023;29.1312;145.116;150.259;20.8547;24.3592;27.0997;2.74792
183;0;144259;7389.06;45469.5;3109.09;2577.46;346.871;190440;25426.6;2.20606;1778.54;3531.13;62.9289;267.981;436.108;431.129;207.348;224.115;74.2914;60.7894;43.1289;458.779;173.869;29.6978;145.804;150.333;21.9821;25.1166;26.629;2.98981
184;0;143945;7797.61;45161.1;3209.05;2485.12;207.728;189615;25615.5;37.3832;2044.32;3436.31;45.1653;261.751;416.436;449.633;203.826;224.069;74.79;60.4851;42.6882;479.303;174.319;28.0814;145.877;150.108;21.1615;24.184;26.1255;2.69028
