"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
0;0;306177;12612.2;11422.6;822.881;1981.27;352.639;36100.5;4963.07;1.4884;383.13;949.801;97.8368;159.249;330.346;641.164;251.534;112.434;39.1692;56.2735;43.1714;198.375;92.3404;33.3909;86.9609;87.7168;21.642;20.6223;23.1144;2.42197
1;0;307401;12484;11477.9;803.608;1871.62;339.036;35881.2;4871.37;3.04009;477.789;937.757;97.6122;144.676;310.409;636.848;248.9;112.293;38.4116;55.2814;43.4959;197.277;90.3329;30.9316;84.409;85.2088;22.1092;20.8516;23.0079;2.30492
2;0;305576;12726.5;11425.9;762.889;1969.34;251.834;35799.9;4968.77;2.02412;523.809;846.292;120.406;167.383;304.939;639.766;253.01;112.274;38.1464;56.3145;41.9999;197.614;91.7728;33.3512;86.3432;86.1381;21.9122;21.2283;22.6126;1.98581
3;0;304781;12763.3;11379.7;727.913;1866.7;343.871;35895.4;4903.6;2.3706;562.631;818.329;31.8733;201.98;373.432;646.656;249.756;111.772;36.9389;54.8924;42.1495;197.625;91.1457;32.3806;86.6772;86.4255;19.1961;21.7244;24.4902;2.21356
4;0;306371;12373;11710.3;757.318;1946.44;363.347;35733.7;4860.89;3.84417;394.344;956.74;120.69;185.333;389.431;645.986;253.98;113.549;38.4088;55.9053;42.6545;195.606;91.1242;32.4134;86.7375;87.9149;22.4638;22.1511;24.6234;2.19032
5;0;308148;12365;11470.2;836.265;2015.78;189.718;35771.6;4932.69;27.2172;425.1;910.07;71.487;159.696;346.544;659.627;248.277;112.667;39.5924;56.6132;41.4059;197.411;92.0882;32.0803;83.3479;84.914;21.0457;20.5967;23.9336;2.01055
6;0;308670;12765.4;11463.7;738.811;1904.47;245.996;35778;4983.22;2.6562;549.884;805.186;93.3079;137.139;347.594;657.88;250.741;112.183;37.4795;55.633;42.5248;197.543;91.7178;31.3904;85.4889;85.6287;21.7086;20.0678;23.4958;2.14968
7;0;308027;12956.4;11551.1;745.744;1874.65;304.916;35772.7;4891.5;1.80971;604.854;774.121;81.9964;197.951;318.971;648.168;254.439;112.883;37.9624;55.5042;43.1323;197.5;92.0515;33.3296;86.9662;86.4409;21.4655;21.998;23.133;2.04938
8;0;309899;12682.5;11744.3;849.297;1961.59;252.566;36230.9;5006.89;2.58204;434.42;862.96;85.4904;169.699;312.912;647.336;252.392;113.815;39.3676;56.0467;41.7834;198.406;92.1672;33.3078;84.2611;84.9383;23.1157;21.9726;23.0504;2.07027
9;0;308778;12725;11583.7;876.134;1961.27;234.739;35769;5023.71;2.11135;495.12;865.806;12.743;213.841;310.31;636.899;251.16;113.247;40.1762;56.3388;41.7168;197.332;93.1619;34.1045;87.5419;87.27;18.3546;21.0741;22.5319;2.13499
